역번호,역명,조사일자,호선,구분,혼잡도,시간
2728,어린이대공원,토요일,7호선,상선,24,10:00
2728,어린이대공원,토요일,7호선,하선,73.8,10:00
2729,건대입구,토요일,7호선,상선,26.1,10:00
2729,건대입구,토요일,7호선,하선,58.4,10:00
2730,뚝섬유원지,토요일,7호선,상선,25.9,10:00
2730,뚝섬유원지,토요일,7호선,하선,52.4,10:00
2731,청담,토요일,7호선,상선,25.7,10:00
2731,청담,토요일,7호선,하선,49.1,10:00
2732,강남구청,토요일,7호선,상선,28.9,10:00
2732,강남구청,토요일,7호선,하선,42.4,10:00
2733,학동,토요일,7호선,상선,33.4,10:00
2733,학동,토요일,7호선,하선,39,10:00
2734,논현,토요일,7호선,상선,37.8,10:00
2734,논현,토요일,7호선,하선,36.4,10:00
2735,반포,토요일,7호선,상선,42.4,10:00
2735,반포,토요일,7호선,하선,35.7,10:00
2736,고속터미널,토요일,7호선,상선,42.3,10:00
2736,고속터미널,토요일,7호선,하선,29,10:00
2737,내방,토요일,7호선,상선,56.9,10:00
2737,내방,토요일,7호선,하선,28.6,10:00
2738,총신대입구,토요일,7호선,상선,54.9,10:00
2738,총신대입구,토요일,7호선,하선,20.6,10:00
2739,남성,토요일,7호선,상선,53.2,10:00
2739,남성,토요일,7호선,하선,20.6,10:00
2740,숭실대입구,토요일,7호선,상선,55.4,10:00
2740,숭실대입구,토요일,7호선,하선,20.1,10:00
2741,상도,토요일,7호선,상선,51.1,10:00
2741,상도,토요일,7호선,하선,19.8,10:00
2742,장승배기,토요일,7호선,상선,48.5,10:00
2742,장승배기,토요일,7호선,하선,19.7,10:00
2743,신대방삼거리,토요일,7호선,상선,38.4,10:00
2743,신대방삼거리,토요일,7호선,하선,20.3,10:00
2744,보라매,토요일,7호선,상선,34.7,10:00
2744,보라매,토요일,7호선,하선,20.9,10:00
2745,신풍,토요일,7호선,상선,34.1,10:00
2745,신풍,토요일,7호선,하선,21.8,10:00
2746,대림,토요일,7호선,상선,38.3,10:00
2746,대림,토요일,7호선,하선,24.5,10:00
2747,남구로,토요일,7호선,상선,49.8,10:00
2747,남구로,토요일,7호선,하선,21.7,10:00
2748,가산디지털단지,토요일,7호선,상선,48.8,10:00
2748,가산디지털단지,토요일,7호선,하선,20.5,10:00
2749,철산,토요일,7호선,상선,45.9,10:00
2749,철산,토요일,7호선,하선,20.6,10:00
2750,광명사거리,토요일,7호선,상선,39.4,10:00
2750,광명사거리,토요일,7호선,하선,18.5,10:00
2751,천왕,토요일,7호선,상선,31.4,10:00
2751,천왕,토요일,7호선,하선,18.6,10:00
2752,온수,토요일,7호선,상선,35.6,10:00
2752,온수,토요일,7호선,하선,11.1,10:00
2753,까치울,토요일,7호선,상선,54.8,10:00
2753,까치울,토요일,7호선,하선,28.4,10:00
2754,부천종합운동장,토요일,7호선,상선,50.7,10:00
2754,부천종합운동장,토요일,7호선,하선,29.2,10:00
2755,춘의,토요일,7호선,상선,49.4,10:00
2755,춘의,토요일,7호선,하선,29.5,10:00
2756,신중동,토요일,7호선,상선,46.7,10:00
2756,신중동,토요일,7호선,하선,27.6,10:00
2757,부천시청,토요일,7호선,상선,41.1,10:00
2757,부천시청,토요일,7호선,하선,25.1,10:00
2758,상동,토요일,7호선,상선,37.9,10:00
2758,상동,토요일,7호선,하선,19.7,10:00
2759,삼산체육관,토요일,7호선,상선,35.2,10:00
2759,삼산체육관,토요일,7호선,하선,17.7,10:00
2760,굴포천,토요일,7호선,상선,32.8,10:00
2760,굴포천,토요일,7호선,하선,16.6,10:00
2761,부평구청,토요일,7호선,상선,27.2,10:00
2761,부평구청,토요일,7호선,하선,0,10:00
2811,암사,토요일,8호선,상선,0,10:00
2811,암사,토요일,8호선,하선,16.7,10:00
2812,천호,토요일,8호선,상선,5.7,10:00
2812,천호,토요일,8호선,하선,36,10:00
2813,강동구청,토요일,8호선,상선,21.7,10:00
2813,강동구청,토요일,8호선,하선,40.5,10:00
2814,몽촌토성,토요일,8호선,상선,21.5,10:00
2814,몽촌토성,토요일,8호선,하선,41.2,10:00
2815,잠실,토요일,8호선,상선,22.8,10:00
2815,잠실,토요일,8호선,하선,38.6,10:00
2816,석촌,토요일,8호선,상선,50.6,10:00
2816,석촌,토요일,8호선,하선,40,10:00
2817,송파,토요일,8호선,상선,56.1,10:00
2817,송파,토요일,8호선,하선,40.6,10:00
2818,가락시장,토요일,8호선,상선,52.3,10:00
2818,가락시장,토요일,8호선,하선,36.3,10:00
2819,문정,토요일,8호선,상선,51.2,10:00
2819,문정,토요일,8호선,하선,28.7,10:00
2820,장지,토요일,8호선,상선,46.1,10:00
2820,장지,토요일,8호선,하선,22.6,10:00
2821,복정,토요일,8호선,상선,42.8,10:00
2821,복정,토요일,8호선,하선,10.4,10:00
2822,산성,토요일,8호선,상선,25.6,10:00
2822,산성,토요일,8호선,하선,8.2,10:00
2823,남한산성입구,토요일,8호선,상선,23.3,10:00
2823,남한산성입구,토요일,8호선,하선,7.4,10:00
2824,단대오거리,토요일,8호선,상선,14,10:00
2824,단대오거리,토요일,8호선,하선,8.3,10:00
2825,신흥,토요일,8호선,상선,8.2,10:00
2825,신흥,토요일,8호선,하선,7.7,10:00
2826,수진,토요일,8호선,상선,6.6,10:00
2826,수진,토요일,8호선,하선,8.3,10:00
2827,모란,토요일,8호선,상선,4.7,10:00
2827,모란,토요일,8호선,하선,0,10:00
150,서울역,일요일,1호선,상선,24.9,10:00
150,서울역,일요일,1호선,하선,16.1,10:00
151,시청,일요일,1호선,상선,21.8,10:00
151,시청,일요일,1호선,하선,14.5,10:00
152,종각,일요일,1호선,상선,19.9,10:00
152,종각,일요일,1호선,하선,15.6,10:00
153,종로3가,일요일,1호선,상선,20,10:00
153,종로3가,일요일,1호선,하선,17,10:00
154,종로5가,일요일,1호선,상선,18.3,10:00
154,종로5가,일요일,1호선,하선,21,10:00
155,동대문,일요일,1호선,상선,17.2,10:00
155,동대문,일요일,1호선,하선,21.6,10:00
156,신설동,일요일,1호선,상선,13.5,10:00
156,신설동,일요일,1호선,하선,21.1,10:00
157,제기동,일요일,1호선,상선,11,10:00
157,제기동,일요일,1호선,하선,19.5,10:00
158,청량리,일요일,1호선,상선,7.6,10:00
158,청량리,일요일,1호선,하선,16,10:00
159,동묘앞,일요일,1호선,상선,15.1,10:00
159,동묘앞,일요일,1호선,하선,22.4,10:00
201,시청,일요일,2호선,내선,26.3,10:00
201,시청,일요일,2호선,외선,24.9,10:00
202,을지로입구,일요일,2호선,내선,22.8,10:00
202,을지로입구,일요일,2호선,외선,24.3,10:00
203,을지로3가,일요일,2호선,내선,18.6,10:00
203,을지로3가,일요일,2호선,외선,27.6,10:00
204,을지로4가,일요일,2호선,내선,18.1,10:00
204,을지로4가,일요일,2호선,외선,26.8,10:00
205,동대문역사문화공원,일요일,2호선,내선,22,10:00
205,동대문역사문화공원,일요일,2호선,외선,28.7,10:00
206,신당,일요일,2호선,내선,22.8,10:00
206,신당,일요일,2호선,외선,30.5,10:00
207,상왕십리,일요일,2호선,내선,23.4,10:00
207,상왕십리,일요일,2호선,외선,29.6,10:00
208,왕십리,일요일,2호선,내선,18.3,10:00
208,왕십리,일요일,2호선,외선,28.7,10:00
209,한양대,일요일,2호선,내선,17.7,10:00
209,한양대,일요일,2호선,외선,21,10:00
210,뚝섬,일요일,2호선,내선,17.1,10:00
210,뚝섬,일요일,2호선,외선,22,10:00
211,성수,일요일,2호선,내선,17.9,10:00
211,성수,일요일,2호선,외선,23.4,10:00
212,건대입구,일요일,2호선,내선,22.2,10:00
212,건대입구,일요일,2호선,외선,21.6,10:00
213,구의,일요일,2호선,내선,24.9,10:00
213,구의,일요일,2호선,외선,21.2,10:00
214,강변,일요일,2호선,내선,25.4,10:00
214,강변,일요일,2호선,외선,18.9,10:00
215,잠실나루,일요일,2호선,내선,23.6,10:00
215,잠실나루,일요일,2호선,외선,16.1,10:00
216,잠실,일요일,2호선,내선,24.1,10:00
216,잠실,일요일,2호선,외선,19.3,10:00
217,신천,일요일,2호선,내선,26.5,10:00
217,신천,일요일,2호선,외선,22.7,10:00
218,종합운동장,일요일,2호선,내선,26.5,10:00
218,종합운동장,일요일,2호선,외선,21.8,10:00
219,삼성,일요일,2호선,내선,23.8,10:00
219,삼성,일요일,2호선,외선,25.5,10:00
220,선릉,일요일,2호선,내선,30,10:00
220,선릉,일요일,2호선,외선,34.2,10:00
221,역삼,일요일,2호선,내선,28.9,10:00
221,역삼,일요일,2호선,외선,43.3,10:00
222,강남,일요일,2호선,내선,28.4,10:00
222,강남,일요일,2호선,외선,44.5,10:00
223,교대,일요일,2호선,내선,29.7,10:00
223,교대,일요일,2호선,외선,50.4,10:00
224,서초,일요일,2호선,내선,27,10:00
224,서초,일요일,2호선,외선,49.8,10:00
225,방배,일요일,2호선,내선,26.3,10:00
225,방배,일요일,2호선,외선,48.5,10:00
226,사당,일요일,2호선,내선,27.1,10:00
226,사당,일요일,2호선,외선,47.5,10:00
227,낙성대,일요일,2호선,내선,26.4,10:00
227,낙성대,일요일,2호선,외선,49.7,10:00
228,서울대입구,일요일,2호선,내선,25.2,10:00
228,서울대입구,일요일,2호선,외선,46.5,10:00
229,봉천,일요일,2호선,내선,27.1,10:00
229,봉천,일요일,2호선,외선,41.8,10:00
230,신림,일요일,2호선,내선,29.3,10:00
230,신림,일요일,2호선,외선,42.1,10:00
231,신대방,일요일,2호선,내선,32.8,10:00
231,신대방,일요일,2호선,외선,36.2,10:00
232,구로디지털단지,일요일,2호선,내선,38.2,10:00
232,구로디지털단지,일요일,2호선,외선,35.6,10:00
233,대림,일요일,2호선,내선,38.8,10:00
233,대림,일요일,2호선,외선,35.6,10:00
234,신도림,일요일,2호선,내선,31.3,10:00
234,신도림,일요일,2호선,외선,34.8,10:00
235,문래,일요일,2호선,내선,41.6,10:00
235,문래,일요일,2호선,외선,31.3,10:00
236,영등포구청,일요일,2호선,내선,41.2,10:00
236,영등포구청,일요일,2호선,외선,31,10:00
237,당산,일요일,2호선,내선,43.9,10:00
237,당산,일요일,2호선,외선,27.3,10:00
238,합정,일요일,2호선,내선,39.8,10:00
238,합정,일요일,2호선,외선,25.3,10:00
239,홍대입구,일요일,2호선,내선,41.4,10:00
239,홍대입구,일요일,2호선,외선,18.7,10:00
240,신촌(지하),일요일,2호선,내선,33.2,10:00
240,신촌(지하),일요일,2호선,외선,20.3,10:00
241,이대,일요일,2호선,내선,31.6,10:00
241,이대,일요일,2호선,외선,22,10:00
242,아현,일요일,2호선,내선,31.7,10:00
242,아현,일요일,2호선,외선,24.1,10:00
243,충정로,일요일,2호선,내선,31.5,10:00
243,충정로,일요일,2호선,외선,24.1,10:00
244,용답,일요일,성수지선,내선,11.7,10:00
244,용답,일요일,성수지선,외선,10.4,10:00
245,신답,일요일,성수지선,내선,9,10:00
245,신답,일요일,성수지선,외선,10.7,10:00
246,신설동,일요일,성수지선,내선,8.7,10:00
246,신설동,일요일,성수지선,외선,0,10:00
247,도림천,일요일,신정지선,내선,15.3,10:00
247,도림천,일요일,신정지선,외선,39.9,10:00
248,양천구청,일요일,신정지선,내선,14.1,10:00
248,양천구청,일요일,신정지선,외선,39.5,10:00
249,신정네거리,일요일,신정지선,내선,14.2,10:00
249,신정네거리,일요일,신정지선,외선,34.5,10:00
250,용두,일요일,성수지선,내선,9.6,10:00
250,용두,일요일,성수지선,외선,10.2,10:00
260,까치산,일요일,신정지선,내선,0,10:00
260,까치산,일요일,신정지선,외선,24.9,10:00
309,지축,일요일,3호선,상선,19.9,10:00
309,지축,일요일,3호선,하선,38.1,10:00
310,구파발,일요일,3호선,상선,14.3,10:00
310,구파발,일요일,3호선,하선,26.3,10:00
311,연신내,일요일,3호선,상선,14.9,10:00
311,연신내,일요일,3호선,하선,28.9,10:00
312,불광,일요일,3호선,상선,15.2,10:00
312,불광,일요일,3호선,하선,32.9,10:00
313,녹번,일요일,3호선,상선,17.8,10:00
313,녹번,일요일,3호선,하선,35.9,10:00
314,홍제,일요일,3호선,상선,18,10:00
314,홍제,일요일,3호선,하선,37.1,10:00
315,무악재,일요일,3호선,상선,18.8,10:00
315,무악재,일요일,3호선,하선,38.1,10:00
316,독립문,일요일,3호선,상선,18.7,10:00
316,독립문,일요일,3호선,하선,38,10:00
317,경복궁,일요일,3호선,상선,20.7,10:00
317,경복궁,일요일,3호선,하선,36.1,10:00
318,안국,일요일,3호선,상선,28.2,10:00
318,안국,일요일,3호선,하선,34.7,10:00
319,종로3가,일요일,3호선,상선,34.9,10:00
319,종로3가,일요일,3호선,하선,27.7,10:00
320,을지로3가,일요일,3호선,상선,27.4,10:00
320,을지로3가,일요일,3호선,하선,23.5,10:00
321,충무로,일요일,3호선,상선,24.4,10:00
321,충무로,일요일,3호선,하선,26.5,10:00
322,동대입구,일요일,3호선,상선,20.6,10:00
322,동대입구,일요일,3호선,하선,24.7,10:00
