Steps,Policy/Extrinsic Value Estimate,Policy/Entropy,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
395000,0.8236948,0.90076196,499.0,9.169999241828918,9.169999241828918,1.0
396000,0.91942585,0.82236654,499.0,5.3099996993939085,5.3099996993939085,1.0
397000,1.6663461,0.6348543,499.0,12.06999933719635,12.06999933719635,1.0
398000,1.4752517,0.74439853,552.3333333333334,11.374999235073725,11.374999235073725,1.0
399000,0.9089923,0.8050526,499.0,-9.949999153614044,-9.949999153614044,1.0
400000,1.2794251,0.6740195,499.0,10.248332540194193,10.248332540194193,1.0
401000,1.516641,0.7228001,499.0,10.494999349117279,10.494999349117279,1.0
402000,1.2511132,0.76180136,499.0,10.731665909290314,10.731665909290314,1.0
403000,0.52675873,0.90109634,499.0,-6.15999960899353,-6.15999960899353,1.0
404000,1.0799906,0.77926385,499.0,1.6583330233891804,1.6583330233891804,1.0
405000,0.8726323,0.77585685,499.0,12.079999089241028,12.079999089241028,1.0
406000,0.9663744,0.74893504,499.0,4.63499956826369,4.63499956826369,1.0
407000,1.3376071,0.6883758,509.0,None,None,1.0
408000,1.4135829,0.6548349,499.0,11.963332653045654,11.963332653045654,1.0
409000,1.4201812,0.62219495,499.0,11.749999344348907,11.749999344348907,1.0
410000,1.6266496,0.64287513,635.6666666666666,12.318332493305206,12.318332493305206,1.0
411000,1.2725338,0.68729055,499.0,11.829999089241028,11.829999089241028,1.0
412000,1.472791,0.6442937,499.0,8.743332505226135,8.743332505226135,1.0
413000,1.5399961,0.664021,499.0,11.739999175071716,11.739999175071716,1.0
414000,1.6023977,0.64732003,499.0,9.608332455158234,9.608332455158234,1.0
415000,1.4229941,0.7338235,499.0,11.094999194145203,11.094999194145203,1.0
416000,1.3500637,0.7511204,499.0,7.293332941830158,7.293332941830158,1.0
417000,1.133152,0.77275765,499.0,11.989999175071716,11.989999175071716,1.0
418000,1.2753017,0.75570697,499.0,7.659999489784241,7.659999489784241,1.0
419000,1.5459588,0.6290798,539.0,8.76249923557043,8.76249923557043,1.0
420000,1.2323667,0.7565694,724.0,16.337499007582664,16.337499007582664,1.0
421000,0.8735552,0.894553,594.0,11.589998990297318,11.589998990297318,1.0
422000,1.1436883,0.74606997,499.0,-1.1500000183780987,-1.1500000183780987,1.0
423000,1.4010823,0.6677024,499.0,11.929999232292175,11.929999232292175,1.0
424000,1.655447,0.6300469,499.0,11.969999253749847,11.969999253749847,1.0
425000,1.3190145,0.72477865,704.0,16.324998900294304,16.324998900294304,1.0
426000,1.3770015,0.7050089,499.0,2.312499947845936,2.312499947845936,1.0
427000,1.6453779,0.62909204,499.0,10.604999169707298,10.604999169707298,1.0
428000,1.4106853,0.66184,499.0,9.767499148845673,9.767499148845673,1.0
429000,1.3926579,0.6453783,499.0,11.88499927520752,11.88499927520752,1.0
430000,1.3621125,0.6816729,499.0,9.017498970031738,9.017498970031738,1.0
431000,1.3734968,0.68053454,499.0,8.154999256134033,8.154999256134033,1.0
432000,1.337697,0.70975846,499.0,11.357499212026596,11.357499212026596,1.0
433000,1.1742369,0.67926216,689.0,15.322498857975006,15.322498857975006,1.0
434000,1.2178487,0.71129537,499.0,9.11999887228012,9.11999887228012,1.0
435000,1.4856864,0.66802573,555.6666666666666,10.048332452774048,10.048332452774048,1.0
436000,1.8470474,0.6263169,499.0,11.869999289512634,11.869999289512634,1.0
437000,1.6840675,0.63244426,499.0,11.512499183416367,11.512499183416367,1.0
438000,1.4317032,0.68703073,499.0,11.239999294281006,11.239999294281006,1.0
439000,1.270896,0.8332415,499.0,12.149999260902405,12.149999260902405,1.0
440000,0.89961934,0.89426416,814.0,8.787499576807022,8.787499576807022,1.0
441000,0.9305057,0.8367097,499.0,-6.529999345541,-6.529999345541,1.0
442000,0.9736552,0.8388415,662.3333333333334,11.909999191761017,11.909999191761017,1.0
443000,0.9182867,0.83157116,499.0,4.582499459385872,4.582499459385872,1.0
444000,0.7541239,0.8754804,499.0,0.21749988198280334,0.21749988198280334,1.0
445000,1.1059142,0.73333836,499.0,-12.04499876499176,-12.04499876499176,1.0
446000,1.4887114,0.6308201,629.0,1.1733330984910328,1.1733330984910328,1.0
447000,1.0331972,0.79567075,499.0,8.549999475479126,8.549999475479126,1.0
448000,0.87011325,0.86702925,499.0,2.3299999833106995,2.3299999833106995,1.0
449000,0.9084556,0.87235075,694.0,-1.8150000292807817,-1.8150000292807817,1.0
450000,0.97356826,0.83622795,499.0,7.552499480545521,7.552499480545521,1.0
451000,1.1737318,0.72214234,499.0,4.299999848008156,4.299999848008156,1.0
452000,1.2135515,0.77275515,499.0,10.054998964071274,10.054998964071274,1.0
453000,1.3079078,0.74025124,499.0,6.437499463558197,6.437499463558197,1.0
454000,1.0543126,0.7441943,499.0,2.8349995240569115,2.8349995240569115,1.0
455000,1.1597402,0.7850807,499.0,7.344999246299267,7.344999246299267,1.0
456000,1.1941916,0.72769743,499.0,1.3050000369548798,1.3050000369548798,1.0
457000,1.6075906,0.65772724,499.0,9.357499450445175,9.357499450445175,1.0
458000,1.5922632,0.72180283,499.0,6.712499499320984,6.712499499320984,1.0
459000,1.1932147,0.8303998,499.0,0.8124998211860657,0.8124998211860657,1.0
460000,1.1565456,0.761204,499.0,0.8975000977516174,0.8975000977516174,1.0
461000,1.5506307,0.6617806,499.0,11.969999194145203,11.969999194145203,1.0
462000,1.7765816,0.6496415,635.6666666666666,14.138332376877466,14.138332376877466,1.0
463000,1.8756118,0.61639947,499.0,11.979999303817749,11.979999303817749,1.0
464000,1.3718874,0.710328,499.0,11.00499909122785,11.00499909122785,1.0
465000,1.3574691,0.689327,499.0,10.169999122619629,10.169999122619629,1.0
466000,1.4392052,0.6483353,499.0,10.157499372959137,10.157499372959137,1.0
467000,1.2140689,0.6903515,539.0,10.472499139606953,10.472499139606953,1.0
468000,1.0493464,0.73097515,514.0,0.18999997153878212,0.18999997153878212,1.0
469000,1.3121724,0.71593285,499.0,None,None,1.0
470000,1.511764,0.6093834,609.0,7.686249487102032,7.686249487102032,1.0
471000,1.8267822,0.59731567,None,None,None,1.0
472000,1.9133068,0.60616016,499.0,10.31666581829389,10.31666581829389,1.0
473000,1.2820809,0.73521096,839.0,18.044998928904533,18.044998928904533,1.0
474000,1.3508728,0.6305603,499.0,9.024999181429544,9.024999181429544,1.0
475000,1.4180775,0.67326576,499.0,0.6549996137619019,0.6549996137619019,1.0
476000,1.4377083,0.6811993,499.0,11.318332612514496,11.318332612514496,1.0
477000,1.7723931,0.6139897,499.0,10.75999927520752,10.75999927520752,1.0
478000,1.9772482,0.6452589,499.0,10.836665987968445,10.836665987968445,1.0
479000,1.429751,0.6548987,499.0,12.029999256134033,12.029999256134033,1.0
480000,1.3202722,0.782729,499.0,10.679999113082886,10.679999113082886,1.0
481000,0.94290334,0.83244485,499.0,9.994999185204506,9.994999185204506,1.0
482000,1.0979974,0.6626372,615.6666666666666,2.1399998863538108,2.1399998863538108,1.0
483000,1.2353897,0.7506442,499.0,9.814999401569366,9.814999401569366,1.0
484000,1.1421268,0.9053752,499.0,4.181666110952695,4.181666110952695,1.0
485000,0.70719457,0.8697481,499.0,11.0999995470047,11.0999995470047,1.0
486000,1.39296,0.6097369,499.0,-5.673333242535591,-5.673333242535591,1.0
487000,1.8038262,0.6354049,499.0,9.064999461174011,9.064999461174011,1.0
488000,1.5328902,0.67486435,499.0,10.929999272028605,10.929999272028605,1.0
489000,1.2596412,0.6988594,499.0,-11.704999208450317,-11.704999208450317,1.0
490000,1.5546899,0.6779502,499.0,11.071666012207666,11.071666012207666,1.0
491000,1.3302534,0.68295527,499.0,6.599999248981476,6.599999248981476,1.0
492000,1.6355178,0.69837743,499.0,2.9474996626377106,2.9474996626377106,1.0
493000,1.4279361,0.73253435,512.3333333333334,12.919999182224274,12.919999182224274,1.0
494000,1.4818175,0.64134896,929.0,9.701665961494049,9.701665961494049,1.0
495000,1.7402706,0.6295276,499.0,9.714999437332153,9.714999437332153,1.0
496000,1.8648198,0.60300595,499.0,10.39999924103419,10.39999924103419,1.0
497000,1.822247,0.61750114,499.0,12.239999175071716,12.239999175071716,1.0
498000,1.6700305,0.6846274,499.0,11.473332643508911,11.473332643508911,1.0
499000,1.5457652,0.73629713,499.0,12.089999318122864,12.089999318122864,1.0
500000,1.45933,0.7195511,552.3333333333334,11.014999399582544,11.014999399582544,1.0
