Hedge 5: X: -0.344000, Y: 1.171000, Z: -6.389000, Angle: 0 at time T: 6958342
Hedge 5: X: -0.344000, Y: 1.171000, Z: -6.389000, Angle: 0 at time T: 6958501
Hedge 5: X: -0.344000, Y: 1.171000, Z: -6.389000, Angle: 0 at time T: 6958817
Hedge 5: X: -3.548000, Y: 1.411000, Z: -6.204000, Angle: 0 at time T: 6959136
Hedge 5: X: -3.560000, Y: 1.417000, Z: -6.211000, Angle: 0 at time T: 6959300
Hedge 5: X: -3.543000, Y: 1.457000, Z: -6.233000, Angle: 0 at time T: 6959465
Hedge 5: X: -3.581000, Y: 1.471000, Z: -6.226000, Angle: 0 at time T: 6959627
Hedge 5: X: -3.618000, Y: 1.456000, Z: -6.200000, Angle: 0 at time T: 6959790
Hedge 5: X: 0.698000, Y: 1.800000, Z: -4.688000, Angle: 0 at time T: 6961493
Hedge 5: X: 0.708000, Y: 1.807000, Z: -4.684000, Angle: 0 at time T: 6961746
Hedge 5: X: 0.708000, Y: 1.807000, Z: -4.684000, Angle: 0 at time T: 6961921
Hedge 5: X: 0.855000, Y: 0.065000, Z: -4.268000, Angle: 0 at time T: 6962102
Hedge 5: X: 0.844000, Y: 0.059000, Z: -4.263000, Angle: 0 at time T: 6962287
Hedge 5: X: 0.827000, Y: 0.038000, Z: -4.255000, Angle: 0 at time T: 6962461
Hedge 5: X: 0.827000, Y: 0.038000, Z: -4.255000, Angle: 0 at time T: 6962635
Hedge 5: X: 0.827000, Y: 0.038000, Z: -4.255000, Angle: 0 at time T: 6962803
Hedge 5: X: 0.675000, Y: 1.814000, Z: -4.690000, Angle: 0 at time T: 6962975
Hedge 5: X: 0.715000, Y: 1.798000, Z: -4.688000, Angle: 0 at time T: 6963144
Hedge 5: X: 0.104000, Y: 1.885000, Z: -4.197000, Angle: 0 at time T: 6967930
Hedge 5: X: -0.277000, Y: 2.112000, Z: -4.267000, Angle: 0 at time T: 6968108
Hedge 5: X: 0.686000, Y: 1.817000, Z: -4.688000, Angle: 0 at time T: 6982933
Hedge 5: X: 0.727000, Y: 1.787000, Z: -4.707000, Angle: 0 at time T: 6983629
Hedge 5: X: 0.660000, Y: 1.838000, Z: -4.709000, Angle: 0 at time T: 6983810
