발생일시,관할해경서,발생해역,발생유형,발생원인,기상특보,사고선박수,구조인원,부상인원,사망인원,실종인원,위도,경도,선종1,톤수1,선종2,톤수2,선종3,톤수3
2010-03-25 16:56,통영,항계내,표류,운항부주의,양호,1,2,0,0,0,35|07|17,128|41|28,어선,2.92,,,,
2010-03-25 10:43,통영,영해,기타,운항부주의,양호,2,4,0,0,0,35|03|42,128|40|18,어선,3.55,어선,5.58,,
2010-03-24 20:43,군산,항계내,침수,운항부주의,양호,1,8,0,0,0,35|54|94,126|32|68,기타,5,,,,
2010-03-24 16:41,태안,영해,침수,운항부주의,양호,1,3,0,0,0,36|58|99,126|18|12,어선,1.88,,,,
2010-03-24 15:20,태안,항계내,좌초,운항부주의,양호,1,4,0,0,0,37|02|41,126|25|53,낚시어선,2.7,,,,
2010-03-24 10:17,군산,영해,좌초,운항부주의,양호,1,2,0,0,0,35|41|13,126|31|15,어선,1.13,,,,
2010-03-24 08:45,통영,항계내,표류,정비불량,양호,1,3,0,0,0,35|11|07,128|34|94,모터보트,1,,,,
2010-03-23 22:00,인천,협수로,충돌,운항부주의,양호,2,20,0,0,1,37|11|50,126|12|44,화물선,3489,어선,7.93,,
2010-03-23 15:00,목포,영해,기관고장,정비불량,양호,1,4,0,0,0,34|30|28,125|48|54,어선,9.77,,,,
2010-03-23 06:40,부산,영해,충돌,운항부주의,양호,2,17,0,0,0,34|58|00,128|58|00,어선,7.93,어선,78,,
2010-03-23 05:42,여수,항계내,충돌,운항부주의,양호,2,2,0,0,0,34|28|00,127|27|00,어선,20,예부선,1151,,
2010-03-23 05:20,여수,협수로,좌초,운항부주의,양호,1,3,0,0,0,34|41|26,127|42|19,어선,7.93,,,,
2010-03-23 04:30,서귀포,공해,충돌,기상악화,황천5급,1,9,0,0,0,28|46|00,124|31|00,어선,29,,,,
2010-03-22 18:10,포항,영해-EEZ,기관고장,정비불량,황천5급,1,5,0,0,0,36|28|00,130|00|00,어선,29,,,,
2010-03-22 14:50,통영,영해,침수,운항부주의,양호,1,2,0,0,0,34|41|75,128|03|95,어선,2.84,,,,
2010-03-22 14:00,통영,항계내,좌초,운항부주의,양호,1,2,0,0,0,34|54|14,128|04|30,어선,2.3,,,,
2010-03-22 11:00,통영,항계내,표류,정비불량,양호,1,2,0,0,0,34|55|00,128|02|92,어선,0.71,,,,
2010-03-22 04:30,서귀포,공해,기관고장,정비불량,양호,1,8,0,0,0,29|50|00,127|10|00,어선,29,,,,
2010-03-21 23:15,목포,영해,추진기장애,운항부주의,양호,1,10,0,0,0,34|50|00,125|21|26,어선,38,,,,
2010-03-21 13:50,통영,영해,좌초,운항부주의,양호,1,2,0,0,0,34|54|61,128|03|64,어선,0.66,,,,
2010-03-21 07:24,통영,영해,표류,운항부주의,양호,1,2,0,0,0,35|03|29,128|31|66,어선,2.43,,,,
2010-03-20 17:30,인천,항계내,기타,기타,양호,1,0,0,0,0,37|29|47,126|35|00,기타,10,,,,
2010-03-20 15:20,부산,영해,전복,기상악화,풍랑주의보,2,2,0,0,0,35|05|09,129|05|38,요트,0,요트,0,,
2010-03-20 07:24,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,35|12|17,128|34|13,어선,63,,,,
2010-03-20 06:35,목포,영해,추진기장애,운항부주의,양호,1,5,0,0,0,35|24|08,126|07|48,어선,10,,,,
2010-03-19 16:21,군산,항계내,침수,운항부주의,양호,1,6,0,0,0,36|00|43,126|38|51,어선,3.2,,,,
2010-03-19 14:25,포항,영해,기관고장,정비불량,황천5급,1,4,0,0,0,37|05|46,129|29|93,어선,9.77,,,,
2010-03-19 11:50,태안,영해,좌초,정비불량,양호,1,3,0,0,0,36|38|41,126|07|59,어선,7.31,,,,
2010-03-19 11:45,군산,영해,기관고장,운항부주의,양호,1,2,0,0,0,35|41|50,126|10|00,어선,6.67,,,,
2010-03-19 10:32,포항,항계내,침수,관리소홀,양호,1,0,0,0,0,36|02|64,129|22|37,어선,0.91,,,,
2010-03-19 04:08,완도,항계내,기관고장,정비불량,양호,1,15,0,0,0,34|20|88,126|54|64,낚시어선,9.77,,,,
2010-03-19 04:00,서귀포,공해,충돌,운항부주의,황천4급,1,9,0,0,0,29|54|00,126|44|00,어선,40,,,,
2010-03-19 03:50,포항,영해,기관고장,정비불량,황천5급,1,2,0,0,0,37|07|30,129|27|00,어선,4.98,,,,
2010-03-19 03:00,제주,영해-EEZ,기관고장,정비불량,양호,1,11,0,0,0,33|24|00,125|45|00,어선,89,,,,
2010-03-18 15:50,부산,영해,좌초,정비불량,양호,1,2,0,0,0,35|02|30,128|58|30,어선,1.08,,,,
2010-03-18 12:16,통영,영해,침수,정비불량,양호,1,5,0,0,0,34|40|53,128|46|19,낚시어선,3.28,,,,
2010-03-18 01:00,통영,영해,표류,정비불량,양호,1,5,0,0,0,34|29|00,128|34|00,어선,7.93,,,,
2010-03-17 11:20,태안,영해,기관고장,정비불량,양호,1,10,0,0,0,36|56|39,125|27|85,어선,29,,,,
2010-03-17 10:30,통영,항계내,좌주,운항부주의,양호,1,1,0,0,0,34|54|98,128|04|48,어선,1.43,,,,
2010-03-17 10:10,태안,영해,침수,관리소홀,양호,1,10,0,0,0,36|57|00,126|16|00,낚시어선,4.36,,,,
2010-03-17 06:50,인천,영해,기관고장,정비불량,양호,1,5,0,0,0,37|33|72,126|13|74,어선,9.77,,,,
2010-03-16 18:30,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,34|59|55,128|02|40,모터보트,1.79,,,,
2010-03-16 15:00,부산,외국해역,화재,기타,양호,1,32,0,0,0,49|37|00,59|55|00,어선,451.19,,,,
2010-03-16 14:00,제주,영해-EEZ,타기고장,정비불량,황천4급,1,11,0,0,0,32|33|00,125|32|00,어선,141.97,,,,
2010-03-16 11:40,부산,항계내,침수,기타,양호,1,2,0,0,0,35|05|36,128|55|47,어선,3.05,,,,
2010-03-16 03:00,서귀포,공해,기관고장,정비불량,황천4급,1,8,0,0,0,28|07|00,124|22|00,어선,29,,,,
2010-03-15 20:18,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,34|50|25,128|26|64,기타,22,,,,
2010-03-15 09:15,목포,항계내,침수,관리소홀,양호,1,0,0,0,0,34|47|41,126|25|94,어선,24,,,,
2010-03-14 20:40,여수,항계내,충돌,운항부주의,양호,2,11,0,0,0,34|43|20,127|43|05,어선,4.99,어선,47,,
2010-03-14 15:50,태안,영해,기관고장,정비불량,양호,1,2,0,0,0,36|38|30,126|07|30,어선,2.99,,,,
2010-03-14 14:49,태안,영해,기관고장,정비불량,양호,1,1,0,0,0,36|50|51,126|10|47,기타,0.75,,,,
2010-03-14 13:00,울산,영해-EEZ,기관고장,정비불량,황천5급,1,3,0,0,0,35|13|00,129|44|00,어선,9.77,,,,
2010-03-14 11:28,태안,영해,기관고장,정비불량,양호,1,2,0,0,0,36|47|25,126|06|01,예부선,20,,,,
2010-03-14 10:10,부산,영해,기관고장,기타,양호,1,4,0,0,0,35|08|80,129|90|00,낚시어선,1.03,,,,
2010-03-14 09:50,통영,영해,표류,정비불량,양호,1,1,0,0,0,34|36|05,128|18|07,어선,2.9,,,,
2010-03-14 07:20,목포,영해,추진기장애,운항부주의,양호,1,3,0,0,0,34|09|00,126|02|00,어선,9.77,,,,
2010-03-13 18:10,여수,항계내,추진기장애,운항부주의,양호,1,3,0,0,0,34|35|55,127|44|15,낚시어선,1.27,,,,
2010-03-13 17:32,여수,협수로,기관고장,정비불량,양호,1,1,0,0,0,34|42|34,127|42|55,낚시어선,3.23,,,,
2010-03-13 11:35,군산,영해,좌초,운항부주의,양호,1,5,0,0,0,36|09|50,126|28|50,어선,1.97,,,,
2010-03-12 16:25,동해,영해,기타,운항부주의,양호,1,79,0,0,0,37|45|00,129|00|00,유도선,648,,,,
2010-03-12 14:23,포항,영해,기관고장,정비불량,풍랑주의보,1,1,0,0,0,36|17|12,129|32|50,어선,6.67,,,,
2010-03-12 12:20,속초,영해,침수,관리소홀,양호,1,0,0,0,0,38|26|30,128|27|18,기타,3.5,,,,
2010-03-12 11:21,통영,항계내,침수,정비불량,풍랑주의보,1,2,0,0,0,34|50|05,128|09|10,어선,4.44,,,,
2010-03-12 11:15,태안,항계내,좌초,관리소홀,풍랑주의보,1,0,0,0,0,36|31|46,126|29|60,어선,3.17,,,,
2010-03-12 10:00,통영,영해,표류,정비불량,양호,1,2,0,0,0,34|45|08,128|44|08,어선,4.99,,,,
2010-03-12 02:12,포항,EEZ 30마일 이내,타기고장,정비불량,황천3급,1,12,0,0,0,36|58|00,133|25|00,어선,75,,,,
2010-03-11 23:25,부산,항계내,기타,운항부주의,양호,1,13,0,0,0,35|02|30,129|03|70,유조선,1023,,,,
2010-03-11 18:20,통영,영해-EEZ,기관고장,정비불량,풍랑주의보,1,8,0,0,0,33|58|22,128|24|00,어선,15,,,,
2010-03-11 17:00,서귀포,공해,기관고장,정비불량,황천4급,1,9,0,0,0,29|05|00,126|03|00,어선,29,,,,
2010-03-11 12:15,군산,영해,기관고장,정비불량,양호,1,3,0,0,0,35|27|00,126|22|00,어선,7.31,,,,
2010-03-11 11:15,통영,항계내,침수,정비불량,양호,1,2,0,0,0,35|05|14,128|28|14,어선,1.95,,,,
2010-03-11 10:45,통영,항계내,좌초,운항부주의,양호,1,2,0,0,0,34|55|23,128|19|05,낚시어선,1.26,,,,
2010-03-11 10:43,울산,영해-EEZ,기관고장,정비불량,황천5급,1,5,0,0,0,35|12|00,129|54|8,어선,15,,,,
2010-03-11 05:00,서귀포,공해,기관고장,정비불량,황천4급,1,9,0,0,0,27|50|00,123|40|00,어선,29,,,,
2010-03-10 15:19,부산,항계내,침수,기타,풍랑주의보,1,10,0,0,0,35|05|56,129|05|35,기타,1640,,,,
2010-03-10 15:10,속초,영해,침수,관리소홀,황천3급,1,0,0,0,0,38|22|00,128|30|18,어선,0.45,,,,
2010-03-10 10:25,여수,항계내,추진기장애,운항부주의,풍랑주의보,1,33,0,0,0,34|43|40,127|43|50,기타,158,,,,
2010-03-10 09:15,여수,협수로,기관고장,정비불량,풍랑주의보,1,1,0,0,0,34|32|46,127|06|73,어선,2.99,,,,
2010-03-10 07:00,서귀포,공해,전복,기상악화,풍랑경보,1,9,0,0,0,27|23|00,124|37|00,어선,22,,,,
2010-03-10 05:00,여수,항계내,표류,관리소홀,풍랑주의보,3,0,0,0,0,34|43|30,127|44|20,어선,79,어선,85,어선,69
2010-03-10 00:10,제주,영해,기관고장,정비불량,풍랑주의보,1,8,0,0,0,33|24|60,126|15|40,화물선,941,,,,
2010-03-08 20:50,여수,항계내,좌초,기타,양호,1,1,1,0,0,34|29|39,127|06|82,어선,1.45,,,,
2010-03-08 12:30,군산,영해,추진기장애,운항부주의,양호,1,5,0,0,0,35|42|00,126|07|00,어선,7.93,,,,
2010-03-08 11:00,태안,영해,기관고장,정비불량,양호,1,9,0,0,0,36|53|42,126|09|06,낚시어선,4.36,,,,
2010-03-07 17:25,통영,영해,추진기장애,기타,양호,1,11,0,0,0,35|03|19,128|35|88,낚시어선,3,,,,
2010-03-07 09:00,통영,항계내,추진기장애,기타,양호,1,98,0,0,0,34|50|98,128|25|48,여객선,77,,,,
2010-03-06 20:45,포항,영해-EEZ,기관고장,정비불량,풍랑주의보,1,7,0,0,0,36|03|00,131|34|00,어선,99,,,,
2010-03-06 12:18,통영,항계내,표류,정비불량,양호,1,5,0,0,0,34|47|80,128|20|80,기타,2,,,,
2010-03-06 08:29,통영,항계내,표류,기타,양호,1,1,0,0,0,35|01|00,128|46|30,어선,4.72,,,,
2010-03-06 05:00,제주,공해,기타,운항부주의,황천4급,1,9,0,0,6,32|43|00,124|43|00,어선,280,,,,
2010-03-05 20:25,울산,항계내,기관고장,정비불량,양호,1,1,0,0,0,35|28|10,129|25|48,어선,0.82,,,,
2010-03-04 15:20,서귀포,공해,기관고장,정비불량,황천4급,1,9,0,0,0,27|20|00,123|00|00,어선,29,,,,
2010-03-03 23:10,서귀포,영해-EEZ,충돌,운항부주의,풍랑주의보,1,10,0,0,0,33|10|00,127|37|00,어선,49,,,,
2010-03-03 16:40,목포,항계내,화재,화기취급부주의,양호,1,0,0,0,0,35|07|00,126|08|20,기타,500,,,,
2010-03-03 16:00,제주,영해-EEZ,추진기장애,운항부주의,풍랑주의보,1,7,0,0,0,33|41|00,125|57|00,어선,12,,,,
2010-03-03 14:44,태안,영해,좌초,정비불량,양호,1,2,0,0,0,36|34|29,126|18|37,어선,4.95,,,,
2010-03-02 20:15,제주,영해-EEZ,기관고장,정비불량,황천5급,1,12,0,0,0,32|58|00,125|31|00,어선,82,,,,
2010-03-02 16:45,제주,EEZ 30마일 이내,충돌,운항부주의,황천5급,2,25,0,0,0,32|25|00,125|06|00,화물선,739,어선,283,,
2010-03-02 13:30,통영,협수로,좌초,연료고갈,양호,1,4,0,0,0,34|48|55,128|27|30,어선,0.68,,,,
2010-03-02 07:20,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,34|43|53,128|37|43,어선,1,,,,
2010-03-01 18:18,부산,영해,침수,기타,풍랑주의보,1,212,0,0,0,34|56|50,129|12|60,여객선,160,,,,
2010-03-01 14:22,통영,영해,표류,관리소홀,양호,1,0,0,0,0,35|02|00,128|37|00,기타,0.2,,,,
2010-03-01 13:08,완도,협수로,기관고장,정비불량,양호,1,1,0,0,0,34|26|01,126|51|55,기타,3.09,,,,
2010-03-01 04:40,속초,영해,기관고장,정비불량,황천5급,1,2,0,0,0,38|02|27,128|42|69,어선,2.99,,,,
2010-02-28 20:33,통영,항계내,추진기장애,운항부주의,양호,1,3,0,0,0,34|45|32,128|34|30,요트,4.5,,,,
2010-02-28 14:00,부산,협수로,좌초,관리소홀,양호,1,2,0,0,0,35|05|23,128|53|43,어선,0.64,,,,
2010-02-28 09:30,군산,영해,표류,연료고갈,양호,1,2,0,0,0,35|53|63,126|25|64,모터보트,0.98,,,,
2010-02-28 08:40,태안,영해,좌초,운항부주의,양호,1,3,0,0,0,36|13|30,126|31|00,예부선,111,,,,
2010-02-28 07:20,서귀포,항계내,침수,기상악화,황천5급,1,0,0,0,0,33|12|30,126|15|00,어선,1.68,,,,
2010-02-28 05:10,포항,영해,기관고장,정비불량,양호,1,4,0,0,0,37|03|54,129|31|95,어선,9.77,,,,
2010-02-28 01:05,서귀포,항계내,화재,기타,황천5급,1,0,0,0,0,33|28|30,126|55|00,어선,7.93,,,,
2010-02-27 16:45,여수,항계내,전복,관리소홀,양호,1,0,0,0,0,34|43|40,127|42|90,어선,1.9,,,,
2010-02-27 16:30,통영,항계내,기관고장,기타,양호,1,2,0,0,0,34|47|30,128|32|00,어선,4.28,,,,
2010-02-27 14:00,태안,영해,충돌,운항부주의,양호,2,13,0,3,2,36|16|00,125|55|00,기타,1757,예부선,4226,,
2010-02-26 11:30,통영,항계내,충돌,운항부주의,양호,2,4,2,0,0,35|09|30,128|36|10,어선,1.24,어선,1.84,,
2010-02-26 01:45,속초,영해,추진기장애,운항부주의,황천3급,1,4,0,0,0,37|53|78,128|52|55,어선,43,,,,
2010-02-25 19:15,부산,영해,기관고장,정비불량,풍랑주의보,1,7,0,0,0,35|03|10,129|06|00,어선,79,,,,
2010-02-25 11:35,여수,항계내,침수,기상악화,풍랑주의보,1,0,0,0,0,34|31|10,127|07|00,어선,0.6,,,,
2010-02-25 09:00,부산,영해,전복,기타,풍랑주의보,1,2,0,1,0,35|08|60,129|13|00,어선,19.82,,,,
2010-02-25 06:00,울산,영해-EEZ,기관고장,정비불량,풍랑주의보,1,8,0,0,0,35|19|01,130|20|09,어선,39,,,,
2010-02-24 22:20,제주,항계내,좌초,운항부주의,양호,1,7,0,0,0,33|24|60,126|15|00,화물선,441,,,,
2010-02-24 20:30,목포,영해,추진기장애,운항부주의,양호,1,2,0,0,0,34|43|12,125|37|70,어선,14,,,,
2010-02-24 17:58,통영,협수로,기관고장,정비불량,양호,1,1,0,0,0,35|01|30,128|44|00,어선,2.86,,,,
2010-02-24 15:18,부산,EEZ 30마일 이내,기관고장,정비불량,양호,1,4,0,0,0,34|54|00,130|27|00,어선,43,,,,
2010-02-24 03:48,여수,영해,전복,적재불량,양호,1,12,0,0,1,34|01|00,127|48|00,어선,59,,,,
2010-02-23 22:10,부산,EEZ 30마일 이내,기관고장,정비불량,양호,1,4,0,0,0,34|51|00,130|25|00,어선,39,,,,
2010-02-23 19:10,부산,영해,기관고장,정비불량,양호,1,1,0,0,0,35|02|54,129|05|00,기타,2.94,,,,
2010-02-23 18:14,태안,영해,추진기장애,관리소홀,저시정,1,4,0,0,0,36|49|00,125|45|00,어선,12,,,,
2010-02-23 16:50,통영,영해-EEZ,추진기장애,운항부주의,양호,1,13,1,0,0,34|01|30,128|35|42,어선,22,,,,
2010-02-23 13:30,울산,영해-EEZ,기관고장,정비불량,양호,1,5,0,0,0,35|25|03,129|44|84,어선,7.93,,,,
2010-02-23 08:55,동해,영해,기관고장,기타,양호,1,3,0,0,0,37|27|00,129|22|00,어선,9.77,,,,
2010-02-23 04:40,통영,협수로,충돌,운항부주의,양호,2,16,0,0,0,35|03|35,128|42|25,어선,1.57,화물선,7401,,
2010-02-23 00:45,포항,영해,좌초,운항부주의,양호,1,10,0,0,0,36|20|00,129|23|00,어선,92.98,,,,
2010-02-22 21:13,통영,영해,화재,기타,양호,1,9,3,0,0,34|31|24,128|17|24,어선,40,,,,
2010-02-22 15:40,울산,영해-EEZ,타기고장,정비불량,양호,1,4,0,0,0,35|18|53,129|53|48,어선,16,,,,
2010-02-22 14:07,통영,협수로,기관고장,정비불량,양호,1,1,0,0,0,34|51|00,128|19|00,기타,7.31,,,,
2010-02-21 12:40,부산,영해,기관고장,정비불량,양호,1,5,0,0,0,35|09|10,129|09|45,모터보트,2,,,,
2010-02-21 10:30,인천,항계내,기관고장,정비불량,양호,1,17,0,0,0,37|18|42,126|26|68,어선,29,,,,
2010-02-20 18:40,통영,영해,기관고장,정비불량,양호,1,2,0,0,0,35|02|00,128|34|00,낚시어선,3.27,,,,
2010-02-20 18:00,제주,영해,기관고장,정비불량,양호,1,4,0,0,0,33|41|00,126|23|00,어선,9.77,,,,
2010-02-20 16:50,제주,영해,충돌,운항부주의,양호,2,4,0,0,0,33|40|00,126|22|00,어선,4.89,어선,6.67,,
2010-02-20 01:30,통영,항계내,충돌,운항부주의,양호,2,4,0,0,0,35|01|12,128|44|03,어선,80,예부선,212,,
2010-02-19 15:45,통영,협수로,좌주,운항부주의,양호,1,1,0,0,0,34|53|70,128|29|20,요트,5,,,,
2010-02-19 05:05,부산,영해,기관고장,정비불량,황천5급,1,3,0,0,0,34|57|00,129|14|00,어선,4.99,,,,
2010-02-18 13:52,부산,영해-EEZ,타기고장,정비불량,풍랑주의보,1,6,0,0,0,34|52|60,130|24|50,어선,52,,,,
2010-02-18 13:40,포항,영해-EEZ,충돌,운항부주의,황천4급,2,24,0,0,0,36|15|00,131|12|00,화물선,8299,어선,24,,
2010-02-18 12:20,포항,영해,기관고장,정비불량,양호,1,3,0,0,0,37|05|51,129|28|64,어선,5.94,,,,
2010-02-18 01:55,제주,영해,화재,화기취급부주의,풍랑주의보,1,7,0,0,0,33|26|00,126|01|00,어선,48,,,,
2010-02-17 18:30,포항,영해-EEZ,기관고장,정비불량,양호,1,3,0,0,0,36|41|49,129|40|23,어선,4.98,,,,
2010-02-17 15:50,인천,항계내,화재,운항부주의,양호,1,13,0,0,0,37|22|00,126|29|00,어선,69,,,,
2010-02-16 20:40,부산,영해,전복,기타,황천5급,1,4,0,2,0,34|49|30,128|46|30,어선,39,,,,
2010-02-16 11:00,부산,협수로,침수,기타,양호,1,1,0,0,0,35|50|00,128|56|00,기타,0.62,,,,
2010-02-16 09:30,울산,영해-EEZ,기관고장,정비불량,풍랑주의보,1,5,0,0,0,35|20|00,130|06|00,어선,29,,,,
2010-02-16 08:18,제주,항계내,화재,화기취급부주의,양호,1,0,0,0,0,33|24|00,126|15|00,어선,29,,,,
2010-02-16 08:10,동해,항계내,화재,기타,양호,1,16,0,0,0,37|2|60,129|07|00,화물선,9986,,,,
2010-02-15 07:40,통영,항계내,침수,관리소홀,양호,1,0,0,0,0,35|02|30,128|23|00,어선,1.33,,,,
2010-02-14 21:10,군산,영해,추진기장애,운항부주의,양호,1,2,0,0,0,36|09|70,126|14|70,요트,10.2,,,,
2010-02-14 13:48,부산,영해,기관고장,정비불량,양호,1,8,0,0,0,34|43|57,128|49|44,화물선,7506,,,,
2010-02-14 10:09,통영,항계내,표류,관리소홀,양호,1,0,0,0,0,34|48|00,128|26|06,어선,3.96,,,,
2010-02-14 05:12,목포,영해,충돌,기타,양호,1,16,0,0,0,34|23|49,125|53|12,유조선,5000,,,,
2010-02-13 22:40,통영,항계내,화재,기타,양호,1,0,0,0,0,34|50|42,128|25|57,어선,67,,,,
2010-02-13 13:30,인천,항계내,침수,관리소홀,양호,1,0,0,0,0,37|26|13,126|33|99,어선,4.03,,,,
2010-02-13 07:13,인천,항계내,좌주,운항부주의,양호,1,4,0,0,0,37|21|64,126|30|80,어선,62,,,,
2010-02-11 08:30,여수,협수로,좌초,운항부주의,풍랑주의보,1,4,0,0,0,34|40|92,127|40|99,어선,14,,,,
2010-02-10 15:00,통영,항계내,충돌,운항부주의,양호,2,4,2,0,0,35|00|00,128|37|00,어선,1.69,어선,2.3,,
2010-02-10 11:20,군산,항계내,침수,운항부주의,양호,1,14,0,0,0,35|59|43,126|42|34,어선,5.64,,,,
2010-02-10 09:00,서귀포,영해,기관고장,정비불량,황천5급,1,2,0,0,0,33|13|00,126|19|00,모터보트,1.92,,,,
2010-02-10 05:20,완도,영해,충돌,기타,양호,2,19,0,0,0,34|15|70,126|41|21,기타,180,기타,2821,,
2010-02-09 05:15,통영,항계내,충돌,운항부주의,양호,2,12,0,0,0,35|08|00,128|36|00,유조선,209,어선,174,,
2010-02-09 03:20,여수,영해-EEZ,기관고장,정비불량,황천5급,1,10,0,0,0,34|53|00,127|48|47,어선,39,,,,
2010-02-08 15:57,목포,영해,표류,기타,양호,1,2,0,0,0,34|30|56,126|06|93,어선,1.3,,,,
2010-02-08 04:00,울산,항계내,화재,기타,양호,1,2,0,0,0,35|15|30,129|14|50,어선,8.55,,,,
2010-02-08 04:00,포항,영해-EEZ,기관고장,정비불량,양호,1,8,0,0,0,36|16|00,131|16|00,어선,79,,,,
2010-02-07 18:00,태안,영해,기관고장,정비불량,양호,1,2,0,0,0,36|59|24,126|17|00,어선,4.24,,,,
2010-02-07 16:45,여수,영해,기관고장,정비불량,양호,1,8,0,0,0,34|02|30,127|15|20,낚시어선,9.77,,,,
2010-02-07 15:50,포항,항계내,침수,관리소홀,양호,1,0,0,0,0,35|52|67,129|31|22,모터보트,0.5,,,,
2010-02-07 08:30,여수,협수로,기관고장,정비불량,양호,1,3,0,0,0,34|38|58,127|42|15,어선,5.47,,,,
2010-02-06 19:30,포항,영해-EEZ,추진기장애,운항부주의,양호,1,12,0,0,0,35|57|00,131|23|00,어선,78,,,,
2010-02-05 22:07,군산,항계내,전복,운항부주의,양호,1,1,1,1,0,35|47|42,126|38|26,어선,3,,,,
2010-02-05 17:35,목포,영해,추진기장애,운항부주의,양호,1,10,0,0,0,34|30|06,125|44|86,어선,69,,,,
2010-02-05 09:26,태안,영해,기관고장,정비불량,양호,1,1,0,0,0,36|23|59,126|25|34,어선,0.65,,,,
2010-02-05 08:20,제주,영해,침수,운항부주의,양호,1,8,0,2,4,33|30|00,127|10|00,어선,139,,,,
2010-02-05 05:30,포항,영해-EEZ,충돌,운항부주의,황천4급,2,18,0,0,0,36|10|00,130|59|00,어선,29,어선,72,,
2010-02-05 01:19,통영,협수로,충돌,운항부주의,양호,2,10,0,0,0,34|41|20,128|36|30,유조선,493,예부선,141,,
2010-02-04 23:34,포항,항계내,화재,기타,양호,1,0,0,0,0,36|02|42,129|22|25,어선,7.93,,,,
2010-02-04 23:00,울산,영해-EEZ,추진기장애,운항부주의,양호,1,8,0,0,0,35|19|00,130|24|00,어선,43,,,,
2010-02-04 17:25,여수,협수로,기관고장,정비불량,양호,1,1,0,0,0,34|34|47,127|33|22,어선,2.24,,,,
2010-02-04 09:33,동해,영해,표류,기타,양호,1,0,0,0,1,37|32|10,129|14|50,어선,3.77,,,,
2010-02-03 16:55,제주,영해-EEZ,추진기장애,운항부주의,황천5급,1,9,0,0,0,32|45|00,125|10|00,어선,79,,,,
2010-02-03 07:10,서귀포,항계내,좌초,운항부주의,황천4급,1,4,0,0,0,33|25|30,126|55|30,어선,13,,,,
2010-02-03 05:30,서귀포,영해-EEZ,기관고장,정비불량,황천4급,1,12,0,0,0,32|37|00,126|26|00,어선,36,,,,
2010-02-03 03:30,통영,항계내,화재,기타,양호,1,0,0,0,0,34|52|24,128|28|06,어선,1.99,,,,
2010-02-02 23:48,인천,영해,기관고장,정비불량,양호,1,1,0,0,0,37|11|56,126|9|51,관공선,1,,,,
2010-02-02 16:30,서귀포,항계내,기관고장,정비불량,황천5급,1,2,0,0,0,33|27|30,126|58|30,요트,1,,,,
2010-02-02 12:00,울산,영해-EEZ,기관고장,정비불량,양호,1,5,0,0,0,35|08|00,129|45|00,어선,13,,,,
2010-02-02 06:00,서귀포,공해,기관고장,정비불량,황천3급,1,8,0,0,0,30|29|00,127|46|00,어선,29,,,,
2010-02-01 14:30,동해,영해-EEZ,기관고장,정비불량,양호,1,9,0,0,0,37|15|00,132|18|00,어선,29,,,,
2010-02-01 10:35,목포,항계내,침수,관리소홀,양호,1,0,0,0,0,34|47|15,126|23|31,어선,2,,,,
2010-02-01 08:52,목포,영해,표류,연료고갈,양호,1,2,0,0,0,35|17|27,126|18|32,어선,4,,,,
2010-02-01 03:30,서귀포,EEZ 30마일 이내,충돌,운항부주의,황천5급,2,16,0,0,0,32|50|00,125|47|00,어선,29,어선,29,,
2010-01-31 23:00,서귀포,영해,기관고장,정비불량,황천5급,1,13,0,0,0,33|26|00,127|07|00,낚시어선,9.77,,,,
2010-01-31 13:18,서귀포,영해,기관고장,정비불량,황천5급,1,4,0,0,0,33|14|00,126|36|00,모터보트,1,,,,
2010-01-31 10:30,제주,영해,충돌,운항부주의,황천5급,2,4,0,0,0,33|42|80,126|20|00,어선,7.31,어선,7.93,,
2010-01-31 10:30,군산,영해,기관고장,정비불량,양호,1,5,0,0,0,35|57|02,126|22|00,어선,10,,,,
2010-01-31 08:22,제주,영해-EEZ,기관고장,정비불량,황천5급,1,11,0,0,0,32|55|00,125|48|00,어선,18,,,,
2010-01-31 05:30,포항,영해-EEZ,기관고장,정비불량,양호,1,8,0,0,0,36|37|00,132|21|00,어선,29,,,,
2010-01-30 21:40,통영,영해,기관고장,기타,양호,1,2,0,0,0,34|36|00,128|36|00,어선,20,,,,
2010-01-30 16:35,제주,영해,침수,운항부주의,양호,1,2,0,0,0,33|43|00,126|21|00,어선,12,,,,
2010-01-30 13:49,통영,협수로,기타,관리소홀,양호,1,0,0,0,0,34|48|14,128|28|50,기타,4.09,,,,
2010-01-30 11:26,태안,영해,침수,관리소홀,양호,1,5,0,0,0,36|34|46,126|11|26,어선,0.85,,,,
2010-01-29 04:30,서귀포,EEZ 30마일 이내,기관고장,정비불량,황천5급,1,8,0,0,0,33|14|00,128|27|30,어선,52,,,,
2010-01-28 12:40,울산,영해,기관고장,정비불량,양호,1,5,0,0,0,35|08|00,129|49|00,어선,16,,,,
2010-01-28 09:00,서귀포,EEZ 30마일 이내,기관고장,정비불량,황천4급,1,9,0,0,0,33|04|00,127|59|00,어선,29,,,,
2010-01-27 20:25,통영,영해,기타,기타,양호,2,0,0,1,9,34|27|42,128|30|27,예부선,166,예부선,3812,,
2010-01-27 14:10,울산,협수로,기관고장,정비불량,양호,1,4,0,0,0,35|27|6,129|32|9,어선,29,,,,
