발생일시,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수
2019-07-20 05:55,여수,영해,34 | 28 | 0,127 | 13 | 4,태풍경보,기상악화,좌초/좌주,1,0,0,0,0,0,어선,9.77
2019-07-20 03:49,제주,항계 내,33 | 31 | 0,126 | 33 | 0,태풍경보,관리소홀,침수,1,0,0,0,0,0,모터보트,1.15
2019-07-19 23:42,완도,항계 내,34 | 19 | 6,126 | 45 | 2,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,4.99
2019-07-19 16:46,목포,항계 내,34 | 46 | 60,126 | 24 | 0,양호,관리소홀,기타,1,0,0,0,0,0,어선,9.77
2019-07-19 10:58,울진,영해,36 | 53 | 17,129 | 25 | 14,양호,기타 ,침수,1,2,2,0,0,0,어선,4.95
2019-07-19 10:51,창원,영해,34 | 51 | 59,128 | 44 | 34,양호,정비불량,키손상,1,2,2,0,0,0,유조선,98
2019-07-19 08:33,태안,영해,36 | 39 | 37,126 | 12 | 44,양호,운항부주의,부유물감김,1,4,4,0,0,0,낚시어선,7.93
2019-07-19 08:44,통영,영해,34 | 39 | 28,128 | 19 | 38,양호,정비불량,기관손상,1,2,2,0,0,0,어선,2.99
2019-07-18 16:42,목포,영해,34 | 7 | 0,126 | 13 | 60,양호,정비불량,기관손상,1,8,8,0,0,0,화물선,700
2019-07-18 12:51,제주,영해,33 | 48 | 0,126 | 30 | 0,양호,운항부주의,부유물감김,1,13,13,0,0,0,어선,74
2019-07-19 08:10,서귀포,항계 내,33 | 17 | 5,126 | 45 | 3,황천4급,기상악화,전복,1,0,0,0,0,0,모터보트,1.01
2019-07-18 12:49,목포,영해,35 | 7 | 60,126 | 22 | 60,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.93
2019-07-18 12:00,동해,영해,37 | 44 | 34,128 | 59 | 17,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,4.4
2019-07-18 09:33,목포,영해,35 | 4 | 0,125 | 49 | 0,양호,운항부주의,부유물감김,1,12,12,0,0,0,어선,139
2019-07-18 09:41,군산,항계 내,35 | 59 | 2,126 | 39 | 11,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.7
2019-07-18 07:07,창원,영해,34 | 58 | 9,128 | 44 | 26,양호,운항부주의,부유물감김,1,15,15,0,0,0,낚시어선,9.77
2019-07-17 23:50,통영,항계 내,34 | 55 | 30,128 | 4 | 0,양호,관리소홀,기타,1,0,0,0,0,0,어선,4.99
2019-07-17 18:29,목포,영해,34 | 55 | 2,125 | 15 | 41,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,69
2019-07-17 16:24,창원,협수로,35 | 1 | 20,128 | 46 | 57,양호,관리소홀,기관손상,1,3,3,0,0,0,예부선,82
2019-07-17 14:32,통영,항계 내,34 | 50 | 43,128 | 20 | 35,양호,운항부주의,좌초/좌주,1,6,6,0,0,0,어선,62
2019-07-17 13:56,포항,영해,0 | 0 | 0,0 | 0 | 0,양호,운항부주의,추진기손상,1,4,4,0,0,0,고무보트,0.5
2019-07-17 13:25,태안,영해-EEZ,36 | 18 | 0,125 | 22 | 0,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,29
2019-07-17 08:02,포항,영해,36 | 7 | 0,129 | 30 | 0,양호,정비불량,추진기손상,1,1,1,0,0,0,어선,0.82
2019-07-17 13:29,부산,영해,34 | 24 | 3,128 | 48 | 33,양호,정비불량,기관손상,1,8,8,0,0,0,어선,40
2019-07-17 04:10,포항,영해,36 | 3 | 0,129 | 25 | 60,양호,운항부주의,추진기손상,1,1,1,0,0,0,어선,3.27
2019-07-17 04:59,포항,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,침수,1,0,0,0,0,0,어선,7.31
2019-07-17 01:10,완도,항계 내,34 | 10 | 0,126 | 34 | 0,양호,관리소홀,전복,1,0,0,0,0,0,어선,1.61
2019-07-16 21:25,여수,영해,33 | 58 | 49,127 | 38 | 16,양호,정비불량,침수,1,9,9,0,0,0,어선,24
2019-07-16 20:31,창원,영해,35 | 8 | 41,128 | 35 | 36,양호,정비불량,기관손상,1,1,1,0,0,0,어선,0.96
2019-07-16 20:14,군산,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,기타,1,0,0,0,0,0,낚시어선,9.16
2019-07-16 17:48,제주,영해,33 | 22 | 60,126 | 13 | 0,양호,정비불량,기관손상,1,3,3,0,0,0,어선,6.67
2019-07-16 16:28,통영,항계 내,34 | 54 | 13,128 | 5 | 42,양호,연료고갈,운항저해,1,1,1,0,0,0,고무보트,1
2019-07-16 11:55,부산,영해,33 | 52 | 60,128 | 57 | 0,양호,정비불량,기관손상,1,6,6,0,0,0,모터보트,5
2019-07-16 09:55,군산,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,기타,1,0,0,0,0,0,어선,0
2019-07-16 09:35,목포,영해,34 | 39 | 15,125 | 26 | 50,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,20
2019-07-16 08:19,여수,영해,34 | 37 | 55,127 | 40 | 15,양호,정비불량,키손상,1,10,10,0,0,0,낚시어선,9.77
2019-07-16 07:07,통영,영해-EEZ,34 | 15 | 0,128 | 46 | 60,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,59
2019-07-16 04:46,포항,영해,36 | 6 | 0,129 | 30 | 0,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,4.63
2019-07-16 04:40,보령,영해,36 | 12 | 0,125 | 48 | 0,양호,운항부주의,충돌,1,2,2,0,0,0,기타,35
2019-07-16 04:40,보령,영해,36 | 12 | 0,125 | 48 | 0,양호,운항부주의,충돌,1,14,14,0,0,0,유조선,4960
2019-07-16 00:55,인천,영해,37 | 15 | 20,126 | 14 | 30,양호,화기취급부주의,화재,1,200,200,0,0,0,여객선,12304
2019-07-15 23:20,통영,항계 내,34 | 50 | 34,128 | 26 | 1,양호,관리소홀,기타,1,0,0,0,0,0,어선,3.59
2019-07-15 19:05,완도,항계 내,34 | 16 | 60,127 | 49 | 0,양호,운항부주의,방향상실,1,1,1,0,0,0,어선,1.24
2019-07-15 16:11,군산,항계 내,36 | 0 | 43,126 | 25 | 58,양호,정비불량,기관손상,1,2,2,0,0,0,어선,9.77
2019-07-15 14:53,목포,영해,34 | 3 | 39,125 | 58 | 53,저시정,운항부주의,충돌,1,17,17,0,0,0,어선,168
2019-07-15 14:53,목포,영해,34 | 3 | 39,125 | 58 | 53,저시정,운항부주의,충돌,1,6,6,0,0,0,어선,24
2019-07-15 14:05,동해,영해,37 | 25 | 60,130 | 52 | 0,양호,운항부주의,부유물감김,1,209,209,0,0,0,여객선,534
2019-07-15 14:08,부안,영해,35 | 37 | 22,126 | 27 | 41,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.01
2019-07-15 08:34,목포,항계 내,34 | 46 | 60,126 | 22 | 60,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,30
2019-07-15 00:57,제주,영해,33 | 31 | 60,126 | 34 | 0,양호,정비불량,운항저해,1,1,1,0,0,0,모터보트,3.7
2019-07-14 22:32,제주,영해,33 | 34 | 60,126 | 45 | 0,양호,정비불량,운항저해,1,4,4,0,0,0,모터보트,4.39
2019-07-14 22:24,목포,영해-EEZ,34 | 55 | 54,124 | 55 | 59,양호,운항부주의,부유물감김,1,12,12,0,0,0,어선,139
2019-07-14 18:50,태안,영해,36 | 39 | 53,126 | 9 | 20,저시정,기상악화,방향상실,1,2,2,0,0,0,고무보트,0
2019-07-14 18:37,부산,영해,34 | 58 | 36,128 | 59 | 45,양호,정비불량,기관손상,1,6,6,0,0,0,모터보트,2.8
2019-07-14 18:08,목포,영해,34 | 10 | 22,125 | 40 | 32,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,29
2019-07-14 18:04,여수,영해,34 | 39 | 5,127 | 9 | 4,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,0.5
2019-07-14 17:58,포항,영해,0 | 0 | 0,0 | 0 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,모터보트,3
2019-07-14 15:45,태안,영해,36 | 38 | 57,126 | 2 | 30,양호,운항부주의,충돌,1,6,6,0,0,0,낚시어선,9.77
2019-07-14 14:20,서귀포,영해,33 | 6 | 23,126 | 16 | 39,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.99
2019-07-14 15:45,태안,영해,36 | 38 | 57,126 | 2 | 30,양호,운항부주의,충돌,1,10,10,9,0,0,낚시어선,3.96
2019-07-14 13:03,부안,영해,35 | 33 | 18,126 | 16 | 22,저시정,정비불량,키손상,1,22,22,0,0,0,낚시어선,9.77
2019-07-14 10:45,속초,영해,38 | 0 | 1,128 | 45 | 1,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0
2019-07-14 09:50,통영,협수로,34 | 47 | 57,128 | 13 | 25,양호,운항부주의,충돌,1,14,14,0,0,0,낚시어선,5.61
2019-07-14 09:50,통영,협수로,34 | 47 | 57,128 | 13 | 25,양호,운항부주의,충돌,1,3,3,0,0,0,어선,4.22
2019-07-14 10:21,인천,영해,37 | 12 | 24,126 | 26 | 38,양호,정비불량,기관손상,1,34,34,0,0,0,유도선,29
2019-07-14 09:22,목포,영해-EEZ,35 | 3 | 0,125 | 4 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,139
2019-07-14 08:02,동해,영해,37 | 19 | 41,129 | 15 | 57,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,1
2019-07-14 06:42,군산,영해,35 | 52 | 17,126 | 10 | 13,저시정,정비불량,추진기손상,1,15,15,0,0,0,낚시어선,9.16
2019-07-14 06:27,제주,영해,33 | 52 | 60,126 | 13 | 0,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,39
2019-07-14 05:40,완도,항계 내,34 | 9 | 11,127 | 11 | 45,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77
2019-07-14 03:49,제주,영해-EEZ,31 | 45 | 0,124 | 16 | 0,양호,운항부주의,부유물감김,1,12,12,0,0,0,어선,78
2019-07-14 00:21,통영,영해-EEZ,34 | 10 | 60,128 | 24 | 0,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,예부선,5500
2019-07-13 22:54,태안,영해,36 | 44 | 14,125 | 49 | 57,저시정,관리소홀,기타,1,4,4,0,0,0,예부선,150
2019-07-13 20:20,태안,영해,36 | 43 | 13,125 | 54 | 15,저시정,운항부주의,부유물감김,1,3,3,0,0,0,어선,9.77
2019-07-13 19:03,제주,영해,33 | 24 | 0,126 | 13 | 0,양호,운항부주의,좌초/좌주,1,7,7,0,0,0,어선,15
2019-07-13 18:06,태안,영해,36 | 39 | 18,126 | 6 | 25,저시정,기타 ,작업 중 인명사상,1,1,1,0,0,0,어선,0.64
2019-07-13 17:41,울진,영해,37 | 5 | 7,129 | 23 | 53,양호,관리소홀,운항저해,1,2,2,0,0,0,고무보트,0
2019-07-13 16:00,인천,항계 내,37 | 21 | 28,126 | 30 | 41,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,0.5
2019-07-13 13:58,목포,영해,34 | 36 | 59,126 | 12 | 54,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,7.31
2019-07-13 12:29,보령,협수로,36 | 24 | 57,126 | 27 | 13,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.1
2019-07-13 10:24,여수,영해,34 | 30 | 24,127 | 7 | 53,양호,운항부주의,기관손상,1,4,4,0,0,0,모터보트,0.37
2019-07-13 10:07,목포,영해,34 | 48 | 39,126 | 10 | 38,양호,관리소홀,운항저해,1,2,2,0,0,0,어선,2.99
2019-07-13 09:57,여수,영해,34 | 34 | 21,127 | 18 | 50,양호,운항부주의,기관손상,1,4,4,0,0,0,어선,4.68
2019-07-13 07:18,인천,영해,37 | 17 | 23,126 | 31 | 37,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0.5
2019-07-13 06:36,평택,영해,37 | 4 | 10,126 | 19 | 50,양호,운항부주의,충돌,1,6,6,0,0,0,어선,7.93
2019-07-13 06:36,평택,영해,37 | 4 | 10,126 | 19 | 50,양호,운항부주의,충돌,1,22,22,2,0,0,낚시어선,9.77
2019-07-13 06:34,창원,영해,34 | 53 | 51,128 | 44 | 20,양호,정비불량,기관손상,1,6,6,0,0,0,낚시어선,3
2019-07-13 06:27,여수,항계 내,34 | 32 | 12,127 | 6 | 48,양호,운항부주의,기관손상,1,21,21,0,0,0,낚시어선,4.76
2019-07-13 03:20,목포,영해,34 | 28 | 0,125 | 28 | 0,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2019-07-12 21:50,목포,영해,34 | 36 | 10,125 | 38 | 18,양호,정비불량,기관손상,1,7,7,0,0,0,어선,9.77
2019-07-12 21:37,완도,항계 내,34 | 7 | 47,126 | 34 | 27,양호,관리소홀,침수,1,1,1,0,0,0,예부선,287
2019-07-12 17:22,창원,영해,35 | 3 | 56,128 | 37 | 57,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.9
2019-07-12 17:43,인천,영해,37 | 41 | 14,124 | 43 | 37,양호,운항부주의,기타,1,3,3,0,0,0,유도선,18
2019-07-12 16:26,태안,영해,36 | 47 | 3,126 | 4 | 50,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,0
2019-07-12 16:21,부산,항계 내,35 | 3 | 20,128 | 54 | 45,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,모터보트,3.14
2019-07-12 14:26,울산,영해-EEZ,35 | 27 | 0,129 | 55 | 0,양호,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2019-07-12 13:05,인천,항계 내,37 | 31 | 60,126 | 22 | 60,양호,정비불량,기관손상,1,2,2,0,0,0,모터보트,0.05
2019-07-12 12:15,창원,영해,34 | 58 | 27,128 | 44 | 21,양호,운항부주의,부유물감김,1,19,19,0,0,0,낚시어선,9.77
2019-07-12 11:52,군산,항계 내,0 | 0 | 0,0 | 0 | 0,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,69
2019-07-12 06:48,울산,항계 내,35 | 29 | 54,129 | 22 | 2,양호,관리소홀,해양오염,1,0,0,0,0,0,유조선,431
2019-07-12 03:07,목포,영해,35 | 3 | 0,126 | 0 | 0,양호,정비불량,기관손상,1,4,4,0,0,0,어선,9.77
2019-07-12 01:13,목포,영해,35 | 4 | 60,125 | 28 | 60,양호,정비불량,운항저해,1,4,4,0,0,0,어선,9.77
2019-07-11 19:01,목포,영해,35 | 7 | 0,126 | 4 | 0,양호,정비불량,운항저해,1,4,4,0,0,0,어선,9.77
2019-07-11 17:16,완도,영해,34 | 31 | 0,126 | 22 | 0,양호,운항부주의,추진기손상,1,1,1,0,0,0,어선,3.4
2019-07-11 14:02,부산,항계 내,35 | 5 | 30,129 | 1 | 32,양호,화기취급부주의,화재,1,0,0,0,0,0,어선,87
2019-07-11 14:26,여수,영해,34 | 36 | 3,127 | 59 | 4,양호,운항부주의,부유물감김,1,1,1,0,0,0,기타,24
2019-07-10 13:25,목포,영해,34 | 1 | 60,125 | 6 | 0,양호,운항부주의,부유물감김,1,24,24,0,0,0,여객선,319
2019-07-10 16:23,평택,항계 내,36 | 59 | 5,126 | 47 | 41,양호,관리소홀,해양오염,1,0,0,0,0,0,예부선,368
2019-07-10 11:25,부안,영해,35 | 35 | 33,126 | 23 | 29,양호,정비불량,추진기손상,1,6,6,0,0,0,모터보트,2.5
2019-07-10 10:15,평택,항계 내,37 | 0 | 0,126 | 46 | 60,양호,관리소홀,해양오염,1,0,0,0,0,0,예부선,4008
2019-07-10 09:34,보령,항계 내,36 | 25 | 54,126 | 29 | 39,양호,정비불량,해양오염,1,0,0,0,0,0,기타,284
2019-07-10 03:56,제주,영해,33 | 37 | 60,126 | 52 | 0,풍랑주의보,정비불량,기관손상,1,5,5,0,0,0,어선,9.77
2019-07-10 02:47,보령,영해,36 | 21 | 10,126 | 26 | 30,양호,운항부주의,좌초/좌주,1,3,3,0,0,0,어선,6.63
2019-07-10 01:22,목포,영해,34 | 17 | 54,126 | 7 | 30,양호,정비불량,키손상,1,12,12,0,0,0,화물선,5191
2019-07-10 05:14,창원,항계 내,35 | 4 | 28,128 | 49 | 53,양호,관리소홀,해양오염,1,0,0,0,0,0,유조선,266
2019-07-09 19:10,인천,항계 내,37 | 25 | 5,126 | 34 | 15,양호,정비불량,기관손상,1,20,20,0,0,0,낚시어선,9.77
2019-07-09 21:04,목포,영해,35 | 3 | 42,126 | 8 | 48,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,4.61
2019-07-09 17:58,목포,영해,34 | 25 | 45,125 | 9 | 10,양호,정비불량,기관손상,1,6,6,0,0,0,어선,26
2019-07-09 15:23,창원,영해,34 | 50 | 22,128 | 43 | 37,양호,재질불량,기타,1,2,2,0,0,0,요트,14
2019-07-09 11:36,창원,영해,35 | 1 | 3,128 | 37 | 19,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.76
2019-07-09 10:34,보령,영해,36 | 20 | 54,126 | 27 | 59,양호,정비불량,운항저해,1,1,1,0,0,0,모터보트,1
2019-07-09 09:38,여수,항계 내,34 | 35 | 55,127 | 30 | 33,양호,운항부주의,좌초/좌주,1,7,7,0,0,0,낚시어선,4.99
2019-07-09 10:27,목포,영해,34 | 35 | 24,126 | 9 | 43,양호,안전부주의,작업 중 인명사상,1,1,0,0,0,1,예부선,69
2019-07-09 09:10,군산,영해,35 | 51 | 54,126 | 8 | 48,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,0.94
2019-07-09 08:14,군산,영해-EEZ,35 | 46 | 0,125 | 34 | 60,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,51
2019-07-09 06:45,목포,영해,35 | 11 | 55,126 | 11 | 45,양호,안전부주의,작업 중 인명사상,1,1,0,0,1,0,어선,2.99
2019-07-09 05:00,서귀포,공해,30 | 15 | 0,126 | 34 | 60,양호,정비불량,추진기손상,1,9,9,0,0,0,어선,29
2019-07-09 03:42,통영,영해,34 | 25 | 39,128 | 38 | 42,양호,기상악화,전복,1,6,5,0,1,0,어선,8.55
2019-07-08 20:35,창원,영해,35 | 59 | 10,128 | 44 | 34,양호,정비불량,키손상,1,2,2,0,0,0,어선,4.4
2019-07-08 17:10,목포,영해,35 | 25 | 36,126 | 14 | 35,양호,운항부주의,부유물감김,1,2,2,0,0,0,요트,4.61
2019-07-08 16:30,제주,영해,33 | 15 | 0,126 | 1 | 0,황천4급,운항부주의,부유물감김,1,5,5,0,0,0,어선,15
2019-07-08 16:10,목포,영해,34 | 55 | 60,125 | 46 | 0,양호,운항부주의,부유물감김,1,6,6,0,0,0,어선,34
2019-07-08 14:45,부산,항계 내,35 | 3 | 58,129 | 3 | 43,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,1.8
2019-07-08 16:21,통영,항계 내,34 | 55 | 30,128 | 4 | 21,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,39
2019-07-08 12:28,통영,협수로,34 | 40 | 14,128 | 30 | 2,양호,정비불량,화재,1,15,15,0,0,0,관공선,26
2019-07-08 07:58,부안,영해,35 | 37 | 14,126 | 27 | 57,양호,관리소홀,기타,1,0,0,0,0,0,어선,2.05
2019-07-08 07:02,여수,영해,34 | 29 | 39,127 | 7 | 38,양호,관리소홀,기관손상,1,1,1,0,0,0,고무보트,1
2019-07-07 20:01,부산,항계 내,35 | 9 | 37,129 | 8 | 4,양호,정비불량,기관손상,1,7,7,0,0,0,요트,3.1
2019-07-07 17:41,평택,영해,37 | 5 | 55,126 | 35 | 12,양호,연료고갈,운항저해,1,3,3,0,0,0,어선,1.37
2019-07-07 18:02,여수,영해,34 | 39 | 4,127 | 43 | 14,양호,연료고갈,운항저해,1,4,4,0,0,0,모터보트,3.49
2019-07-07 16:02,인천,항계 내,37 | 23 | 12,126 | 28 | 0,양호,운항부주의,기관손상,1,5,5,0,0,0,고무보트,1
2019-07-07 16:11,군산,영해,35 | 58 | 60,126 | 25 | 60,양호,정비불량,추진기손상,1,3,3,0,0,0,요트,2.02
2019-07-07 14:18,태안,영해,36 | 38 | 34,126 | 5 | 52,양호,운항부주의,부유물감김,1,1,1,0,0,0,고무보트,0
2019-07-07 11:51,통영,협수로,34 | 53 | 30,128 | 9 | 15,양호,정비불량,추진기손상,1,2,2,0,0,0,모터보트,0.5
2019-07-07 11:25,보령,협수로,36 | 32 | 15,126 | 28 | 10,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,1
2019-07-07 10:39,속초,영해,38 | 24 | 15,128 | 29 | 26,양호,기상악화,운항저해,1,1,1,0,0,0,어선,3.65
2019-07-07 11:07,군산,영해,35 | 50 | 26,126 | 26 | 33,양호,정비불량,추진기손상,1,1,1,0,0,0,고무보트,1
2019-07-07 09:41,창원,항계 내,35 | 6 | 50,128 | 40 | 27,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.99
2019-07-07 10:39,여수,항계 내,34 | 36 | 14,127 | 32 | 14,양호,운항부주의,추진기손상,1,21,21,0,0,0,낚시어선,9.77
2019-07-07 05:25,속초,영해,38 | 23 | 3,128 | 32 | 39,양호,운항부주의,전복,1,1,1,0,0,0,어선,1.22
2019-07-07 05:01,여수,항계 내,34 | 46 | 55,127 | 46 | 36,양호,운항부주의,충돌,1,2,2,0,0,0,기타,17
2019-07-07 05:01,여수,항계 내,34 | 46 | 55,127 | 46 | 36,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3.97
2019-07-06 20:29,여수,항계 내,34 | 41 | 37,127 | 11 | 22,양호,운항부주의,부유물감김,1,6,6,0,0,0,모터보트,4.52
2019-07-06 14:43,통영,협수로,34 | 53 | 45,128 | 9 | 32,양호,연료고갈,운항저해,1,5,5,0,0,0,모터보트,0.4
2019-07-06 15:33,인천,영해,37 | 27 | 36,126 | 21 | 38,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0.5
2019-07-06 14:15,부산,항계 내,35 | 9 | 37,129 | 8 | 3,양호,정비불량,기관손상,1,4,4,0,0,0,요트,2.8
2019-07-06 12:42,포항,영해,36 | 3 | 0,129 | 22 | 0,저시정,정비불량,침수,1,9,9,0,0,0,모터보트,1.88
2019-07-06 10:25,울진,영해,36 | 34 | 60,129 | 24 | 0,양호,운항부주의,전복,1,2,2,0,0,0,모터보트,0
2019-07-06 10:07,여수,항계 내,34 | 30 | 4,127 | 5 | 2,양호,정비불량,운항저해,1,2,2,0,0,0,어선,1.02
2019-07-06 07:22,통영,협수로,34 | 56 | 12,127 | 57 | 15,양호,운항부주의,좌초/좌주,1,12,12,7,0,0,낚시어선,4.91
2019-07-06 07:26,제주,영해,33 | 31 | 60,126 | 31 | 60,양호,정비불량,속구손상,1,1,1,0,0,0,어선,3.97
2019-07-06 01:33,창원,영해,34 | 57 | 6,128 | 33 | 0,양호,운항부주의,부유물감김,1,15,15,0,0,0,낚시어선,9.77
2019-07-05 19:33,통영,영해,34 | 27 | 27,128 | 34 | 9,저시정,운항부주의,충돌,1,18,18,7,0,0,낚시어선,9.77
2019-07-05 19:33,통영,영해,34 | 27 | 27,128 | 34 | 9,저시정,운항부주의,충돌,1,22,22,0,0,0,낚시어선,9.77
2019-07-05 17:21,부산,항계 내,35 | 4 | 42,129 | 7 | 0,저시정,기상악화,충돌,1,138,138,0,0,0,기타,190000
2019-07-05 17:21,부산,항계 내,35 | 4 | 42,129 | 7 | 0,저시정,기상악화,충돌,1,12,12,0,0,0,어선,416
2019-07-05 14:49,부산,항계 내,35 | 3 | 36,128 | 59 | 49,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,630
2019-07-05 13:15,울산,영해,35 | 12 | 20,129 | 14 | 13,저시정,기상악화,방향상실,1,2,2,0,0,0,고무보트,0
2019-07-05 13:01,울산,영해,35 | 19 | 30,129 | 19 | 8,저시정,정비불량,기관손상,1,2,2,0,0,0,어선,1.94
2019-07-05 08:00,제주,항계 내,33 | 24 | 0,126 | 15 | 0,양호,운항부주의,접촉,1,2,2,0,0,0,어선,6.08
2019-07-05 08:00,제주,항계 내,33 | 24 | 0,126 | 15 | 0,양호,운항부주의,접촉,1,7,7,0,0,0,어선,9.77
2019-07-05 06:50,평택,영해,37 | 7 | 5,126 | 36 | 51,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.88
2019-07-05 05:54,부산,영해,35 | 2 | 15,129 | 5 | 26,저시정,운항부주의,충돌,1,7,7,0,0,0,낚시어선,2.99
2019-07-05 05:54,부산,영해,35 | 2 | 15,129 | 5 | 26,저시정,운항부주의,충돌,1,1,1,0,0,0,어선,2.99
2019-07-05 05:10,울산,영해,35 | 31 | 0,129 | 31 | 0,저시정,정비불량,기관손상,1,3,3,0,0,0,어선,3.65
2019-07-05 12:30,창원,영해,35 | 0 | 43,128 | 44 | 3,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,1.37
2019-07-05 01:43,목포,영해,34 | 49 | 48,126 | 13 | 8,양호,기타 ,운항저해,1,3,3,0,0,0,예부선,78
2019-07-05 03:53,동해,항계 내,37 | 39 | 11,129 | 3 | 6,양호,운항부주의,충돌,1,2,2,0,0,0,어선,3.03
2019-07-05 01:35,통영,항계 내,34 | 50 | 38,128 | 25 | 60,양호,관리소홀,기타,1,0,0,0,0,0,어선,4.99
2019-07-04 21:32,울산,항계 내,35 | 24 | 42,129 | 26 | 17,양호,운항부주의,충돌,1,3,3,0,0,0,어선,8.55
2019-07-04 21:32,울산,항계 내,35 | 24 | 42,129 | 26 | 17,양호,운항부주의,충돌,1,23,23,0,0,0,유조선,62508
2019-07-04 23:02,제주,영해,33 | 25 | 0,126 | 15 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.88
2019-07-04 20:17,서귀포,영해,33 | 5 | 35,126 | 12 | 52,양호,정비불량,기관손상,1,5,5,0,0,0,어선,6.67
2019-07-04 18:59,목포,영해,34 | 41 | 1,126 | 12 | 34,양호,관리소홀,기타,1,0,0,0,0,0,기타,0.5
2019-07-04 16:47,군산,영해,35 | 59 | 30,126 | 16 | 41,양호,운항부주의,부유물감김,1,11,11,0,0,0,낚시어선,7.93
2019-07-04 15:35,부산,항계 내,35 | 6 | 17,129 | 4 | 4,양호,정비불량,기관손상,1,6,6,0,0,0,유조선,349
2019-07-04 17:44,통영,항계 내,34 | 48 | 22,128 | 41 | 47,양호,관리소홀,해양오염,1,0,0,0,0,0,어선,63
2019-07-04 15:22,부산,항계 내,35 | 2 | 29,128 | 57 | 36,저시정,기상악화,방향상실,1,1,1,0,0,0,고무보트,0
2019-07-04 12:06,보령,영해,36 | 2 | 30,126 | 37 | 0,양호,운항부주의,침수,1,1,1,0,0,0,어선,7.93
2019-07-04 13:16,인천,영해,37 | 27 | 17,126 | 21 | 23,저시정,정비불량,기관손상,1,1,1,0,0,0,어선,1.99
2019-07-04 09:16,목포,영해,35 | 10 | 12,126 | 0 | 50,양호,운항부주의,충돌,1,7,7,0,0,0,어선,9.77
2019-07-04 08:45,울산,영해,35 | 34 | 9,129 | 29 | 23,양호,정비불량,기관손상,1,6,6,0,0,0,낚시어선,6.5
2019-07-04 08:30,울산,영해-EEZ,35 | 12 | 51,129 | 42 | 15,양호,운항부주의,충돌,1,3,3,0,0,0,어선,4.99
2019-07-04 08:30,울산,영해-EEZ,35 | 12 | 51,129 | 42 | 15,양호,운항부주의,충돌,1,21,21,0,0,0,화물선,22362
2019-07-04 09:16,목포,영해,35 | 10 | 12,126 | 0 | 50,양호,운항부주의,충돌,1,4,4,0,0,0,어선,9.77
2019-07-04 08:18,창원,항계 내,35 | 4 | 0,128 | 50 | 2,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,1.9
