,_id,DATE,POWER
126,612bbb107cc7dca868da4881,2021-02-03 06:00:00,0.0
127,612bbb107cc7dca868da4882,2021-02-03 07:00:00,0.0
128,612bbb107cc7dca868da4883,2021-02-03 08:00:00,4.0
129,612bbb107cc7dca868da4884,2021-02-03 09:00:00,12.0
130,612bbb107cc7dca868da4885,2021-02-03 10:00:00,20.0
131,612bbb107cc7dca868da4886,2021-02-03 11:00:00,26.0
132,612bbb107cc7dca868da4887,2021-02-03 12:00:00,30.0
133,612bbb107cc7dca868da4888,2021-02-03 13:00:00,30.0
134,612bbb107cc7dca868da4889,2021-02-03 14:00:00,29.0
135,612bbb107cc7dca868da488a,2021-02-03 15:00:00,24.0
136,612bbb107cc7dca868da488b,2021-02-03 16:00:00,14.0
137,612bbb107cc7dca868da488c,2021-02-03 17:00:00,3.0
138,612bbb107cc7dca868da488d,2021-02-03 18:00:00,0.0
139,612bbb107cc7dca868da488e,2021-02-03 19:00:00,0.0
140,612bbb107cc7dca868da488f,2021-02-03 20:00:00,0.0
141,612bbb107cc7dca868da4890,2021-02-03 21:00:00,0.0
142,612bbb107cc7dca868da4891,2021-02-03 22:00:00,0.0
143,612bbb107cc7dca868da4892,2021-02-03 23:00:00,0.0
144,612bbb107cc7dca868da412b,2021-02-04 00:00:00,0.0
145,612bbb107cc7dca868da412c,2021-02-04 01:00:00,0.0
146,612bbb107cc7dca868da412d,2021-02-04 02:00:00,0.0
147,612bbb107cc7dca868da412e,2021-02-04 03:00:00,0.0
148,612bbb107cc7dca868da412f,2021-02-04 04:00:00,0.0
149,612bbb107cc7dca868da4130,2021-02-04 05:00:00,0.0
150,612bbb107cc7dca868da4131,2021-02-04 06:00:00,0.0
151,612bbb107cc7dca868da4132,2021-02-04 07:00:00,0.0
152,612bbb107cc7dca868da4133,2021-02-04 08:00:00,3.0
153,612bbb107cc7dca868da4134,2021-02-04 09:00:00,12.0
154,612bbb107cc7dca868da4135,2021-02-04 10:00:00,19.0
155,612bbb107cc7dca868da4136,2021-02-04 11:00:00,26.0
156,612bbb107cc7dca868da4137,2021-02-04 12:00:00,30.0
157,612bbb107cc7dca868da4138,2021-02-04 13:00:00,32.0
158,612bbb107cc7dca868da4139,2021-02-04 14:00:00,29.0
159,612bbb107cc7dca868da413a,2021-02-04 15:00:00,19.0
160,612bbb107cc7dca868da413b,2021-02-04 16:00:00,18.0
161,612bbb107cc7dca868da413c,2021-02-04 17:00:00,5.0
162,612bbb107cc7dca868da413d,2021-02-04 18:00:00,0.0
163,612bbb107cc7dca868da413e,2021-02-04 19:00:00,0.0
164,612bbb107cc7dca868da413f,2021-02-04 20:00:00,0.0
165,612bbb107cc7dca868da4140,2021-02-04 21:00:00,0.0
166,612bbb107cc7dca868da4141,2021-02-04 22:00:00,0.0
167,612bbb107cc7dca868da4142,2021-02-04 23:00:00,0.0
168,612bbb107cc7dca868da4473,2021-02-05 00:00:00,0.0
169,612bbb107cc7dca868da4474,2021-02-05 01:00:00,0.0
170,612bbb107cc7dca868da4475,2021-02-05 02:00:00,0.0
171,612bbb107cc7dca868da4476,2021-02-05 03:00:00,0.0
172,612bbb107cc7dca868da4477,2021-02-05 04:00:00,0.0
173,612bbb107cc7dca868da4478,2021-02-05 05:00:00,0.0
174,612bbb107cc7dca868da4479,2021-02-05 06:00:00,0.0
175,612bbb107cc7dca868da447a,2021-02-05 07:00:00,0.0
176,612bbb107cc7dca868da447b,2021-02-05 08:00:00,3.0
177,612bbb107cc7dca868da447c,2021-02-05 09:00:00,10.0
178,612bbb107cc7dca868da447d,2021-02-05 10:00:00,16.0
179,612bbb107cc7dca868da447e,2021-02-05 11:00:00,17.0
180,612bbb107cc7dca868da447f,2021-02-05 12:00:00,9.0
181,612bbb107cc7dca868da4480,2021-02-05 13:00:00,7.0
182,612bbb107cc7dca868da4481,2021-02-05 14:00:00,6.0
183,612bbb107cc7dca868da4482,2021-02-05 15:00:00,3.0
184,612bbb107cc7dca868da4483,2021-02-05 16:00:00,3.0
185,612bbb107cc7dca868da4484,2021-02-05 17:00:00,0.0
186,612bbb107cc7dca868da4485,2021-02-05 18:00:00,0.0
187,612bbb107cc7dca868da4486,2021-02-05 19:00:00,0.0
188,612bbb107cc7dca868da4487,2021-02-05 20:00:00,0.0
189,612bbb107cc7dca868da4488,2021-02-05 21:00:00,0.0
190,612bbb107cc7dca868da4489,2021-02-05 22:00:00,0.0
191,612bbb107cc7dca868da448a,2021-02-05 23:00:00,0.0
192,612bbb107cc7dca868da3c03,2021-02-06 00:00:00,0.0
193,612bbb107cc7dca868da3c04,2021-02-06 01:00:00,0.0
194,612bbb107cc7dca868da3c05,2021-02-06 02:00:00,0.0
195,612bbb107cc7dca868da3c06,2021-02-06 03:00:00,0.0
196,612bbb107cc7dca868da3c07,2021-02-06 04:00:00,0.0
197,612bbb107cc7dca868da3c08,2021-02-06 05:00:00,0.0
198,612bbb107cc7dca868da3c09,2021-02-06 06:00:00,0.0
199,612bbb107cc7dca868da3c0a,2021-02-06 07:00:00,1.0
200,612bbb107cc7dca868da3c0b,2021-02-06 08:00:00,3.0
201,612bbb107cc7dca868da3c0c,2021-02-06 09:00:00,10.0
202,612bbb107cc7dca868da3c0d,2021-02-06 10:00:00,18.0
203,612bbb107cc7dca868da3c0e,2021-02-06 11:00:00,23.0
204,612bbb107cc7dca868da3c0f,2021-02-06 12:00:00,22.0
205,612bbb107cc7dca868da3c10,2021-02-06 13:00:00,12.0
206,612bbb107cc7dca868da3c11,2021-02-06 14:00:00,22.0
207,612bbb107cc7dca868da3c12,2021-02-06 15:00:00,21.0
208,612bbb107cc7dca868da3c13,2021-02-06 16:00:00,12.0
209,612bbb107cc7dca868da3c14,2021-02-06 17:00:00,3.0
210,612bbb107cc7dca868da3c15,2021-02-06 18:00:00,0.0
211,612bbb107cc7dca868da3c16,2021-02-06 19:00:00,0.0
212,612bbb107cc7dca868da3c17,2021-02-06 20:00:00,0.0
213,612bbb107cc7dca868da3c18,2021-02-06 21:00:00,0.0
214,612bbb107cc7dca868da3c19,2021-02-06 22:00:00,0.0
