,pow,ymdhms,temprt,rain,humdt,sunshine,cloud,visiblt,sample,name,fullday,year,month,season
5977,0,2020051501,14.1,0.0,86.0,0.0,10.0,1639.0,test,PV,20200515,2020,5,spring
5978,0,2020051502,14.2,0.0,86.0,0.0,10.0,1647.0,test,PV,20200515,2020,5,spring
5979,0,2020051503,17.5,0.0,74.0,0.0,10.0,1615.0,test,PV,20200515,2020,5,spring
5980,0,2020051504,17.6,0.0,74.0,0.0,10.0,1498.0,test,PV,20200515,2020,5,spring
5981,0,2020051505,16.5,0.1,86.0,0.0,10.0,949.0,test,PV,20200515,2020,5,spring
5982,300,2020051506,16.8,1.1,94.0,0.0,10.0,609.0,test,PV,20200515,2020,5,spring
5983,900,2020051507,16.6,5.5,86.0,0.0,10.0,651.0,test,PV,20200515,2020,5,spring
5984,2000,2020051508,15.8,2.3,94.0,0.0,10.0,627.0,test,PV,20200515,2020,5,spring
5985,3800,2020051509,15.9,1.9,89.0,0.0,10.0,968.0,test,PV,20200515,2020,5,spring
5986,2400,2020051510,16.0,2.9,95.0,0.0,10.0,406.0,test,PV,20200515,2020,5,spring
5987,2400,2020051511,15.8,3.0,95.0,0.0,10.0,498.0,test,PV,20200515,2020,5,spring
5988,3400,2020051512,15.7,1.1,96.0,0.0,10.0,1033.0,test,PV,20200515,2020,5,spring
5989,4500,2020051513,15.7,0.2,94.0,0.0,9.0,1096.0,test,PV,20200515,2020,5,spring
5990,3000,2020051514,15.6,0.4,96.0,0.0,10.0,1148.0,test,PV,20200515,2020,5,spring
5991,2700,2020051515,15.5,0.0,96.0,0.0,10.0,582.0,test,PV,20200515,2020,5,spring
5992,1900,2020051516,15.5,0.1,97.0,0.0,10.0,516.0,test,PV,20200515,2020,5,spring
5993,600,2020051517,15.4,0.2,97.0,0.0,10.0,1260.0,test,PV,20200515,2020,5,spring
5994,100,2020051518,15.4,0.0,97.0,0.0,10.0,899.0,test,PV,20200515,2020,5,spring
5995,0,2020051519,15.2,0.0,98.0,0.0,10.0,442.0,test,PV,20200515,2020,5,spring
5996,0,2020051520,15.2,0.0,99.0,0.0,9.0,290.0,test,PV,20200515,2020,5,spring
5997,0,2020051521,15.1,0.0,100.0,0.0,8.0,309.0,test,PV,20200515,2020,5,spring
5998,0,2020051522,15.2,0.0,100.0,0.0,8.0,342.0,test,PV,20200515,2020,5,spring
5999,0,2020051523,15.1,0.0,100.0,0.0,10.0,70.0,test,PV,20200515,2020,5,spring
6000,0,2020051600,15.1,0.1,100.0,0.0,10.0,148.0,test,PV,20200516,2020,5,spring
6001,0,2020051601,15.1,0.0,100.0,0.0,10.0,34.0,test,PV,20200516,2020,5,spring
6002,0,2020051602,15.2,0.0,100.0,0.0,10.0,76.0,test,PV,20200516,2020,5,spring
6003,0,2020051603,15.2,0.5,100.0,0.0,10.0,22.0,test,PV,20200516,2020,5,spring
6004,0,2020051604,15.2,0.3,100.0,0.0,10.0,119.0,test,PV,20200516,2020,5,spring
6005,0,2020051605,15.3,0.1,100.0,0.0,10.0,128.0,test,PV,20200516,2020,5,spring
6006,1500,2020051606,15.4,0.0,100.0,0.0,10.0,135.0,test,PV,20200516,2020,5,spring
6007,4900,2020051607,15.8,0.0,100.0,0.0,9.0,189.0,test,PV,20200516,2020,5,spring
6008,24900,2020051608,16.6,0.0,100.0,0.0,7.0,289.0,test,PV,20200516,2020,5,spring
6009,35300,2020051609,18.0,0.0,95.0,0.0,8.0,504.0,test,PV,20200516,2020,5,spring
6010,48500,2020051610,20.5,0.0,81.0,0.6,7.0,1328.0,test,PV,20200516,2020,5,spring
6011,49600,2020051611,21.9,0.0,73.0,0.7,10.0,1487.0,test,PV,20200516,2020,5,spring
6012,55500,2020051612,22.3,0.0,71.0,0.6,9.0,1203.0,test,PV,20200516,2020,5,spring
6013,59200,2020051613,22.7,0.0,67.0,0.4,9.0,1267.0,test,PV,20200516,2020,5,spring
6014,48400,2020051614,23.9,0.0,62.0,0.6,8.0,1407.0,test,PV,20200516,2020,5,spring
6015,41300,2020051615,23.9,0.0,60.0,0.7,10.0,1464.0,test,PV,20200516,2020,5,spring
6016,18300,2020051616,24.3,0.0,59.0,0.8,8.0,1470.0,test,PV,20200516,2020,5,spring
6017,11400,2020051617,23.6,0.0,63.0,0.0,9.0,1361.0,test,PV,20200516,2020,5,spring
6018,6000,2020051618,23.2,0.0,72.0,0.3,9.0,1227.0,test,PV,20200516,2020,5,spring
6019,200,2020051619,21.1,0.0,79.0,0.9,1.0,1034.0,test,PV,20200516,2020,5,spring
6020,0,2020051620,18.8,0.0,90.0,0.0,0.0,699.0,test,PV,20200516,2020,5,spring
6021,0,2020051621,18.0,0.0,94.0,0.0,1.0,583.0,test,PV,20200516,2020,5,spring
6022,0,2020051622,16.2,0.0,98.0,0.0,5.0,279.0,test,PV,20200516,2020,5,spring
6023,0,2020051623,15.9,0.0,99.0,0.0,7.0,211.0,test,PV,20200516,2020,5,spring
6024,0,2020051700,15.2,0.0,100.0,0.0,8.0,152.0,test,PV,20200517,2020,5,spring
6025,0,2020051701,14.6,0.0,100.0,0.0,6.0,102.0,test,PV,20200517,2020,5,spring
6026,0,2020051702,14.8,0.0,100.0,0.0,8.0,149.0,test,PV,20200517,2020,5,spring
6027,0,2020051703,15.1,0.0,100.0,0.0,7.0,216.0,test,PV,20200517,2020,5,spring
6028,0,2020051704,15.3,0.0,100.0,0.0,7.0,245.0,test,PV,20200517,2020,5,spring
6029,0,2020051705,15.6,0.0,100.0,0.0,8.0,233.0,test,PV,20200517,2020,5,spring
6030,3500,2020051706,15.9,0.0,99.0,0.0,7.0,181.0,test,PV,20200517,2020,5,spring
6031,10600,2020051707,17.1,0.0,97.0,0.0,8.0,278.0,test,PV,20200517,2020,5,spring
6032,21100,2020051708,18.1,0.0,90.0,0.0,7.0,526.0,test,PV,20200517,2020,5,spring
6033,41100,2020051709,19.8,0.0,80.0,0.2,7.0,892.0,test,PV,20200517,2020,5,spring
6034,54500,2020051710,21.9,0.0,69.0,0.6,8.0,1004.0,test,PV,20200517,2020,5,spring
6035,61900,2020051711,22.6,0.0,72.0,1.0,7.0,1266.0,test,PV,20200517,2020,5,spring
6036,45400,2020051712,22.8,0.0,71.0,1.0,6.0,861.0,test,PV,20200517,2020,5,spring
6037,49500,2020051713,22.3,0.0,72.0,1.0,6.0,686.0,test,PV,20200517,2020,5,spring
6038,50400,2020051714,22.9,0.0,74.0,1.0,7.0,570.0,test,PV,20200517,2020,5,spring
6039,52900,2020051715,22.8,0.0,69.0,1.0,6.0,631.0,test,PV,20200517,2020,5,spring
6040,32500,2020051716,22.2,0.0,69.0,1.0,7.0,688.0,test,PV,20200517,2020,5,spring
6041,15700,2020051717,21.8,0.0,72.0,1.0,7.0,698.0,test,PV,20200517,2020,5,spring
6042,7900,2020051718,20.7,0.0,76.0,1.0,7.0,677.0,test,PV,20200517,2020,5,spring
6043,400,2020051719,19.3,0.0,82.0,0.7,7.0,714.0,test,PV,20200517,2020,5,spring
6044,0,2020051720,17.8,0.0,88.0,0.0,4.0,787.0,test,PV,20200517,2020,5,spring
6045,0,2020051721,17.1,0.0,91.0,0.0,6.0,734.0,test,PV,20200517,2020,5,spring
6046,0,2020051722,15.9,0.0,97.0,0.0,7.0,335.0,test,PV,20200517,2020,5,spring
6047,0,2020051723,15.3,0.0,99.0,0.0,10.0,346.0,test,PV,20200517,2020,5,spring
6048,0,2020051800,15.3,0.0,99.0,0.0,8.0,241.0,test,PV,20200518,2020,5,spring
6049,0,2020051801,15.6,0.0,98.0,0.0,9.0,234.0,test,PV,20200518,2020,5,spring
6050,0,2020051802,15.7,0.0,96.0,0.0,7.0,339.0,test,PV,20200518,2020,5,spring
6051,0,2020051803,15.7,0.0,95.0,0.0,8.0,362.0,test,PV,20200518,2020,5,spring
6052,0,2020051804,15.3,0.0,97.0,0.0,5.0,240.0,test,PV,20200518,2020,5,spring
6053,400,2020051805,15.2,0.0,97.0,0.0,4.0,225.0,test,PV,20200518,2020,5,spring
6054,1600,2020051806,14.8,0.0,99.0,0.0,5.0,176.0,test,PV,20200518,2020,5,spring
6055,2400,2020051807,15.7,0.0,95.0,0.0,7.0,268.0,test,PV,20200518,2020,5,spring
6056,8200,2020051808,16.4,0.0,91.0,0.0,9.0,364.0,test,PV,20200518,2020,5,spring
6057,13500,2020051809,17.2,0.0,86.0,0.0,8.0,377.0,test,PV,20200518,2020,5,spring
6058,12900,2020051810,17.9,0.0,85.0,0.0,9.0,370.0,test,PV,20200518,2020,5,spring
6059,9600,2020051811,18.4,0.0,86.0,0.0,9.0,481.0,test,PV,20200518,2020,5,spring
6060,12600,2020051812,18.4,0.0,85.0,0.0,10.0,602.0,test,PV,20200518,2020,5,spring
6061,10600,2020051813,19.3,0.0,83.0,0.0,10.0,649.0,test,PV,20200518,2020,5,spring
6062,6500,2020051814,19.4,0.0,82.0,0.0,9.0,805.0,test,PV,20200518,2020,5,spring
6063,3600,2020051815,18.7,0.0,86.0,0.0,10.0,563.0,test,PV,20200518,2020,5,spring
6064,3600,2020051816,18.3,0.0,92.0,0.0,10.0,349.0,test,PV,20200518,2020,5,spring
6065,1500,2020051817,17.8,0.1,98.0,0.0,7.0,155.0,test,PV,20200518,2020,5,spring
6066,200,2020051818,18.0,0.0,96.0,0.0,8.0,421.0,test,PV,20200518,2020,5,spring
6067,0,2020051819,17.5,0.4,97.0,0.0,7.0,675.0,test,PV,20200518,2020,5,spring
6068,0,2020051820,17.5,1.4,97.0,0.0,9.0,1250.0,test,PV,20200518,2020,5,spring
6069,0,2020051821,16.9,4.6,93.0,0.0,10.0,792.0,test,PV,20200518,2020,5,spring
6070,0,2020051822,14.8,0.2,84.0,0.0,4.0,1908.0,test,PV,20200518,2020,5,spring
6071,0,2020051823,13.8,0.0,82.0,0.0,8.0,1994.0,test,PV,20200518,2020,5,spring
6072,0,2020051900,13.1,0.0,83.0,0.0,0.0,1995.0,test,PV,20200519,2020,5,spring
6073,0,2020051901,11.3,0.0,89.0,0.0,1.0,1952.0,test,PV,20200519,2020,5,spring
6074,0,2020051902,11.0,0.0,86.0,0.0,0.0,1722.0,test,PV,20200519,2020,5,spring
6075,0,2020051903,10.2,0.0,95.0,0.0,9.0,1389.0,test,PV,20200519,2020,5,spring
6076,0,2020051904,10.0,0.0,96.0,0.0,7.0,980.0,test,PV,20200519,2020,5,spring
6077,300,2020051905,10.9,0.0,90.0,0.0,8.0,1404.0,test,PV,20200519,2020,5,spring
6078,4900,2020051906,11.1,0.0,86.0,0.0,9.0,1598.0,test,PV,20200519,2020,5,spring
6079,17200,2020051907,11.7,0.0,84.0,0.0,9.0,1645.0,test,PV,20200519,2020,5,spring
6080,30700,2020051908,13.7,0.0,72.0,0.2,9.0,1680.0,test,PV,20200519,2020,5,spring
6081,13300,2020051909,14.2,0.0,67.0,0.0,10.0,1669.0,test,PV,20200519,2020,5,spring
6082,4700,2020051910,14.0,0.0,70.0,0.0,10.0,1605.0,test,PV,20200519,2020,5,spring
6083,22200,2020051911,13.7,0.1,82.0,0.0,10.0,944.0,test,PV,20200519,2020,5,spring
6084,34500,2020051912,14.7,0.1,78.0,0.1,9.0,1459.0,test,PV,20200519,2020,5,spring
6085,43600,2020051913,15.7,0.0,72.0,0.1,9.0,1768.0,test,PV,20200519,2020,5,spring
6086,17300,2020051914,14.2,0.0,67.0,0.0,9.0,1867.0,test,PV,20200519,2020,5,spring
6087,38800,2020051915,13.2,0.0,80.0,0.0,9.0,1430.0,test,PV,20200519,2020,5,spring
6088,24600,2020051916,14.1,0.0,72.0,0.0,9.0,1867.0,test,PV,20200519,2020,5,spring
6089,4700,2020051917,14.5,0.0,69.0,0.3,8.0,1970.0,test,PV,20200519,2020,5,spring
6090,1600,2020051918,14.0,0.0,71.0,0.1,9.0,1987.0,test,PV,20200519,2020,5,spring
6091,100,2020051919,13.7,0.0,75.0,0.0,9.0,1971.0,test,PV,20200519,2020,5,spring
6092,0,2020051920,13.2,0.0,78.0,0.0,9.0,1900.0,test,PV,20200519,2020,5,spring
6093,0,2020051921,12.7,0.0,82.0,0.0,8.0,1614.0,test,PV,20200519,2020,5,spring
6094,0,2020051922,12.4,0.0,83.0,0.0,9.0,1321.0,test,PV,20200519,2020,5,spring
6095,0,2020051923,12.4,0.0,83.0,0.0,9.0,1263.0,test,PV,20200519,2020,5,spring
6096,0,2020052000,11.8,0.0,85.0,0.0,6.0,1335.0,test,PV,20200520,2020,5,spring
6097,0,2020052001,11.7,0.0,86.0,0.0,9.0,1351.0,test,PV,20200520,2020,5,spring
6098,0,2020052002,11.8,0.0,85.0,0.0,10.0,1451.0,test,PV,20200520,2020,5,spring
6099,0,2020052003,11.7,0.0,85.0,0.0,10.0,1479.0,test,PV,20200520,2020,5,spring
6100,0,2020052004,11.2,0.0,88.0,0.0,7.0,1416.0,test,PV,20200520,2020,5,spring
6101,700,2020052005,11.0,0.0,89.0,0.0,7.0,1492.0,test,PV,20200520,2020,5,spring
6102,4300,2020052006,10.7,0.0,89.0,0.0,0.0,1426.0,test,PV,20200520,2020,5,spring
6103,19100,2020052007,12.2,0.0,81.0,0.9,0.0,1439.0,test,PV,20200520,2020,5,spring
6104,42900,2020052008,14.0,0.0,74.0,1.0,0.0,1589.0,test,PV,20200520,2020,5,spring
6105,59800,2020052009,15.3,0.0,64.0,1.0,2.0,1974.0,test,PV,20200520,2020,5,spring
6106,65900,2020052010,17.1,0.0,59.0,1.0,0.0,1873.0,test,PV,20200520,2020,5,spring
6107,79500,2020052011,17.9,0.0,58.0,1.0,0.0,1740.0,test,PV,20200520,2020,5,spring
6108,80500,2020052012,19.0,0.0,55.0,1.0,2.0,1810.0,test,PV,20200520,2020,5,spring
6109,43100,2020052013,19.9,0.0,53.0,1.0,0.0,1835.0,test,PV,20200520,2020,5,spring
6110,30300,2020052014,20.7,0.0,50.0,0.8,7.0,1965.0,test,PV,20200520,2020,5,spring
6111,35000,2020052015,20.1,0.0,52.0,0.2,8.0,1882.0,test,PV,20200520,2020,5,spring
6112,25300,2020052016,20.5,0.0,53.0,0.5,8.0,1946.0,test,PV,20200520,2020,5,spring
6113,12900,2020052017,19.8,0.0,56.0,0.4,7.0,1928.0,test,PV,20200520,2020,5,spring
6114,4000,2020052018,19.1,0.0,57.0,0.0,8.0,1899.0,test,PV,20200520,2020,5,spring
6115,400,2020052019,17.8,0.0,67.0,0.0,7.0,1733.0,test,PV,20200520,2020,5,spring
6116,0,2020052020,15.3,0.0,79.0,0.0,4.0,1856.0,test,PV,20200520,2020,5,spring
6117,0,2020052021,13.9,0.0,86.0,0.0,0.0,1534.0,test,PV,20200520,2020,5,spring
6118,0,2020052022,12.4,0.0,92.0,0.0,0.0,1649.0,test,PV,20200520,2020,5,spring
6119,0,2020052023,12.2,0.0,93.0,0.0,6.0,1749.0,test,PV,20200520,2020,5,spring
6120,0,2020052100,12.4,0.0,90.0,0.0,9.0,1876.0,test,PV,20200521,2020,5,spring
6121,0,2020052101,12.7,0.0,93.0,0.0,9.0,1844.0,test,PV,20200521,2020,5,spring
6122,0,2020052102,13.2,0.0,92.0,0.0,10.0,1314.0,test,PV,20200521,2020,5,spring
6123,0,2020052103,13.7,0.0,88.0,0.0,10.0,1385.0,test,PV,20200521,2020,5,spring
6124,0,2020052104,13.3,0.0,91.0,0.0,9.0,1353.0,test,PV,20200521,2020,5,spring
6125,300,2020052105,12.0,0.0,97.0,0.0,7.0,894.0,test,PV,20200521,2020,5,spring
6126,5900,2020052106,11.4,0.0,99.0,0.0,5.0,764.0,test,PV,20200521,2020,5,spring
6127,13000,2020052107,13.0,0.0,98.0,0.0,5.0,834.0,test,PV,20200521,2020,5,spring
6128,16800,2020052108,15.0,0.0,82.0,0.0,8.0,1391.0,test,PV,20200521,2020,5,spring
6129,14500,2020052109,15.9,0.0,78.0,0.0,8.0,1586.0,test,PV,20200521,2020,5,spring
6130,25900,2020052110,17.0,0.0,75.0,0.2,9.0,1724.0,test,PV,20200521,2020,5,spring
6131,31300,2020052111,17.6,0.0,70.0,0.1,9.0,1613.0,test,PV,20200521,2020,5,spring
6132,48700,2020052112,19.0,0.0,63.0,0.4,8.0,1677.0,test,PV,20200521,2020,5,spring
6133,49700,2020052113,19.1,0.0,60.0,0.8,8.0,1803.0,test,PV,20200521,2020,5,spring
6134,53700,2020052114,20.0,0.0,64.0,0.7,6.0,1618.0,test,PV,20200521,2020,5,spring
6135,38600,2020052115,20.4,0.0,66.0,0.9,2.0,1425.0,test,PV,20200521,2020,5,spring
6136,33900,2020052116,19.7,0.0,67.0,1.0,5.0,1307.0,test,PV,20200521,2020,5,spring
6137,14600,2020052117,18.6,0.0,70.0,0.9,2.0,1368.0,test,PV,20200521,2020,5,spring
6138,2400,2020052118,16.9,0.0,77.0,0.5,2.0,1126.0,test,PV,20200521,2020,5,spring
6139,100,2020052119,15.6,0.0,80.0,0.2,5.0,998.0,test,PV,20200521,2020,5,spring
6140,0,2020052120,15.0,0.0,82.0,0.0,8.0,988.0,test,PV,20200521,2020,5,spring
6141,0,2020052121,14.8,0.0,82.0,0.0,9.0,1042.0,test,PV,20200521,2020,5,spring
6142,0,2020052122,14.7,0.0,82.0,0.0,10.0,1094.0,test,PV,20200521,2020,5,spring
6143,0,2020052123,14.5,0.0,83.0,0.0,6.0,1173.0,test,PV,20200521,2020,5,spring
6144,0,2020052200,14.1,0.0,85.0,0.0,7.0,1092.0,test,PV,20200522,2020,5,spring
6145,0,2020052201,14.1,0.0,84.0,0.0,6.0,791.0,test,PV,20200522,2020,5,spring
6146,0,2020052202,13.5,0.0,87.0,0.0,7.0,649.0,test,PV,20200522,2020,5,spring
6147,0,2020052203,13.3,0.0,88.0,0.0,7.0,740.0,test,PV,20200522,2020,5,spring
6148,0,2020052204,12.6,0.0,92.0,0.0,4.0,622.0,test,PV,20200522,2020,5,spring
6149,900,2020052205,12.0,0.0,93.0,0.0,5.0,493.0,test,PV,20200522,2020,5,spring
6150,6300,2020052206,11.4,0.0,97.0,0.0,5.0,314.0,test,PV,20200522,2020,5,spring
6151,22400,2020052207,13.4,0.0,90.0,0.0,5.0,511.0,test,PV,20200522,2020,5,spring
6152,36700,2020052208,15.4,0.0,77.0,0.3,6.0,949.0,test,PV,20200522,2020,5,spring
6153,48500,2020052209,16.7,0.0,71.0,0.2,8.0,1183.0,test,PV,20200522,2020,5,spring
6154,43100,2020052210,18.5,0.0,62.0,0.8,7.0,1323.0,test,PV,20200522,2020,5,spring
6155,70000,2020052211,19.2,0.0,60.0,0.7,8.0,1234.0,test,PV,20200522,2020,5,spring
6156,76300,2020052212,19.7,0.0,58.0,1.0,8.0,1294.0,test,PV,20200522,2020,5,spring
6157,68700,2020052213,20.3,0.0,55.0,1.0,4.0,1379.0,test,PV,20200522,2020,5,spring
6158,67900,2020052214,21.2,0.0,52.0,1.0,0.0,1699.0,test,PV,20200522,2020,5,spring
6159,57200,2020052215,21.5,0.0,48.0,1.0,0.0,1878.0,test,PV,20200522,2020,5,spring
6160,41200,2020052216,22.0,0.0,48.0,1.0,0.0,1768.0,test,PV,20200522,2020,5,spring
6161,20100,2020052217,21.5,0.0,46.0,1.0,0.0,1883.0,test,PV,20200522,2020,5,spring
6162,6100,2020052218,20.5,0.0,49.0,1.0,0.0,1912.0,test,PV,20200522,2020,5,spring
6163,400,2020052219,19.4,0.0,49.0,1.0,0.0,1988.0,test,PV,20200522,2020,5,spring
6164,0,2020052220,16.5,0.0,64.0,0.0,1.0,1984.0,test,PV,20200522,2020,5,spring
6165,0,2020052221,15.7,0.0,76.0,0.0,0.0,1832.0,test,PV,20200522,2020,5,spring
6166,0,2020052222,14.4,0.0,86.0,0.0,0.0,1546.0,test,PV,20200522,2020,5,spring
6167,0,2020052223,13.3,0.0,90.0,0.0,0.0,1330.0,test,PV,20200522,2020,5,spring
6168,0,2020052300,12.3,0.0,93.0,0.0,0.0,1048.0,test,PV,20200523,2020,5,spring
6169,0,2020052301,11.2,0.0,97.0,0.0,1.0,884.0,test,PV,20200523,2020,5,spring
6170,0,2020052302,10.5,0.0,98.0,0.0,0.0,742.0,test,PV,20200523,2020,5,spring
6171,0,2020052303,9.9,0.0,98.0,0.0,0.0,589.0,test,PV,20200523,2020,5,spring
6172,0,2020052304,9.4,0.0,99.0,0.0,0.0,639.0,test,PV,20200523,2020,5,spring
6173,700,2020052305,9.3,0.0,100.0,0.0,0.0,95.0,test,PV,20200523,2020,5,spring
6174,6300,2020052306,9.5,0.0,100.0,0.0,0.0,12.0,test,PV,20200523,2020,5,spring
6175,22200,2020052307,10.2,0.0,99.0,0.0,1.0,11.0,test,PV,20200523,2020,5,spring
6176,43900,2020052308,13.2,0.0,100.0,0.5,0.0,725.0,test,PV,20200523,2020,5,spring
6177,59000,2020052309,17.1,0.0,69.0,1.0,0.0,1596.0,test,PV,20200523,2020,5,spring
6178,69600,2020052310,18.8,0.0,61.0,1.0,0.0,1516.0,test,PV,20200523,2020,5,spring
6179,68500,2020052311,20.9,0.0,57.0,1.0,0.0,1644.0,test,PV,20200523,2020,5,spring
6180,78000,2020052312,22.0,0.0,54.0,1.0,0.0,1528.0,test,PV,20200523,2020,5,spring
6181,73300,2020052313,23.1,0.0,53.0,1.0,0.0,1495.0,test,PV,20200523,2020,5,spring
6182,58700,2020052314,23.0,0.0,58.0,1.0,1.0,1480.0,test,PV,20200523,2020,5,spring
6183,45000,2020052315,23.1,0.0,55.0,1.0,3.0,1543.0,test,PV,20200523,2020,5,spring
6184,40400,2020052316,22.9,0.0,58.0,1.0,4.0,1528.0,test,PV,20200523,2020,5,spring
6185,21000,2020052317,22.5,0.0,59.0,1.0,0.0,1374.0,test,PV,20200523,2020,5,spring
6186,5600,2020052318,21.9,0.0,62.0,1.0,0.0,1338.0,test,PV,20200523,2020,5,spring
6187,400,2020052319,20.5,0.0,70.0,0.9,0.0,1254.0,test,PV,20200523,2020,5,spring
6188,0,2020052320,18.4,0.0,80.0,0.0,0.0,1165.0,test,PV,20200523,2020,5,spring
6189,0,2020052321,16.3,0.0,91.0,0.0,5.0,768.0,test,PV,20200523,2020,5,spring
6190,0,2020052322,15.2,0.0,95.0,0.0,4.0,584.0,test,PV,20200523,2020,5,spring
6191,0,2020052323,14.5,0.0,97.0,0.0,0.0,438.0,test,PV,20200523,2020,5,spring
6192,0,2020052400,13.5,0.0,98.0,0.0,0.0,374.0,test,PV,20200524,2020,5,spring
6193,0,2020052401,12.7,0.0,99.0,0.0,5.0,328.0,test,PV,20200524,2020,5,spring
6194,0,2020052402,13.1,0.0,100.0,0.0,8.0,117.0,test,PV,20200524,2020,5,spring
6195,0,2020052403,13.3,0.0,100.0,0.0,2.0,15.0,test,PV,20200524,2020,5,spring
6196,0,2020052404,13.2,0.0,100.0,0.0,5.0,15.0,test,PV,20200524,2020,5,spring
6197,400,2020052405,12.7,0.0,100.0,0.0,6.0,13.0,test,PV,20200524,2020,5,spring
6198,6500,2020052406,12.4,0.0,99.0,0.0,6.0,12.0,test,PV,20200524,2020,5,spring
6199,21000,2020052407,13.1,0.0,100.0,0.0,9.0,75.0,test,PV,20200524,2020,5,spring
6200,43500,2020052408,16.0,0.0,99.0,0.1,7.0,662.0,test,PV,20200524,2020,5,spring
6201,33500,2020052409,19.9,0.0,77.0,0.6,7.0,1117.0,test,PV,20200524,2020,5,spring
6202,51600,2020052410,21.7,0.0,71.0,0.0,7.0,1756.0,test,PV,20200524,2020,5,spring
6203,43500,2020052411,22.5,0.0,65.0,0.3,8.0,1658.0,test,PV,20200524,2020,5,spring
6204,35100,2020052412,22.9,0.0,66.0,0.0,9.0,1464.0,test,PV,20200524,2020,5,spring
6205,11300,2020052413,22.3,0.0,71.0,0.0,10.0,1265.0,test,PV,20200524,2020,5,spring
6206,10800,2020052414,19.6,0.6,94.0,0.0,10.0,423.0,test,PV,20200524,2020,5,spring
6207,12300,2020052415,19.6,0.3,92.0,0.0,10.0,1000.0,test,PV,20200524,2020,5,spring
6208,5700,2020052416,19.6,0.0,88.0,0.0,10.0,1639.0,test,PV,20200524,2020,5,spring
6209,4600,2020052417,19.7,0.0,87.0,0.0,9.0,1426.0,test,PV,20200524,2020,5,spring
6210,3400,2020052418,19.0,0.0,89.0,0.0,9.0,1203.0,test,PV,20200524,2020,5,spring
6211,100,2020052419,18.8,0.0,89.0,0.0,10.0,887.0,test,PV,20200524,2020,5,spring
6212,0,2020052420,18.3,0.0,92.0,0.0,8.0,747.0,test,PV,20200524,2020,5,spring
6213,0,2020052421,17.7,0.0,92.0,0.0,7.0,626.0,test,PV,20200524,2020,5,spring
6214,0,2020052422,17.5,0.0,92.0,0.0,6.0,619.0,test,PV,20200524,2020,5,spring
6215,0,2020052423,16.8,0.0,94.0,0.0,5.0,534.0,test,PV,20200524,2020,5,spring
6216,0,2020052500,16.5,0.0,94.0,0.0,9.0,444.0,test,PV,20200525,2020,5,spring
6217,0,2020052501,16.6,0.0,91.0,0.0,10.0,574.0,test,PV,20200525,2020,5,spring
6218,0,2020052502,15.9,0.0,96.0,0.0,10.0,392.0,test,PV,20200525,2020,5,spring
6219,0,2020052503,15.8,0.0,93.0,0.0,10.0,487.0,test,PV,20200525,2020,5,spring
6220,0,2020052504,15.1,0.0,94.0,0.0,5.0,451.0,test,PV,20200525,2020,5,spring
6221,800,2020052505,14.9,0.0,94.0,0.0,9.0,477.0,test,PV,20200525,2020,5,spring
6222,6800,2020052506,14.8,0.0,94.0,0.0,10.0,511.0,test,PV,20200525,2020,5,spring
6223,12200,2020052507,15.4,0.0,89.0,0.0,10.0,765.0,test,PV,20200525,2020,5,spring
6224,22600,2020052508,16.0,0.0,85.0,0.0,10.0,831.0,test,PV,20200525,2020,5,spring
6225,29300,2020052509,17.4,0.0,78.0,0.0,10.0,1177.0,test,PV,20200525,2020,5,spring
6226,27800,2020052510,18.6,0.0,74.0,0.0,10.0,1371.0,test,PV,20200525,2020,5,spring
6227,49000,2020052511,18.4,0.0,76.0,0.0,10.0,1341.0,test,PV,20200525,2020,5,spring
6228,32400,2020052512,19.5,0.0,66.0,0.0,10.0,1647.0,test,PV,20200525,2020,5,spring
6229,50000,2020052513,20.3,0.0,59.0,0.0,10.0,1796.0,test,PV,20200525,2020,5,spring
6230,44600,2020052514,21.7,0.0,58.0,0.3,10.0,1810.0,test,PV,20200525,2020,5,spring
6231,27100,2020052515,22.3,0.0,52.0,0.8,8.0,1921.0,test,PV,20200525,2020,5,spring
6232,24300,2020052516,21.8,0.0,54.0,0.1,10.0,1920.0,test,PV,20200525,2020,5,spring
6233,18300,2020052517,21.6,0.0,60.0,0.0,10.0,1827.0,test,PV,20200525,2020,5,spring
6234,9100,2020052518,21.6,0.0,59.0,0.4,8.0,1862.0,test,PV,20200525,2020,5,spring
6235,200,2020052519,20.2,0.0,68.0,0.6,7.0,1346.0,test,PV,20200525,2020,5,spring
6236,0,2020052520,19.5,0.0,71.0,0.0,10.0,1058.0,test,PV,20200525,2020,5,spring
6237,0,2020052521,18.4,0.0,73.0,0.0,10.0,884.0,test,PV,20200525,2020,5,spring
6238,0,2020052522,17.5,0.0,77.0,0.0,9.0,757.0,test,PV,20200525,2020,5,spring
6239,0,2020052523,16.7,0.0,82.0,0.0,10.0,576.0,test,PV,20200525,2020,5,spring
6240,0,2020052600,14.9,0.0,92.0,0.0,10.0,533.0,test,PV,20200526,2020,5,spring
6241,0,2020052601,14.4,0.0,94.0,0.0,10.0,486.0,test,PV,20200526,2020,5,spring
6242,0,2020052602,14.3,0.0,96.0,0.0,10.0,386.0,test,PV,20200526,2020,5,spring
6243,0,2020052603,14.0,0.0,97.0,0.0,10.0,327.0,test,PV,20200526,2020,5,spring
6244,0,2020052604,13.9,0.0,98.0,0.0,10.0,270.0,test,PV,20200526,2020,5,spring
