,from,to,cost
6334,1100008600,1100008600,0
6335,1100008600,1100007400,10
6336,1100008600,1100007100,10
6337,1100011200,1100011100,2337
6338,1100011200,1100011200,0
6339,1100011200,1100008500,10
6340,1100014600,1100014500,3775
6341,1100014600,1100014600,0
6342,1100014600,1100011100,10
6343,1100014600,1100013600,10
6344,1100014600,1100012300,10
6345,1100018600,1100018500,1404
6346,1100018600,1100018600,0
6347,1100018600,1100014500,10
6348,1090004600,1090004500,1462
6349,1090004600,1100023500,10
6350,1090004600,1090002200,10
6351,1090004600,1090004600,0
6352,1090004600,1100018500,10
6353,1090007000,1090006900,933
6354,1090007000,1090006500,10
6355,1090007000,1100028600,10
6356,1090007000,1090007000,0
6357,1090007000,1090004500,10
6358,1090008600,1090008500,947
6359,1090008600,1090008600,0
6360,1090008600,1090006900,10
6361,1090009600,1090009500,459
6362,1090009600,1090009600,0
6363,1090009600,1090008500,10
6364,1090011600,1090011500,949
6365,1090011600,1090011600,0
6366,1090011600,1090009500,10
6367,1090011600,1090010000,10
6368,1090011600,1100032700,10
6369,1090012600,1090012500,1796
6370,1090012600,1090012600,0
6371,1090012600,1090011500,10
6372,1090013000,1090012900,1765
6373,1090013000,1090000200,10
6374,1090013000,1100006300,10
6375,1090013000,1090013000,0
6376,1090013000,1090012500,10
6377,1090012900,1090013000,1504
6378,1090012900,1090012900,0
6379,1090012500,1090012600,2480
6380,1090012500,1090000200,10
6381,1090012500,1100006300,10
6382,1090012500,1090013000,10
6383,1090012500,1090012500,0
6384,1090011500,1090011600,1242
6385,1090011500,1090012600,10
6386,1090011500,1090011500,0
6387,1090009500,1090009600,1027
6388,1090009500,1090011600,10
6389,1090009500,1090009500,0
6390,1090009500,1090010000,10
6391,1090009500,1100032700,10
6392,1090008500,1090008600,1981
6393,1090008500,1090009600,10
6394,1090008500,1090008500,0
6395,1090006900,1090007000,854
6396,1090006900,1090008600,10
6397,1090006900,1090006900,0
6398,1090004500,1090004600,4528
6399,1090004500,1090006500,10
6400,1090004500,1100028600,10
6401,1090004500,1090007000,10
6402,1090004500,1090004500,0
6403,1100018500,1100018600,5774
6404,1100018500,1100023500,10
6405,1100018500,1090002200,10
6406,1100018500,1090004600,10
6407,1100018500,1100018500,0
6408,1100014500,1100014600,3598
6409,1100014500,1100018600,10
6410,1100014500,1100014500,0
6411,1100011100,1100011200,2043
6412,1100011100,1100014600,10
6413,1100011100,1100011100,0
6414,1100011100,1100013600,10
6415,1100011100,1100012300,10
6416,1100008500,1100008600,1879
6417,1100008500,1100011200,10
6418,1100008500,1100008500,0
6419,1010010600,1010010500,788
6420,1010010600,1010010600,0
6421,1010010600,1010012000,10
6422,1010010600,1010005300,10
6423,1010010600,1010010400,10
6424,1010010600,1010008100,10
6425,1010010100,1010010200,360
6426,1010010100,1010008700,10
6427,1010010100,1010013600,10
6428,1010010100,1010010100,0
6429,1010010100,1010010500,10
6430,1010009400,1010009300,490
6431,1010009400,1010009400,0
6432,1010009400,1010010200,10
6433,1010009400,1010007900,10
6434,1010009800,1010009700,1390
6435,1010009800,1010009800,0
6436,1010009800,1010009300,10
6437,1010009800,1010012200,10
6438,1010010700,1010010800,1294
6439,1010010700,1010010700,0
6440,1010010700,1010009700,10
6441,1010010700,1010013000,10
6442,1010010800,1010010700,2395
6443,1010010800,1010010800,0
6444,1010010800,1010007700,10
6445,1010010800,1010012400,10
6446,1010009700,1010009800,1325
6447,1010009700,1010010700,10
6448,1010009700,1010009700,0
6449,1010009700,1010013000,10
6450,1010009300,1010009400,933
6451,1010009300,1010009800,10
6452,1010009300,1010009300,0
6453,1010009300,1010012200,10
6454,1010010500,1010010600,914
6455,1010010500,1010008700,10
6456,1010010500,1010013600,10
6457,1010010500,1010010100,10
6458,1010010500,1010010500,0
6459,1210010700,1210010600,1315
6460,1210010700,1210010300,10
6461,1210010700,1210009400,10
6462,1210010700,1210010700,0
6463,1030019900,1030020000,1645
6464,1030019900,1030019900,0
6465,1030019900,1050005200,10
6466,1030019900,1050004500,10
6467,1030019900,1050005400,10
6468,1030019500,1030019600,225
6469,1030019500,1030019500,0
6470,1030019500,1030020000,10
6471,1030019500,1030018900,10
6472,1030019500,1030020600,10
6473,1030018500,1030018600,271
6474,1030018500,1030018500,0
6475,1030018500,1030019600,10
6476,1030018200,1030018100,484
6477,1030018200,1030018200,0
6478,1030018200,1030018600,10
6479,1030018200,1030016100,10
6480,1030018800,1030018700,580
6481,1030018800,1030020200,10
6482,1030018800,1030016700,10
6483,1030018800,1030018800,0
6484,1030018800,1030018100,10
6485,1030019200,1030019100,592
6486,1030019200,1030019200,0
6487,1030019200,1030018700,10
6488,1030019200,1030019800,10
6489,1030019200,1030017900,10
6490,1010018600,1010018500,683
6491,1010018600,1010019400,10
6492,1010018600,1010015500,10
6493,1010018600,1010018600,0
6494,1010018600,1030019100,10
6495,1010017900,1010018000,310
6496,1010017900,1010015900,10
6497,1010017900,1010019200,10
6498,1010017900,1010017900,0
6499,1010017900,1010018500,10
6500,1010018700,1010018800,901
6501,1010018700,1010018700,0
6502,1010018700,1010018000,10
6503,1010018700,1010019000,10
6504,1010018700,1010014500,10
6505,1010018800,1010018700,494
6506,1010018800,1010018800,0
6507,1010018000,1010017900,308
6508,1010018000,1010018700,10
6509,1010018000,1010018000,0
6510,1010018000,1010019000,10
6511,1010018000,1010014500,10
6512,1010018500,1010018600,1305
6513,1010018500,1010015900,10
6514,1010018500,1010019200,10
6515,1010018500,1010017900,10
6516,1010018500,1010018500,0
6517,1030019100,1030019200,592
6518,1030019100,1010019400,10
6519,1030019100,1010015500,10
6520,1030019100,1010018600,10
6521,1030019100,1030019100,0
6522,1030018700,1030018800,580
6523,1030018700,1030019200,10
6524,1030018700,1030018700,0
6525,1030018700,1030019800,10
6526,1030018700,1030017900,10
6527,1030018100,1030018200,478
6528,1030018100,1030020200,10
6529,1030018100,1030016700,10
6530,1030018100,1030018800,10
6531,1030018100,1030018100,0
6532,1030018600,1030018500,671
6533,1030018600,1030018200,10
6534,1030018600,1030018600,0
6535,1030018600,1030016100,10
6536,1030019600,1030019500,225
6537,1030019600,1030018500,10
6538,1030019600,1030019600,0
6539,1030020000,1030019900,2047
6540,1030020000,1030019500,10
6541,1030020000,1030020000,0
6542,1030020000,1030018900,10
6543,1030020000,1030020600,10
6544,1010018900,1010019000,672
6545,1010018900,1010018900,0
6546,1010018900,1010019600,10
6547,1010019000,1010018900,865
6548,1010019000,1010018700,10
6549,1010019000,1010018000,10
6550,1010019000,1010019000,0
6551,1010019000,1010014500,10
6552,1030014800,1030014700,706
6553,1030014800,1030014800,0
6554,1030014800,1030013100,10
6555,1030014800,1030014400,10
6556,1030014800,1030013900,10
6557,1030016200,1030016100,618
6558,1030016200,1030016200,0
6559,1030016200,1030014700,10
6560,1030016100,1030016200,618
6561,1030016100,1030018200,10
6562,1030016100,1030018600,10
6563,1030016100,1030016100,0
6564,1030014700,1030014800,491
6565,1030014700,1030016200,10
6566,1030014700,1030014700,0
6567,1230008600,1230008500,799
6568,1230008600,1230008600,0
6569,1230013800,1230013700,513
6570,1230013800,1230014000,10
6571,1230013800,1230010900,10
6572,1230013800,1230013800,0
6573,1230013800,1230011100,10
6574,1230015800,1230015700,454
6575,1230015800,1230015800,0
6576,1230015800,1230013700,10
6577,1230015800,1230012900,10
6578,1230018400,1230018300,624
6579,1230018400,1230014700,10
6580,1230018400,1230018600,10
6581,1230018400,1230018400,0
6582,1230018400,1230015700,10
6583,1230020500,1230020600,1894
6584,1230020500,1230020500,0
6585,1230020500,1230023400,10
6586,1230020500,1230019700,10
6587,1230018300,1230018400,624
6588,1230018300,1230020600,10
6589,1230018300,1230018300,0
6590,1230018300,1230017900,10
6591,1230018300,1230021000,10
6592,1230015700,1230015800,454
6593,1230015700,1230014700,10
6594,1230015700,1230018600,10
6595,1230015700,1230018400,10
6596,1230015700,1230015700,0
6597,1230013700,1230013800,513
6598,1230013700,1230015800,10
6599,1230013700,1230013700,0
6600,1230013700,1230012900,10
6601,1230011100,1230011200,757
6602,1230011100,1230014000,10
6603,1230011100,1230010900,10
6604,1230011100,1230013800,10
6605,1230011100,1230011100,0
6606,1230008500,1230008600,545
6607,1230008500,1230011200,10
6608,1230008500,1230008500,0
6609,1230008500,1230009500,10
6610,1130002700,1130002800,1877
6611,1130002700,1130002700,0
6612,1130002700,1120000800,10
6613,1130002700,1130003600,10
6614,1130001700,1130001800,1795
6615,1130001700,1130001700,0
6616,1130001700,1130002800,10
6617,1130001100,1130001200,193
6618,1130001100,1130001100,0
6619,1130001100,1130001800,10
6620,1130001100,1130009400,10
6621,1130001100,1130008500,10
6622,1130001100,1130011000,10
6623,1130000500,1130000600,4502
6624,1130000500,1130009000,10
6625,1130000500,1130000500,0
6626,1130000500,1130001200,10
6627,1130000500,1020016100,10
6628,1130000100,1130000200,4347
6629,1130000100,1130000100,0
6630,1130000100,1130000600,10
6631,1130000100,1130007800,10
6632,1130000200,1130000100,6509
6633,1130000200,1130000400,10
6634,1130000200,1020001700,10
6635,1130000200,1130000200,0
6636,1130000200,1180002500,10
6637,1130000600,1130000500,1236
6638,1130000600,1130000100,10
6639,1130000600,1130000600,0
6640,1130000600,1130007800,10
6641,1130001200,1130001100,1208
6642,1130001200,1130009000,10
6643,1130001200,1130000500,10
6644,1130001200,1130001200,0
6645,1130001200,1020016100,10
6646,1130001800,1130001700,3119
6647,1130001800,1130001100,10
6648,1130001800,1130001800,0
6649,1130001800,1130009400,10
6650,1130001800,1130008500,10
6651,1130001800,1130011000,10
6652,1130002800,1130002700,649
6653,1130002800,1130001700,10
6654,1130002800,1130002800,0
6655,1130009400,1130009300,1440
6656,1130009400,1130001100,10
6657,1130009400,1130001800,10
6658,1130009400,1130009400,0
6659,1130009400,1130008500,10
6660,1130009400,1130011000,10
6661,1020019600,1020019500,1102
6662,1020019600,1020019600,0
6663,1020019600,1130009300,10
6664,1020022400,1020022300,888
6665,1020022400,1020022400,0
6666,1020022400,1020019500,10
6667,1020022300,1020022400,866
6668,1020022300,1020022300,0
6669,1020022300,1010003200,10
6670,1020022300,1020021700,10
6671,1020022300,1010002200,10
6672,1020019500,1020019600,1797
6673,1020019500,1020022400,10
6674,1020019500,1020019500,0
6675,1130009300,1130009400,1049
6676,1130009300,1020019600,10
6677,1130009300,1130009300,0
6678,2210003500,2210003600,694
6679,2210003500,2210003500,0
6680,1060003100,1060003200,680
6681,1060003100,1060003100,0
6682,1060003100,2210003600,10
6683,1060003300,1060003400,1432
6684,1060003300,1060003300,0
6685,1060003300,1060003200,10
6686,1060002900,1060003000,1372
6687,1060002900,1060002900,0
6688,1060002900,1060003400,10
6689,1060002900,1060013900,10
6690,1060002900,1060004000,10
6691,1060002700,1060002800,1038
6692,1060002700,1060002700,0
6693,1060002700,1060003000,10
6694,1060002700,1060014800,10
6695,1060002500,1060002600,1540
6696,1060002500,1060002500,0
6697,1060002500,1060002800,10
6698,1060002500,1060013300,10
6699,1060002100,1060002200,3461
6700,1060002100,1060002100,0
6701,1060002100,1060002600,10
6702,1060002100,1060014400,10
6703,1060001900,1060002000,967
6704,1060001900,1060001900,0
6705,1060001900,1060002200,10
6706,1060001900,1060013100,10
6707,1060001700,1060001800,527
6708,1060001700,1060002400,10
6709,1060001700,1060001500,10
6710,1060001700,1060001700,0
6711,1060001700,1060002000,10
6712,1060001300,1060001400,423
6713,1060001300,1060001300,0
6714,1060001300,1060001800,10
6715,1060001300,3201501700,10
6716,1060001300,3201501200,10
6717,1060001100,1060001200,140
6718,1060001100,1060001100,0
6719,1060001100,1060001400,10
6720,1060001100,1060013800,10
6721,1060001100,1060011100,10
6722,1050003100,1050003000,3386
6723,1050003100,1050003100,0
6724,1050003100,1060001200,10
6725,1050002800,1050002900,1768
6726,1050002800,1050002800,0
6727,1050002800,1050003000,10
6728,1050002600,1050002700,351
6729,1050002600,1050002600,0
6730,1050002600,1050002900,10
6731,1050002400,1050002500,1492
6732,1050002400,1050002400,0
6733,1050002400,1050002700,10
6734,1050002400,1050017300,10
6735,1050002500,1050002400,1790
6736,1050002500,1050002500,0
6737,1050002500,1050002000,10
6738,1050002500,1050017000,10
6739,1050002700,1050002600,2828
6740,1050002700,1050002400,10
6741,1050002700,1050002700,0
6742,1050002700,1050017300,10
6743,1050002900,1050002800,1705
6744,1050002900,1050002600,10
6745,1050002900,1050002900,0
6746,1050003000,1050003100,126
6747,1050003000,1050002800,10
6748,1050003000,1050003000,0
6749,1060001200,1060001100,1164
6750,1060001200,1050003100,10
6751,1060001200,1060001200,0
6752,1060001400,1060001300,2724
6753,1060001400,1060001100,10
6754,1060001400,1060001400,0
6755,1060001400,1060013800,10
6756,1060001400,1060011100,10
6757,1060001800,1060001700,911
6758,1060001800,1060001300,10
6759,1060001800,1060001800,0
6760,1060001800,3201501700,10
6761,1060001800,3201501200,10
6762,1060002000,1060001900,2331
6763,1060002000,1060002400,10
6764,1060002000,1060001500,10
6765,1060002000,1060001700,10
6766,1060002000,1060002000,0
6767,1060002200,1060002100,1682
6768,1060002200,1060001900,10
6769,1060002200,1060002200,0
6770,1060002200,1060013100,10
6771,1060002600,1060002500,3000
6772,1060002600,1060002100,10
6773,1060002600,1060002600,0
6774,1060002600,1060014400,10
6775,1060002800,1060002700,447
6776,1060002800,1060002500,10
6777,1060002800,1060002800,0
6778,1060002800,1060013300,10
6779,1060003000,1060002900,441
6780,1060003000,1060002700,10
6781,1060003000,1060003000,0
6782,1060003000,1060014800,10
6783,1060003400,1060003300,1291
6784,1060003400,1060002900,10
6785,1060003400,1060003400,0
6786,1060003400,1060013900,10
6787,1060003400,1060004000,10
6788,1060003200,1060003100,3551
6789,1060003200,1060003300,10
6790,1060003200,1060003200,0
6791,2210003600,2210003500,2046
6792,2210003600,1060003100,10
6793,2210003600,2210003600,0
6794,1050017400,1050017300,1262
6795,1050017400,1050017400,0
6796,1050017300,1050017400,370
6797,1050017300,1050002400,10
6798,1050017300,1050002700,10
6799,1050017300,1050017300,0
6800,3201501700,3201501600,696
6801,3201501700,1060001300,10
6802,3201501700,1060001800,10
6803,3201501700,3201501700,0
6804,3201501700,3201501200,10
6805,3201501600,3201501700,731
6806,3201501600,1060001600,10
6807,3201501600,1060000900,10
6808,3201501600,3201501600,0
6809,1130019700,1130019800,548
6810,1130019700,1130019700,0
6811,1130019700,1130021600,10
6812,1130019700,1130019400,10
6813,1130018900,1130019000,578
6814,1130018900,1130018900,0
6815,1130018900,1130019800,10
6816,1130018900,1130020000,10
6817,1130018900,1130018500,10
6818,1130018700,1130018800,398
6819,1130018700,1130018700,0
6820,1130018700,1130019000,10
6821,1130018700,1130017900,10
6822,1130018100,1130018200,863
6823,1130018100,1130018100,0
6824,1130018100,1130018800,10
6825,1130018100,1130017500,10
6826,1130018100,1130019200,10
6827,1130018200,1130018100,863
6828,1130018200,1130018200,0
6829,1130018200,1130016300,10
6830,1130018800,1130018700,481
6831,1130018800,1130018100,10
6832,1130018800,1130018800,0
6833,1130018800,1130017500,10
6834,1130018800,1130019200,10
6835,1130019000,1130018900,371
6836,1130019000,1130018700,10
6837,1130019000,1130019000,0
6838,1130019000,1130017900,10
6839,1130019800,1130019700,548
6840,1130019800,1130018900,10
6841,1130019800,1130019800,0
6842,1130019800,1130020000,10
6843,1130019800,1130018500,10
6844,1130027100,1130027200,719
6845,1130027100,1130027100,0
6846,1130027100,1130026700,10
6847,1130027100,1130028200,10
6848,1130025900,1130026000,1363
6849,1130025900,1130025900,0
6850,1130025900,1130027200,10
6851,1130025900,1130026600,10
6852,1130025900,1130025500,10
6853,1130024700,1130024800,285
6854,1130024700,1130024700,0
6855,1130024700,1130026000,10
6856,1130024800,1130024700,285
6857,1130024800,1130024800,0
6858,1130024800,1130023300,10
6859,1130024800,1130024600,10
6860,1130026000,1130025900,693
6861,1130026000,1130024700,10
6862,1130026000,1130026000,0
6863,1130027200,1130027100,326
6864,1130027200,1130025900,10
6865,1130027200,1130027200,0
6866,1130027200,1130026600,10
6867,1130027200,1130025500,10
6868,1060013100,1060013200,209
6869,1060013100,1060001900,10
6870,1060013100,1060002200,10
6871,1060013100,1060013100,0
6872,1060012500,1060012600,227
6873,1060012500,1060012500,0
6874,1060012500,1060013200,10
6875,1060010900,1060011000,505
6876,1060010900,1060010900,0
6877,1060010900,1060012600,10
6878,1060010900,1060010500,10
6879,1060010900,1060011500,10
6880,1060010900,1060012200,10
6881,1060008900,1060009000,864
6882,1060008900,1060010200,10
6883,1060008900,1060009700,10
6884,1060008900,1060008900,0
6885,1060008900,1060011000,10
6886,1060007500,1060007600,1911
6887,1060007500,1060007500,0
6888,1060007500,1060009000,10
6889,1060007500,1060007900,10
6890,1060007500,1060008200,10
6891,1040016800,1040016900,974
6892,1040016800,1060007200,10
6893,1040016800,1060006900,10
6894,1040016800,1040016800,0
6895,1040016800,1060007600,10
6896,1040015600,1040015700,616
6897,1040015600,1040016300,10
6898,1040015600,1040016000,10
6899,1040015600,1040015600,0
6900,1040015600,1040016900,10
6901,1040014600,1040014700,463
6902,1040014600,1040014600,0
6903,1040014600,1040015700,10
6904,1040014600,1040004700,10
6905,1040014600,1040005000,10
6906,1040014700,1040014600,463
6907,1040014700,1040014000,10
6908,1040014700,1040014700,0
6909,1060007600,1060007500,1910
6910,1060007600,1060007200,10
6911,1060007600,1060006900,10
6912,1060007600,1040016800,10
6913,1060007600,1060007600,0
6914,1060009000,1060008900,864
6915,1060009000,1060007500,10
6916,1060009000,1060009000,0
6917,1060009000,1060007900,10
6918,1060009000,1060008200,10
6919,1060011000,1060010900,505
6920,1060011000,1060010200,10
6921,1060011000,1060009700,10
6922,1060011000,1060008900,10
6923,1060011000,1060011000,0
6924,1060012600,1060012500,227
6925,1060012600,1060010900,10
6926,1060012600,1060012600,0
6927,1060012600,1060010500,10
6928,1060012600,1060011500,10
6929,1060012600,1060012200,10
6930,1060013200,1060013100,1783
6931,1060013200,1060012500,10
6932,1060013200,1060013200,0
6933,1060007800,1060007700,614
6934,1060007800,1060000400,10
6935,1060007800,1060000100,10
6936,1060007800,1060007800,0
6937,1060008800,1060008700,731
6938,1060008800,1060008800,0
6939,1060008800,1060007700,10
6940,1060008800,1060008100,10
6941,1060008800,1060008400,10
6942,1060010600,1060010500,668
6943,1060010600,1060009800,10
6944,1060010600,1060009300,10
6945,1060010600,1060010600,0
6946,1060010600,1060008700,10
6947,1060010500,1060010600,626
6948,1060010500,1060010900,10
6949,1060010500,1060012600,10
6950,1060010500,1060010500,0
6951,1060010500,1060011500,10
6952,1060010500,1060012200,10
6953,1060008700,1060008800,731
6954,1060008700,1060009800,10
6955,1060008700,1060009300,10
6956,1060008700,1060010600,10
6957,1060008700,1060008700,0
6958,1060007700,1060007800,1754
6959,1060007700,1060008800,10
6960,1060007700,1060007700,0
6961,1060007700,1060008100,10
6962,1060007700,1060008400,10
6963,1210012900,1210012800,2328
6964,1210012900,1210012500,10
6965,1210012900,1210011000,10
6966,1210012900,1210012900,0
6967,1210016900,1210016800,923
6968,1210016900,1210016900,0
6969,1210016900,1210012800,10
6970,1210016900,1210013800,10
6971,1210016900,1210014900,10
6972,1210016800,1210016900,1843
6973,1210016800,1210016800,0
6974,1210016800,1210019700,10
6975,1240019100,1240019200,622
6976,1240019100,1240021300,10
6977,1240019100,1240021600,10
6978,1240019100,1240019100,0
6979,1240015900,1240016000,280
6980,1240015900,1240017200,10
6981,1240015900,1240017800,10
6982,1240015900,1240015900,0
6983,1240015900,1240019200,10
6984,1240012700,1240012800,702
6985,1240012700,1240012700,0
6986,1240012700,1240016000,10
6987,1240012700,1240014700,10
6988,1240012700,1240014900,10
6989,1240010300,1240010400,622
6990,1240010300,1240010300,0
6991,1240010300,1240012800,10
6992,1240010300,1240011300,10
6993,1240010300,1240011800,10
6994,1240008500,1240008600,1394
6995,1240008500,1240008500,0
6996,1240008500,1240010400,10
6997,1240008500,1240000800,10
6998,1240008500,1240000100,10
6999,1240007500,1240007600,293
7000,1240007500,1240007500,0
7001,1240007500,1240008600,10
7002,1240007500,1240006900,10
7003,1240007500,1240008800,10
7004,1240007600,1240007500,293
7005,1240007600,1240007600,0
7006,1240007600,1240006600,10
7007,1240007600,1240006300,10
7008,1240008600,1240008500,661
7009,1240008600,1240007500,10
7010,1240008600,1240008600,0
7011,1240008600,1240006900,10
7012,1240008600,1240008800,10
7013,1240010400,1240010300,1899
7014,1240010400,1240008500,10
7015,1240010400,1240010400,0
7016,1240010400,1240000800,10
7017,1240010400,1240000100,10
7018,1240012800,1240012700,702
7019,1240012800,1240010300,10
7020,1240012800,1240012800,0
7021,1240012800,1240011300,10
7022,1240012800,1240011800,10
7023,1240016000,1240015900,280
7024,1240016000,1240012700,10
7025,1240016000,1240016000,0
7026,1240016000,1240014700,10
7027,1240016000,1240014900,10
7028,1240019200,1240019100,622
7029,1240019200,1240017200,10
7030,1240019200,1240017800,10
7031,1240019200,1240015900,10
7032,1240019200,1240019200,0
7033,1130021200,1130021100,764
7034,1130021200,1130021200,0
7035,1130021200,1130020100,10
7036,1130021200,1130021000,10
7037,1130022400,1130022300,330
7038,1130022400,1130022400,0
7039,1130022400,1130021100,10
7040,1130022400,1130022800,10
7041,1130022400,1130021700,10
7042,1130022900,1130023000,908
7043,1130022900,1130022900,0
7044,1130022900,1130022300,10
7045,1120006200,1120006100,499
7046,1120006200,1120006200,0
7047,1120006200,1130023000,10
7048,1120008000,1120007900,592
7049,1120008000,1120008000,0
7050,1120008000,1120006100,10
7051,1120008000,1120007800,10
7052,1120009600,1120009500,462
7053,1120009600,1120009600,0
7054,1120009600,1120007900,10
7055,1120009600,1120010000,10
7056,1120009600,1120008300,10
7057,1120011800,1120011700,663
7058,1120011800,1120011600,10
7059,1120011800,1120010100,10
7060,1120011800,1120011800,0
7061,1120011800,1120009500,10
7062,1120012800,1120012700,2311
7063,1120012800,1120012800,0
7064,1120012800,1120011700,10
7065,1120012800,1120013200,10
7066,1120012800,1120012100,10
7067,1120012700,1120012800,1119
7068,1120012700,1120012700,0
7069,1120012700,1120013400,10
7070,1120012700,1120010500,10
7071,1120009500,1120009600,462
7072,1120009500,1120011600,10
7073,1120009500,1120010100,10
7074,1120009500,1120011800,10
7075,1120009500,1120009500,0
7076,1120007900,1120008000,586
7077,1120007900,1120009600,10
7078,1120007900,1120007900,0
7079,1120007900,1120010000,10
7080,1120007900,1120008300,10
7081,1120006100,1120006200,697
7082,1120006100,1120008000,10
7083,1120006100,1120006100,0
7084,1120006100,1120007800,10
7085,1130023000,1130022900,2165
7086,1130023000,1120006200,10
7087,1130023000,1130023000,0
7088,1130022300,1130022400,612
7089,1130022300,1130022900,10
7090,1130022300,1130022300,0
7091,1130021100,1130021200,1409
7092,1130021100,1130022400,10
7093,1130021100,1130021100,0
7094,1130021100,1130022800,10
7095,1130021100,1130021700,10
7096,1120007700,1120007800,456
7097,1120007700,1120036200,10
7098,1120007700,1120009200,10
7099,1120007700,1120008200,10
7100,1120007700,1120007700,0
7101,1140001000,1140000900,247
7102,1140001000,1160015300,10
7103,1140001000,1140001000,0
7104,1140001000,1160016500,10
7105,1140001000,1160017200,10
7106,1140001400,1140001300,904
7107,1140001400,1140001400,0
7108,1140001400,1140000900,10
7109,1140001300,1140001400,1561
7110,1140001300,1140001300,0
7111,1140001300,1140003000,10
7112,1140001300,1140001500,10
7113,1140000900,1140001000,247
7114,1140000900,1140001400,10
7115,1140000900,1140000900,0
7116,1140003900,1140004000,1283
7117,1140003900,1140003900,0
7118,1140003900,1140004600,10
7119,1140004000,1140003900,166
7120,1140004000,1140004000,0
7121,1140004000,1140001900,10
7122,1140004000,1140002500,10
7123,1140004000,1140006600,10
7124,1140004600,1140004500,1603
7125,1140004600,1140003900,10
7126,1140004600,1140004600,0
7127,1140004300,1140004500,10
7128,1140004300,1140004300,0
7129,1140005200,1140005200,0
7130,1140005600,1140005600,0
7131,1140007000,1140007000,0
7132,1140007600,1140007600,0
7133,1140008600,1140008600,0
7134,1140009200,1140009200,0
7135,1140011800,1140011800,0
7136,1140013400,1140013400,0
7137,1140020200,1140020200,0
7138,1140020200,1140019200,10
7139,1140020200,1140018500,10
7140,1140022400,1140022400,0
7141,1140022400,1140021300,10
7142,1140024000,1140024000,0
7143,1140025400,1140025400,0
7144,1140021300,1140022400,10
7145,1140021300,1140021300,0
7146,1140020500,1140020500,0
7147,1140020000,1140019900,1729
7148,1140020000,1140020000,0
7149,1140020000,1140018900,10
7150,1140020000,1140022800,10
7151,1140022000,1140019900,10
7152,1140022000,1140022000,0
7153,1140022000,1140019600,10
7154,1140028600,1140028600,0
7155,1140030600,1140029500,10
7156,1140030600,1140030600,0
7157,1140032300,1140032300,0
7158,1140033000,1140033000,0
7159,1140033800,1140033800,0
7160,1140034400,1140034400,0
7161,1140034600,1140034600,0
7162,1140035600,1140035600,0
7163,1140036200,1140036200,0
7164,1140036200,1180041700,10
7165,1160017400,1160017300,3308
7166,1160017400,1160015900,10
7167,1160017400,1160017400,0
7168,1160017400,1160003200,10
7169,1160017400,1160002500,10
7170,1140001600,1140001500,1144
7171,1140001600,1140001600,0
7172,1140001600,1160017300,10
7173,1140001600,1160015700,10
7174,1140001600,1140002400,10
7175,1140003000,1140002900,340
7176,1140003000,1140001300,10
7177,1140003000,1140003000,0
7178,1140003000,1140001500,10
7179,1140010200,1140010100,1028
7180,1140010200,1140010200,0
7181,1140010200,1140002900,10
7182,1140018200,1140018100,423
7183,1140018200,1140018200,0
7184,1140018200,1140010100,10
7185,1140018200,1140015500,10
7186,1140024200,1140024100,404
7187,1140024200,1140024200,0
7188,1140024200,1140018100,10
7189,1140024200,1140022600,10
7190,1140024200,1140019300,10
7191,1140024200,1140020300,10
7192,1140024100,1140024200,1660
7193,1140024100,1140028400,10
7194,1140024100,1140026100,10
7195,1140024100,1150007700,10
7196,1140024100,1140024100,0
7197,1140018100,1140018200,423
7198,1140018100,1140024200,10
7199,1140018100,1140018100,0
7200,1140018100,1140022600,10
7201,1140018100,1140019300,10
7202,1140018100,1140020300,10
7203,1140010100,1140010200,1028
7204,1140010100,1140018200,10
7205,1140010100,1140010100,0
7206,1140010100,1140015500,10
7207,1140002900,1140003000,1258
7208,1140002900,1140010200,10
7209,1140002900,1140002900,0
7210,1140001500,1140001600,1412
7211,1140001500,1140001300,10
7212,1140001500,1140003000,10
7213,1140001500,1140001500,0
7214,1160017300,1160017400,2205
7215,1160017300,1140001600,10
7216,1160017300,1160017300,0
7217,1160017300,1160015700,10
7218,1160017300,1140002400,10
7219,1140037500,1140037500,0
7220,1140037500,1140036900,10
7221,1140037500,1140039200,10
7222,1140036500,1140036500,0
7223,1140035900,1140035900,0
7224,1140035100,1140035100,0
7225,1140034100,1140034100,0
7226,1140032700,1140032700,0
7227,1140031500,1140031500,0
7228,1140030300,1140030300,0
7229,1140028700,1140028900,10
7230,1140028700,1140028700,0
7231,1140027500,1140027500,0
7232,1140025900,1140025900,0
7233,1140025900,1140027000,10
7234,1140024500,1140024500,0
7235,1140023100,1140023100,0
7236,1140021700,1140021700,0
7237,1140027800,1140027800,0
7238,1140023500,1140023500,0
7239,1140020900,1140020900,0
7240,1140018300,1140018300,0
7241,1140018300,1140019800,10
7242,1140018300,1140019100,10
7243,1140015700,1140015700,0
7244,1140012900,1140012900,0
7245,1140011100,1140011100,0
7246,1140010500,1140010500,0
7247,1140009900,1140009900,0
7248,1140009300,1140009300,0
7249,1140008700,1140008700,0
7250,1140007900,1140007900,0
7251,1140006100,1140006100,0
7252,1140030200,1140030100,2131
7253,1140030200,1140028100,10
7254,1140030200,1140030200,0
7255,1140033200,1140033100,451
7256,1140033200,1140033200,0
7257,1140033200,1140030100,10
7258,1140035800,1140035700,151
7259,1140035800,1140035800,0
7260,1140035800,1140033100,10
