from,to,cost
1140036900,1140040000,693.8166013
1140032500,1140032500,0
1140032500,1180037000,759.423549
1140032500,1140029400,759.423549
1140032500,1140026700,759.423549
1140032500,1140032600,759.423549
1140032500,1140037000,10
1140032500,1140037500,179.4990367
1140032500,1140036900,179.4990367
1140032500,1140039200,179.4990367
1140026700,1180037000,10
1140026700,1180035600,219.5103642
1140026700,1180037100,219.5103642
1140026700,1180003000,219.5103642
1140026700,1180002100,219.5103642
1140026700,1140029400,10
1140026700,1140029300,191.0592818
1140026700,1140029600,191.0592818
1140026700,1140026700,0
1140026700,1140022700,676.7516021
1140026700,1140026800,676.7516021
1140026700,1140032600,10
1140026700,1140032500,759.423549
1140026700,1140037000,759.423549
1140022700,1140022700,0
1140022700,1140020000,420.0566443
1140022700,1140018900,420.0566443
1140022700,1140022800,420.0566443
1140022700,1140026800,10
1140022700,1180037000,676.7516021
1140022700,1140029400,676.7516021
1140022700,1140026700,676.7516021
1140022700,1140032600,676.7516021
1140018900,1140020000,10
1140018900,1140019900,184.5164508
1140018900,1140022000,184.5164508
1140018900,1140019600,184.5164508
1140018900,1140018900,0
1140018900,1140016500,154.1564763
1140018900,1140019000,154.1564763
1140018900,1140018000,154.1564763
1140018900,1180027800,154.1564763
1140018900,1140022800,10
1140018900,1140022700,420.0566443
1140018900,1140026800,420.0566443
1140016500,1140016500,0
1140016500,1140012500,226.3399868
1140016500,1140016600,226.3399868
1140016500,1140019000,10
1140016500,1140020000,154.1564763
1140016500,1140018900,154.1564763
1140016500,1140022800,154.1564763
1140016500,1140018000,10
1140016500,1140017300,167.8540404
1140016500,1140019500,167.8540404
1140016500,1140018600,167.8540404
1140016500,1140017900,167.8540404
1140016500,1180027800,10
1140016500,1180002200,332.4757044
1140016500,1180001300,332.4757044
1140016500,1180026800,332.4757044
1140016500,1180027900,332.4757044
1140012500,1140012500,0
1140012500,1180017000,572.6946711
1140012500,1140009600,572.6946711
1140012500,1140005300,572.6946711
1140012500,1140012600,572.6946711
1140012500,1140016600,10
1140012500,1140016500,226.3399868
1140012500,1140019000,226.3399868
1140012500,1140018000,226.3399868
1140012500,1180027800,226.3399868
1140005300,1180017000,10
1140005300,1180017100,710.9662868
1140005300,1180016400,710.9662868
1140005300,1180001400,710.9662868
1140005300,1160003100,710.9662868
1140005300,1140009600,10
1140005300,1140009500,282.7258793
1140005300,1140014400,282.7258793
1140005300,1140012700,282.7258793
1140005300,1140005300,0
1140005300,1140002300,524.6841409
1140005300,1140005400,524.6841409
1140005300,1140012600,10
1140005300,1140012500,572.6946711
1140005300,1140016600,572.6946711
1140002300,1140002300,0
1140002300,1140001600,472.24573
1140002300,1160017300,472.24573
1140002300,1160015700,472.24573
1140002300,1140002400,472.24573
1140002300,1140005400,10
1140002300,1180017000,524.6841409
1140002300,1140009600,524.6841409
1140002300,1140005300,524.6841409
1140002300,1140012600,524.6841409
1160015700,1140001600,10
1160015700,1140001300,209.4019246
1160015700,1140003000,209.4019246
1160015700,1140001500,209.4019246
1160015700,1160017300,10
1160015700,1160015900,342.2903556
1160015700,1160017400,342.2903556
1160015700,1160003200,342.2903556
1160015700,1160002500,342.2903556
1160015700,1160015700,0
1160015700,1160001900,1179.232757
1160015700,1160002100,1179.232757
1160015700,1160054500,1179.232757
1160015700,1160015800,1179.232757
1160015700,1140002400,10
1160015700,1140002300,472.24573
1160015700,1140005400,472.24573
1160054500,1160001900,10
1160054500,1160002400,278.5813818
1160054500,1160002000,278.5813818
1160054500,1160002600,278.5813818
1160054500,1160001100,278.5813818
1160054500,1160002100,10
1160054500,1160002200,369.7216439
1160054500,1160001500,369.7216439
1160054500,1160014200,369.7216439
1160054500,1160054500,0
1160054500,1160049100,174.710683
1160054500,1160054400,174.710683
1160054500,1160015800,10
1160054500,1140001600,1179.232757
1160054500,1160017300,1179.232757
1160054500,1160015700,1179.232757
1160054500,1140002400,1179.232757
1160049100,1160049100,0
1160049100,1160049000,304.2157093
1160049100,1160054400,10
1160049100,1160001900,174.710683
1160049100,1160002100,174.710683
1160049100,1160054500,174.710683
1160049100,1160015800,174.710683
1170020600,1170003200,10
1170020600,1170003400,224.0953876
1170020600,1170003100,224.0953876
1170020600,1170020600,0
1170020600,1170020300,142.3093838
1170018900,1170018900,0
1170018900,1170017000,424.1162809
1170018900,1170019000,424.1162809
1170017000,1170017000,0
1170017000,1170014600,363.3898921
1170017000,1170018300,363.3898921
1170017000,1170019000,10
1170017000,1170018900,424.1162809
1170014600,1170014600,0
1170014600,1170015500,188.4211278
1170014600,1170018300,10
1170014600,1170017000,363.3898921
1170014600,1170019000,363.3898921
1170015500,1170015500,0
1170015500,1170014600,188.4211278
1170015500,1170018300,188.4211278
1170018300,1170014600,10
1170018300,1170015500,188.4211278
1170018300,1170018300,0
1170018300,1170017000,363.3898921
1170018300,1170019000,363.3898921
1170019000,1170017000,10
1170019000,1170014600,363.3898921
1170019000,1170018300,363.3898921
1170019000,1170019000,0
1170019000,1170018900,424.1162809
1170020300,1170020300,0
1170020300,1170003200,142.3093838
1170020300,1170020600,142.3093838
1160049000,1160049000,0
1160049000,1160049100,304.2157093
1160049000,1160054400,304.2157093
1160054400,1160049100,10
1160054400,1160049000,304.2157093
1160054400,1160054400,0
1160054400,1160001900,174.710683
1160054400,1160002100,174.710683
1160054400,1160054500,174.710683
1160054400,1160015800,174.710683
1160015800,1160001900,10
1160015800,1160002400,278.5813818
1160015800,1160002000,278.5813818
1160015800,1160002600,278.5813818
1160015800,1160001100,278.5813818
1160015800,1160002100,10
1160015800,1160002200,369.7216439
1160015800,1160001500,369.7216439
1160015800,1160014200,369.7216439
1160015800,1160054500,10
1160015800,1160049100,174.710683
1160015800,1160054400,174.710683
1160015800,1160015800,0
1160015800,1140001600,1179.232757
1160015800,1160017300,1179.232757
1160015800,1160015700,1179.232757
1160015800,1140002400,1179.232757
1140002400,1140001600,10
1140002400,1140001300,209.4019246
1140002400,1140003000,209.4019246
1140002400,1140001500,209.4019246
1140002400,1160017300,10
1140002400,1160015900,342.2903556
1140002400,1160017400,342.2903556
1140002400,1160003200,342.2903556
1140002400,1160002500,342.2903556
1140002400,1160015700,10
1140002400,1160001900,1179.232757
1140002400,1160002100,1179.232757
1140002400,1160054500,1179.232757
1140002400,1160015800,1179.232757
1140002400,1140002400,0
1140002400,1140002300,472.24573
1140002400,1140005400,472.24573
1140005400,1140002300,10
1140005400,1140001600,472.24573
1140005400,1160017300,472.24573
1140005400,1160015700,472.24573
1140005400,1140002400,472.24573
1140005400,1140005400,0
1140005400,1180017000,524.6841409
1140005400,1140009600,524.6841409
1140005400,1140005300,524.6841409
1140005400,1140012600,524.6841409
1140012600,1180017000,10
1140012600,1180017100,710.9662868
1140012600,1180016400,710.9662868
1140012600,1180001400,710.9662868
1140012600,1160003100,710.9662868
1140012600,1140009600,10
1140012600,1140009500,282.7258793
1140012600,1140014400,282.7258793
1140012600,1140012700,282.7258793
1140012600,1140005300,10
1140012600,1140002300,524.6841409
1140012600,1140005400,524.6841409
1140012600,1140012600,0
1140012600,1140012500,572.6946711
1140012600,1140016600,572.6946711
1140016600,1140012500,10
1140016600,1180017000,572.6946711
1140016600,1140009600,572.6946711
1140016600,1140005300,572.6946711
1140016600,1140012600,572.6946711
1140016600,1140016600,0
1140016600,1140016500,226.3399868
1140016600,1140019000,226.3399868
1140016600,1140018000,226.3399868
1140016600,1180027800,226.3399868
1140019000,1140016500,10
1140019000,1140012500,226.3399868
1140019000,1140016600,226.3399868
1140019000,1140019000,0
1140019000,1140020000,154.1564763
1140019000,1140018900,154.1564763
1140019000,1140022800,154.1564763
1140019000,1140018000,10
1140019000,1140017300,167.8540404
1140019000,1140019500,167.8540404
1140019000,1140018600,167.8540404
1140019000,1140017900,167.8540404
1140019000,1180027800,10
1140019000,1180002200,332.4757044
1140019000,1180001300,332.4757044
1140019000,1180026800,332.4757044
1140019000,1180027900,332.4757044
1140022800,1140020000,10
1140022800,1140019900,184.5164508
1140022800,1140022000,184.5164508
1140022800,1140019600,184.5164508
1140022800,1140018900,10
1140022800,1140016500,154.1564763
1140022800,1140019000,154.1564763
1140022800,1140018000,154.1564763
1140022800,1180027800,154.1564763
1140022800,1140022800,0
1140022800,1140022700,420.0566443
1140022800,1140026800,420.0566443
1140026800,1140022700,10
1140026800,1140020000,420.0566443
1140026800,1140018900,420.0566443
1140026800,1140022800,420.0566443
1140026800,1140026800,0
1140026800,1180037000,676.7516021
1140026800,1140029400,676.7516021
1140026800,1140026700,676.7516021
1140026800,1140032600,676.7516021
1140032600,1180037000,10
1140032600,1180035600,219.5103642
1140032600,1180037100,219.5103642
1140032600,1180003000,219.5103642
1140032600,1180002100,219.5103642
1140032600,1140029400,10
1140032600,1140029300,191.0592818
1140032600,1140029600,191.0592818
1140032600,1140026700,10
1140032600,1140022700,676.7516021
1140032600,1140026800,676.7516021
1140032600,1140032600,0
1140032600,1140032500,759.423549
1140032600,1140037000,759.423549
1140037000,1140032500,10
1140037000,1180037000,759.423549
1140037000,1140029400,759.423549
1140037000,1140026700,759.423549
1140037000,1140032600,759.423549
1140037000,1140037000,0
1140037000,1140037500,179.4990367
1140037000,1140036900,179.4990367
1140037000,1140039200,179.4990367
1140039200,1140037500,10
1140039200,1140036500,243.7922696
1140039200,1140036900,10
1140039200,1140032500,179.4990367
1140039200,1140037000,179.4990367
1140039200,1140039200,0
1140039200,1140039500,693.8166013
1140039200,1140039100,693.8166013
1140039200,1140040000,693.8166013
1140040000,1140039500,10
1140040000,1140039400,381.4230926
1140040000,1140038700,381.4230926
1140040000,1140039100,10
1140040000,1140037500,693.8166013
1140040000,1140036900,693.8166013
1140040000,1140039200,693.8166013
1140040000,1140040000,0
1140040000,1140000300,387.2916344
1140040000,1180004700,387.2916344
1140040000,1140039900,387.2916344
1140040000,1140040200,387.2916344
1140040000,1140000600,387.2916344
1140040200,1140000300,10
1140040200,1140000400,659.9574514
1140040200,1150000400,659.9574514
1140040200,1180004700,10
1140040200,1180004300,687.8011911
1140040200,1180004800,687.8011911
1140040200,1180003900,687.8011911
1140040200,1180004600,687.8011911
1140040200,1140039900,10
1140040200,1140039500,387.2916344
1140040200,1140039100,387.2916344
1140040200,1140040000,387.2916344
1140040200,1140040200,0
1140040200,1140040100,322.1169572
1140040200,1150011500,322.1169572
1140040200,1140000600,10
1140040200,1150012000,1805.434902
1140040200,1150001600,1805.434902
1140040200,1140000500,1805.434902
1140040200,1150012900,1805.434902
1150011500,1140040100,10
1150011500,1140000300,322.1169572
1150011500,1180004700,322.1169572
1150011500,1140039900,322.1169572
1150011500,1140040200,322.1169572
1150011500,1140000600,322.1169572
1150011500,1150011500,0
1150011500,1150011400,619.2137333
1150011500,1150002400,619.2137333
1150011500,1180005600,619.2137333
1220035900,1220034600,10
1220035900,1220034200,731.9785012
1220035900,1220034700,731.9785012
1220035900,1220033400,731.9785012
1220035900,1220035500,731.9785012
1220035900,1220034900,10
1220035900,1220034800,640.7885452
1220035900,1220004200,640.7885452
1220035900,1220004900,640.7885452
1220035900,1220034000,10
1220035900,1220031800,656.6908854
1220035900,1220034100,656.6908854
1220035900,1220032800,656.6908854
1220035900,1220033300,656.6908854
1220035900,1220035900,0
1220035900,1220035400,711.1921511
1220035900,1220036500,711.1921511
1220035900,1220036300,711.1921511
1220035900,1220035800,711.1921511
1220036300,1220035400,10
1220036300,1220034200,529.8123566
1220036300,1220034700,529.8123566
1220036300,1220033400,529.8123566
1220036300,1220035500,529.8123566
1220036300,1220036500,10
1220036300,1220036400,315.2286676
1220036300,1220036300,0
1220036300,1220036000,624.5394102
1220036300,1220036200,624.5394102
1220036300,1220035200,624.5394102
1220036300,1220036900,624.5394102
1220036300,1220035800,10
1220036300,1220034600,711.1921511
1220036300,1220034900,711.1921511
1220036300,1220034000,711.1921511
1220036300,1220035900,711.1921511
1220036000,1220036000,0
1220036000,1220034400,526.0510464
1220036000,1220036700,526.0510464
1220036000,1220035000,526.0510464
1220036000,1220036100,526.0510464
1220036000,1220036200,10
1220036000,1220035400,624.5394102
1220036000,1220036500,624.5394102
1220036000,1220036300,624.5394102
1220036000,1220035800,624.5394102
1220036000,1220035200,10
1220036000,1220033600,848.4452039
1220036000,1220034300,848.4452039
1220036000,1220033000,848.4452039
1220036000,1220035300,848.4452039
1220036000,1220036900,10
1220036000,1220036800,414.6726476
1220036000,1220037300,414.6726476
1220036000,1220005600,414.6726476
1220036000,1220005400,414.6726476
1220035000,1220034400,10
1220035000,1220032200,835.6092244
1220035000,1220034500,835.6092244
1220035000,1220032600,835.6092244
1220035000,1220033700,835.6092244
1220035000,1220036700,10
1220035000,1220036600,628.259062
1220035000,1220037100,628.259062
1220035000,1210006400,628.259062
1220035000,1220005700,628.259062
1220035000,1220035000,0
1220035000,1220035100,963.7658643
1220035000,1210030400,963.7658643
1220035000,1220036100,10
1220035000,1220036000,526.0510464
1220035000,1220036200,526.0510464
1220035000,1220035200,526.0510464
1220035000,1220036900,526.0510464
1220035100,1220035100,0
1220035100,1220034400,963.7658643
1220035100,1220036700,963.7658643
1220035100,1220035000,963.7658643
1220035100,1220036100,963.7658643
1220035100,1210030400,10
1220035100,1210030200,304.3394533
1220035100,1210030500,304.3394533
1220036100,1220034400,10
1220036100,1220032200,835.6092244
1220036100,1220034500,835.6092244
1220036100,1220032600,835.6092244
1220036100,1220033700,835.6092244
1220036100,1220036700,10
1220036100,1220036600,628.259062
1220036100,1220037100,628.259062
1220036100,1210006400,628.259062
1220036100,1220005700,628.259062
1220036100,1220035000,10
1220036100,1220035100,963.7658643
1220036100,1210030400,963.7658643
1220036100,1220036100,0
1220036100,1220036000,526.0510464
1220036100,1220036200,526.0510464
1220036100,1220035200,526.0510464
1220036100,1220036900,526.0510464
1220036200,1220036000,10
1220036200,1220034400,526.0510464
1220036200,1220036700,526.0510464
1220036200,1220035000,526.0510464
1220036200,1220036100,526.0510464
1220036200,1220036200,0
1220036200,1220035400,624.5394102
1220036200,1220036500,624.5394102
1220036200,1220036300,624.5394102
1220036200,1220035800,624.5394102
1220036200,1220035200,10
1220036200,1220033600,848.4452039
1220036200,1220034300,848.4452039
1220036200,1220033000,848.4452039
1220036200,1220035300,848.4452039
1220036200,1220036900,10
1220036200,1220036800,414.6726476
1220036200,1220037300,414.6726476
1220036200,1220005600,414.6726476
1220036200,1220005400,414.6726476
1220035800,1220035400,10
1220035800,1220034200,529.8123566
1220035800,1220034700,529.8123566
1220035800,1220033400,529.8123566
1220035800,1220035500,529.8123566
1220035800,1220036500,10
1220035800,1220036400,315.2286676
1220035800,1220036300,10
1220035800,1220036000,624.5394102
1220035800,1220036200,624.5394102
1220035800,1220035200,624.5394102
1220035800,1220036900,624.5394102
1220035800,1220035800,0
1220035800,1220034600,711.1921511
1220035800,1220034900,711.1921511
1220035800,1220034000,711.1921511
1220035800,1220035900,711.1921511
1050014200,1050014200,0
1050014200,1050013900,350.7335989
1050014200,1050014100,350.7335989
1050014200,1050015200,350.7335989
1050014200,1050013100,350.7335989
1050014200,1050001400,10
1050014200,1050001200,357.0017709
1050014200,1050001500,357.0017709
1050014200,1050013200,357.0017709
1050014200,1050001700,10
1050014200,1050001600,461.1336584
1050014200,1050002100,461.1336584
1050014200,1050014500,461.1336584
1050014200,1050015600,461.1336584
1050013900,1050013900,0
1050013900,1050015000,492.4141372
1050013900,1050012500,492.4141372
1050013900,1050013700,492.4141372
1050013900,1050014000,492.4141372
1050013900,1050014100,10
1050013900,1050014200,350.7335989
1050013900,1050001400,350.7335989
1050013900,1050001700,350.7335989
1050013900,1050015200,10
1050013900,1050015500,402.8395658
1050013900,1050015900,402.8395658
1050013900,1050016800,402.8395658
1050013900,1050015100,402.8395658
1050013900,1050013100,10
1050013900,1050001200,336.6157309
1050013900,1050001500,336.6157309
1050013900,1050013200,336.6157309
1050013700,1050015000,10
1050013700,1050016600,407.1808585
1050013700,1050014900,407.1808585
1050013700,1050016000,407.1808585
1050013700,1050015700,407.1808585
1050013700,1050012500,10
1050013700,1050012600,531.0234922
1050013700,1050010500,531.0234922
1050013700,1050000600,531.0234922
1050013700,1050001100,531.0234922
1050013700,1050013700,0
1050013700,1050013500,240.8763431
1050013700,1050013800,240.8763431
1050013700,1050014800,240.8763431
1050013700,1050012300,240.8763431
1050013700,1050014000,10
1050013700,1050013900,492.4141372
1050013700,1050014100,492.4141372
1050013700,1050015200,492.4141372
1050013700,1050013100,492.4141372
1050013500,1050013500,0
1050013500,1050011900,571.0369405
1050013500,1070003400,571.0369405
1050013500,1070002300,571.0369405
1050013500,1050013600,571.0369405
1050013500,1070003200,571.0369405
1050013500,1050013800,10
1050013500,1050015000,240.8763431
1050013500,1050012500,240.8763431
1050013500,1050013700,240.8763431
1050013500,1050014000,240.8763431
1050013500,1050014800,10
1050013500,1050014700,421.1097874
1050013500,1050015800,421.1097874
1050013500,1050015300,421.1097874
1050013500,1050012300,10
1050013500,1050000800,525.9423669
1050013500,1050000700,525.9423669
1050013500,1050012400,525.9423669
1050013600,1050011900,10
1050013600,1050012000,553.2453955
1050013600,1050010100,553.2453955
1050013600,1050000400,553.2453955
1050013600,1050000900,553.2453955
1050013600,1070003400,10
1050013600,1070005200,510.266117
1050013600,1070003300,510.266117
1050013600,1070004300,510.266117
1050013600,1050015400,510.266117
1050013600,1070002300,10
1050013600,1070002400,567.8958796
1050013600,1070002100,567.8958796
1050013600,1070002800,567.8958796
1050013600,1050013600,0
1050013600,1050013500,571.0369405
1050013600,1050013800,571.0369405
1050013600,1050014800,571.0369405
1050013600,1050012300,571.0369405
1050013600,1070003200,10
1050013600,1070004100,408.6668017
1050013600,1070004400,408.6668017
1050013800,1050013500,10
1050013800,1050011900,571.0369405
1050013800,1070003400,571.0369405
1050013800,1070002300,571.0369405
1050013800,1050013600,571.0369405
1050013800,1070003200,571.0369405
1050013800,1050013800,0
1050013800,1050015000,240.8763431
1050013800,1050012500,240.8763431
1050013800,1050013700,240.8763431
1050013800,1050014000,240.8763431
1050013800,1050014800,10
1050013800,1050014700,421.1097874
1050013800,1050015800,421.1097874
1050013800,1050015300,421.1097874
1050013800,1050012300,10
1050013800,1050000800,525.9423669
1050013800,1050000700,525.9423669
1050013800,1050012400,525.9423669
1050014000,1050015000,10
1050014000,1050016600,407.1808585
1050014000,1050014900,407.1808585
1050014000,1050016000,407.1808585
1050014000,1050015700,407.1808585
1050014000,1050012500,10
1050014000,1050012600,531.0234922
1050014000,1050010500,531.0234922
1050014000,1050000600,531.0234922
1050014000,1050001100,531.0234922
1050014000,1050013700,10
1050014000,1050013500,240.8763431
1050014000,1050013800,240.8763431
1050014000,1050014800,240.8763431
1050014000,1050012300,240.8763431
1050014000,1050014000,0
1050014000,1050013900,492.4141372
1050014000,1050014100,492.4141372
1050014000,1050015200,492.4141372
1050014000,1050013100,492.4141372
1050014100,1050013900,10
1050014100,1050015000,492.4141372
1050014100,1050012500,492.4141372
1050014100,1050013700,492.4141372
1050014100,1050014000,492.4141372
1050014100,1050014100,0
1050014100,1050014200,350.7335989
1050014100,1050001400,350.7335989
1050014100,1050001700,350.7335989
1050014100,1050015200,10
1050014100,1050015500,402.8395658
1050014100,1050015900,402.8395658
1050014100,1050016800,402.8395658
1050014100,1050015100,402.8395658
1050014100,1050013100,10
1050014100,1050001200,336.6157309
1050014100,1050001500,336.6157309
1050014100,1050013200,336.6157309
1200005400,1200004700,10
1200005400,1200005000,581.9109482
1200005400,1200003300,581.9109482
1200005400,1200003700,581.9109482
1200005400,1200004800,581.9109482
1200005400,1200006000,10
1200005400,1200005900,1113.271588
1200005400,1200007900,1113.271588
1200005400,1200005400,0
1200005400,1200005500,99.54158126
1200005400,1200007000,99.54158126
1200005400,1200008200,99.54158126
1200005400,1200005300,99.54158126
1200008200,1200005500,10
1200008200,1200006800,609.1431196
1200008200,1200004900,609.1431196
1200008200,1200004300,609.1431196
1200008200,1200005600,609.1431196
1200008200,1200007000,10
1200008200,1200006900,1162.201573
1200008200,1200010600,1162.201573
1200008200,1200009600,1162.201573
1200008200,1200008200,0
1200008200,1200012400,464.3977317
1200008200,1200008100,464.3977317
1200008200,1200009700,464.3977317
1200008200,1200009500,464.3977317
1200008200,1200005300,10
1200008200,1200004700,99.54158126
1200008200,1200006000,99.54158126
1200008200,1200005400,99.54158126
1200012400,1200012400,0
1200012400,1190002000,1371.916001
1200012400,1200012300,1371.916001
1200012400,1190002200,1371.916001
1200012400,1200008100,10
1200012400,1200005500,464.3977317
1200012400,1200007000,464.3977317
1200012400,1200008200,464.3977317
1200012400,1200005300,464.3977317
1200012400,1200009700,10
1200012400,1200006700,814.5210772
1200012400,1200011600,814.5210772
1200012400,1200009800,814.5210772
1200012400,1200009500,10
1200012400,1200006900,1134.234334
1200012400,1200010600,1134.234334
1200012400,1200009600,1134.234334
1190002000,1190002000,0
1190002000,1190001500,552.3324463
1190002000,1190003200,552.3324463
1190002000,1190003000,552.3324463
1190002000,1190001900,552.3324463
1190002000,1200012300,10
1190002000,1200012400,1371.916001
1190002000,1200008100,1371.916001
1190002000,1200009700,1371.916001
1190002000,1200009500,1371.916001
1190002000,1190002200,10
1190002000,1190003300,780.4326306
1190002000,1190002300,780.4326306
1190002000,1190004600,780.4326306
1190002000,1190002100,780.4326306
1190003000,1190001500,10
1190003000,1190000700,1011.773031
1190003000,1200011500,1011.773031
1190003000,1190001600,1011.773031
1190003000,1190003200,10
1190003000,1190003100,222.2837196
1190003000,1190003400,222.2837196
1190003000,1190003000,0
1190003000,1190004400,298.5636191
1190003000,1190002900,298.5636191
1190003000,1190001900,10
1190003000,1190002000,552.3324463
1190003000,1200012300,552.3324463
1190003000,1190002200,552.3324463
1190004400,1190004400,0
1190004400,1190005200,943.1151815
1190004400,1190005600,943.1151815
1190004400,1190004300,943.1151815
1190004400,1190002900,10
1190004400,1190001500,298.5636191
1190004400,1190003200,298.5636191
1190004400,1190003000,298.5636191
1190004400,1190001900,298.5636191
1190005600,1190005200,10
1190005600,1190006300,895.3388142
1190005600,1190005100,895.3388142
1190005600,1190005600,0
1190005600,1190006600,190.6709607
1190005600,1190007600,190.6709607
1190005600,1190005500,190.6709607
1190005600,1190004700,190.6709607
1190005600,1190004300,10
1190005600,1190004400,943.1151815
1190005600,1190002900,943.1151815
1190007600,1190006600,10
1190007600,1190006500,422.3666371
1190007600,1190007400,422.3666371
1190007600,1190007600,0
1190007600,1190007500,1093.589488
1190007600,1005002500,1093.589488
1190007600,1020004300,1093.589488
1190007600,1020006600,1093.589488
1190007600,1020006200,1093.589488
1190007600,1190005500,10
1190007600,1190005200,190.6709607
1190007600,1190005600,190.6709607
1190007600,1190004300,190.6709607
1190007600,1190004700,10
1190007600,1190004800,757.39704
1190007600,1190003500,757.39704
1190007500,1190007500,0
1190007500,1190006600,1093.589488
1190007500,1190007600,1093.589488
1190007500,1190005500,1093.589488
1190007500,1190004700,1093.589488
1190007500,1005002500,10
1190007500,1020004300,0
1190007500,1020006600,0
1190007500,1020006200,0
1190007500,1020003900,256.0091246
1190007500,1020004400,256.0091246
1190007500,1020002900,256.0091246
1190007500,1020006500,1187.935134
1190007500,1020009800,1187.935134
1190007500,1020005900,523.2037225
1190007500,1020006100,523.2037225
1190007500,1020007400,523.2037225
1190005500,1190006600,10
1190005500,1190006500,422.3666371
1190005500,1190007400,422.3666371
1190005500,1190007600,10
1190005500,1190007500,1093.589488
1190005500,1005002500,1093.589488
1190005500,1020004300,1093.589488
1190005500,1020006600,1093.589488
1190005500,1020006200,1093.589488
1190005500,1190005500,0
1190005500,1190005200,190.6709607
1190005500,1190005600,190.6709607
1190005500,1190004300,190.6709607
1190005500,1190004700,10
1190005500,1190004800,757.39704
1190005500,1190003500,757.39704
1190004300,1190005200,10
1190004300,1190006300,895.3388142
1190004300,1190005100,895.3388142
1190004300,1190005600,10
1190004300,1190006600,190.6709607
1190004300,1190007600,190.6709607
1190004300,1190005500,190.6709607
1190004300,1190004700,190.6709607
1190004300,1190004300,0
1190004300,1190004400,943.1151815
1190004300,1190002900,943.1151815
1190002900,1190004400,10
1190002900,1190005200,943.1151815
1190002900,1190005600,943.1151815
1190002900,1190004300,943.1151815
1190002900,1190002900,0
1190002900,1190001500,298.5636191
1190002900,1190003200,298.5636191
1190002900,1190003000,298.5636191
1190002900,1190001900,298.5636191
1190001900,1190001500,10
1190001900,1190000700,1011.773031
1190001900,1200011500,1011.773031
1190001900,1190001600,1011.773031
1190001900,1190003200,10
1190001900,1190003100,222.2837196
1190001900,1190003400,222.2837196
1190001900,1190003000,10
1190001900,1190004400,298.5636191
1190001900,1190002900,298.5636191
1190001900,1190001900,0
1190001900,1190002000,552.3324463
1190001900,1200012300,552.3324463
1190001900,1190002200,552.3324463
1200012300,1190002000,10
1200012300,1190001500,552.3324463
1200012300,1190003200,552.3324463
1200012300,1190003000,552.3324463
1200012300,1190001900,552.3324463
1200012300,1200012300,0
1200012300,1200012400,1371.916001
1200012300,1200008100,1371.916001
1200012300,1200009700,1371.916001
1200012300,1200009500,1371.916001
1200012300,1190002200,10
1200012300,1190003300,780.4326306
1200012300,1190002300,780.4326306
1200012300,1190004600,780.4326306
1200012300,1190002100,780.4326306
1200008100,1200012400,10
1200008100,1190002000,1371.916001
1200008100,1200012300,1371.916001
1200008100,1190002200,1371.916001
1200008100,1200008100,0
1200008100,1200005500,464.3977317
1200008100,1200007000,464.3977317
1200008100,1200008200,464.3977317
1200008100,1200005300,464.3977317
1200008100,1200009700,10
1200008100,1200006700,814.5210772
1200008100,1200011600,814.5210772
1200008100,1200009800,814.5210772
1200008100,1200009500,10
1200008100,1200006900,1134.234334
1200008100,1200010600,1134.234334
1200008100,1200009600,1134.234334
1200005300,1200005500,10
1200005300,1200006800,609.1431196
1200005300,1200004900,609.1431196
1200005300,1200004300,609.1431196
1200005300,1200005600,609.1431196
1200005300,1200007000,10
1200005300,1200006900,1162.201573
1200005300,1200010600,1162.201573
1200005300,1200009600,1162.201573
1200005300,1200008200,10
1200005300,1200012400,464.3977317
1200005300,1200008100,464.3977317
1200005300,1200009700,464.3977317
1200005300,1200009500,464.3977317
1200005300,1200005300,0
1200005300,1200004700,99.54158126
1200005300,1200006000,99.54158126
1200005300,1200005400,99.54158126
1230009000,1230009000,0
1230009000,1230011000,232.1475009
1230009000,1230008900,232.1475009
1230009000,1230010600,232.1475009
1230009000,1230009600,232.1475009
1230008900,1230011000,10
1230008900,1230014000,583.8736903
1230008900,1230010900,583.8736903
1230008900,1230013800,583.8736903
1230008900,1230011100,583.8736903
1230008900,1230008900,0
1230008900,1230009000,232.1475009
1230008900,1230010600,10
1230008900,1230010300,535.7596571
1230008900,1230013000,535.7596571
1230008900,1230012000,535.7596571
1230008900,1230010500,535.7596571
1230008900,1230009600,10
1230008900,1230011200,712.5064335
1230008900,1230008500,712.5064335
1230008900,1230009500,712.5064335
1180026300,1180026300,0
1180026300,1180027300,299.5534404
1180026300,1180026200,299.5534404
1180026300,1180024400,299.5534404
1180026300,1180029100,299.5534404
1180026300,1180028100,10
1180026300,1180029600,309.7015658
1180026300,1180030700,309.7015658
1180026300,1180032100,309.7015658
1180026300,1180028000,309.7015658
1180026300,1180023600,10
1180026300,1180020600,314.8134388
1180026300,1180022300,314.8134388
1180026300,1180023700,314.8134388
1180026300,1180020400,314.8134388
1180027300,1180027300,0
1180027300,1180031100,493.7477392
1180027300,1180025600,493.7477392
1180027300,1180028700,493.7477392
1180027300,1180027200,493.7477392
1180027300,1180026200,10
1180027300,1180026300,299.5534404
1180027300,1180028100,299.5534404
1180027300,1180023600,299.5534404
1180027300,1180024400,10
1180027300,1180022200,313.095497
1180027300,1180023300,313.095497
1180027300,1180021400,313.095497
1180027300,1180024500,313.095497
1180027300,1180029100,10
1180027300,1180030600,322.5816148
