fullday,Unnamed: 0,연료원,지역세부구분,거래일,시간,전력거래량,YMDH,month,fullday,season,year,지점,지점명,기온(°C),강수량(mm),강수량 QC플래그,풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
20190703,48239,태양광,제주도,2019-07-03,23,76.653744,2019070323,7,20190703,summer,2019,184.0,제주,24.1,0.0,0.0,4.7,340.0,92.0,24.6,20.8,1008.3,1010.7,0.6,2.21,0.0,0.0,10.0,9.0,ScAs,74.0,1612.0,0.0,19.0,31.0,25.4,25.8,27.4,25.0
20190704,48263,태양광,제주도,2019-07-04,23,155.209897,2019070423,7,20190704,summer,2019,184.0,제주,25.1,0.0,0.0,2.9,360.0,95.0,24.3,20.6,1005.9,1008.3,1.0,3.63,0.0,0.0,10.0,10.0,ScCi,10.0,2000.0,0.0,1916.0,42.6,27.6,28.2,31.5,25.0
20190705,48287,태양광,제주도,2019-07-05,23,111.300129,2019070523,7,20190705,summer,2019,184.0,제주,26.2,0.0,0.0,6.4,360.0,90.0,25.2,21.2,1003.7,1006.1,1.0,2.58,0.0,0.0,10.0,9.0,Ci,75.0,2000.0,0.0,19.0,37.3,26.7,27.2,30.0,25.4
20190706,48311,태양광,제주도,2019-07-06,23,111.227363,2019070623,7,20190706,summer,2019,184.0,제주,26.7,0.0,0.0,5.1,140.0,93.0,24.7,20.9,1003.3,1005.7,0.7,2.87,0.0,0.0,9.0,9.0,Sc,57.0,2000.0,0.0,19.0,39.8,26.8,27.2,30.5,25.5
20190707,48335,태양광,제주도,2019-07-07,23,64.601937,2019070723,7,20190707,summer,2019,184.0,제주,25.8,0.0,9.0,5.4,110.0,88.0,24.0,20.4,1004.5,1006.9,0.2,1.72,0.0,0.0,10.0,10.0,ScCi,9.0,2000.0,0.0,1.0,31.9,25.5,26.1,27.7,25.3
20190708,48359,태양광,제주도,2019-07-08,23,49.992353,2019070823,7,20190708,summer,2019,184.0,제주,22.6,2.9,9.0,4.4,110.0,93.0,24.0,20.4,1004.7,1007.1,0.0,0.57,0.0,0.0,10.0,10.0,StNs,18.0,2000.0,0.0,1901.0,23.8,24.5,24.9,24.4,25.0
20190709,48383,태양광,제주도,2019-07-09,23,41.770064,2019070923,7,20190709,summer,2019,184.0,제주,23.3,1.2,9.0,4.0,110.0,96.0,25.0,21.1,1004.2,1006.6,0.0,0.97,0.0,0.0,10.0,10.0,StNs,9.0,2000.0,0.0,1901.0,24.6,23.4,23.8,24.4,24.6
20190710,48407,태양광,제주도,2019-07-10,23,21.535479,2019071023,7,20190710,summer,2019,184.0,제주,21.9,18.8,9.0,6.2,340.0,100.0,26.0,21.7,1002.9,1005.3,0.0,0.25,0.0,0.0,10.0,9.0,StNs,7.0,1404.0,0.0,1901.0,22.6,22.9,23.2,22.8,24.0
20190711,48431,태양광,제주도,2019-07-11,23,131.585914,2019071123,7,20190711,summer,2019,184.0,제주,26.0,0.8,9.0,6.4,290.0,100.0,26.0,21.7,1007.1,1009.5,1.0,3.54,0.0,0.0,10.0,8.0,StNs,13.0,2000.0,0.0,1901.0,34.0,25.6,26.3,29.6,23.5
20190712,48455,태양광,제주도,2019-07-12,23,115.287319,2019071223,7,20190712,summer,2019,184.0,제주,25.2,0.2,9.0,3.2,360.0,94.0,26.0,21.7,1007.5,1009.9,1.0,3.08,0.0,0.0,10.0,10.0,ScCi,49.0,2000.0,0.0,1.0,35.0,26.5,27.1,29.7,24.6
20190713,48479,태양광,제주도,2019-07-13,23,41.338057,2019071323,7,20190713,summer,2019,184.0,제주,22.9,2.5,9.0,4.1,340.0,98.0,26.0,21.7,1004.3,1006.7,0.0,1.1,0.0,0.0,10.0,9.0,StNs,19.0,2000.0,0.0,1901.0,26.2,25.2,25.6,25.5,24.7
20190714,48503,태양광,제주도,2019-07-14,23,141.770841,2019071423,7,20190714,summer,2019,184.0,제주,26.6,0.0,9.0,3.3,340.0,96.0,27.4,22.6,1004.1,1006.5,1.0,3.28,0.0,0.0,10.0,10.0,ScCi,35.0,2000.0,0.0,19.0,36.1,27.8,28.3,31.9,24.9
20190715,48527,태양광,제주도,2019-07-15,23,133.207193,2019071523,7,20190715,summer,2019,184.0,제주,26.1,0.0,0.0,4.4,360.0,97.0,27.7,22.8,1007.6,1010.0,1.0,3.18,0.0,0.0,8.0,8.0,ScCi,10.0,1722.0,0.0,19.0,39.7,27.5,28.1,31.2,25.7
20190716,48551,태양광,제주도,2019-07-16,23,129.159047,2019071623,7,20190716,summer,2019,184.0,제주,26.6,0.0,0.0,6.3,320.0,90.0,26.9,22.3,1009.0,1011.4,1.0,3.32,0.0,0.0,9.0,4.0,Ci,40.0,2000.0,0.0,19.0,42.5,27.2,27.9,30.5,25.8
20190717,48575,태양광,제주도,2019-07-17,23,66.743913,2019071723,7,20190717,summer,2019,184.0,제주,27.7,5.1,9.0,5.3,360.0,100.0,30.0,24.1,1009.1,1011.5,0.9,2.27,0.0,0.0,10.0,10.0,StNs,43.0,2000.0,0.0,1901.0,35.8,26.5,27.0,29.5,26.0
20190718,48599,태양광,제주도,2019-07-18,23,37.235255,2019071823,7,20190718,summer,2019,184.0,제주,25.2,7.0,9.0,4.6,340.0,100.0,30.7,24.5,1008.2,1010.6,0.0,1.25,0.0,0.0,10.0,9.0,StNs,52.0,2000.0,0.0,1901.0,27.9,25.6,26.1,26.3,25.8
20190719,48623,태양광,제주도,2019-07-19,23,22.781138,2019071923,7,20190719,summer,2019,184.0,제주,25.1,34.0,0.0,6.8,290.0,100.0,31.5,24.9,1004.0,1006.4,0.0,0.33,0.0,0.0,10.0,9.0,StNs,5.0,2000.0,0.0,1901.0,25.1,24.9,25.3,25.3,25.5
20190720,48647,태양광,제주도,2019-07-20,23,21.089306,2019072023,7,20190720,summer,2019,184.0,제주,27.6,8.9,9.0,8.5,290.0,97.0,31.9,25.1,1000.5,1002.9,0.0,1.77,0.0,0.0,10.0,9.0,StNs,16.0,2000.0,0.0,1901.0,28.7,24.8,25.1,26.4,24.9
20190721,48671,태양광,제주도,2019-07-21,23,141.720389,2019072123,7,20190721,summer,2019,184.0,제주,29.7,0.1,0.0,7.2,340.0,92.0,30.7,24.5,1005.7,1008.1,1.0,3.42,0.0,0.0,10.0,9.0,ScCi,22.0,2000.0,0.0,1.0,36.3,28.1,28.4,32.2,25.6
20190722,48695,태양광,제주도,2019-07-22,23,115.430779,2019072223,7,20190722,summer,2019,184.0,제주,31.8,61.8,9.0,5.0,360.0,100.0,34.2,26.3,1006.1,1008.5,1.0,3.46,0.0,0.0,10.0,9.0,StNs,13.0,2000.0,0.0,1901.0,38.6,28.3,28.6,32.8,26.5
20190723,48719,태양광,제주도,2019-07-23,23,117.790247,2019072323,7,20190723,summer,2019,184.0,제주,30.2,0.0,9.0,4.7,360.0,99.0,32.1,25.2,1005.7,1008.1,1.0,3.38,0.0,0.0,8.0,8.0,ScCi,13.0,2000.0,0.0,19.0,41.4,29.9,30.1,33.9,27.5
20190724,48743,태양광,제주도,2019-07-24,23,58.818536,2019072423,7,20190724,summer,2019,184.0,제주,30.4,0.0,0.0,4.5,200.0,90.0,32.2,25.3,1005.0,1007.3,1.0,3.46,0.0,0.0,9.0,8.0,ScCi,72.0,2000.0,0.0,0.0,45.4,30.6,30.6,34.5,28.1
20190725,48767,태양광,제주도,2019-07-25,23,82.893081,2019072523,7,20190725,summer,2019,184.0,제주,30.8,0.0,0.0,4.2,340.0,94.0,32.8,25.6,1005.2,1007.6,1.0,2.91,0.0,0.0,8.0,8.0,ScCi,12.0,2000.0,0.0,19.0,43.0,30.5,30.6,34.2,28.6
20190726,48791,태양광,제주도,2019-07-26,23,93.902564,2019072623,7,20190726,summer,2019,184.0,제주,30.3,0.0,0.0,3.9,360.0,98.0,33.4,25.9,1004.3,1006.6,1.0,3.27,0.0,0.0,10.0,7.0,ScCi,8.0,1987.0,0.0,19.0,46.4,31.5,31.5,35.6,29.0
20190727,48815,태양광,제주도,2019-07-27,23,52.341712,2019072723,7,20190727,summer,2019,184.0,제주,30.2,13.6,9.0,3.4,360.0,97.0,35.0,26.7,1006.5,1008.8,1.0,2.81,0.0,0.0,10.0,9.0,StNs,15.0,1986.0,0.0,1901.0,39.6,30.2,30.3,33.5,29.2
20190728,48839,태양광,제주도,2019-07-28,23,134.901561,2019072823,7,20190728,summer,2019,184.0,제주,31.7,0.0,9.0,5.6,320.0,88.0,33.2,25.8,1008.9,1011.3,1.0,3.3,0.0,0.0,6.0,6.0,ScCi,15.0,2000.0,0.0,0.0,39.0,31.2,31.4,34.8,29.4
20190729,48863,태양광,제주도,2019-07-29,23,134.299608,2019072923,7,20190729,summer,2019,184.0,제주,31.2,0.0,0.0,5.0,290.0,83.0,31.9,25.1,1009.8,1012.1,1.0,2.91,0.0,0.0,9.0,2.0,ScCi,15.0,2000.0,0.0,0.0,41.7,30.9,30.9,34.0,29.5
20190730,48887,태양광,제주도,2019-07-30,23,101.049885,2019073023,7,20190730,summer,2019,184.0,제주,35.2,0.0,0.0,5.6,360.0,82.0,32.4,25.4,1008.4,1010.7,1.0,3.41,0.0,0.0,7.0,2.0,ScCi,13.0,2000.0,0.0,0.0,49.0,32.0,32.2,37.0,29.9
20190731,48911,태양광,제주도,2019-07-31,23,145.928879,2019073123,7,20190731,summer,2019,184.0,제주,32.0,0.0,0.0,5.0,360.0,85.0,33.6,26.0,1009.9,1012.2,1.0,3.38,0.0,0.0,6.0,4.0,ScCi,12.0,2000.0,0.0,0.0,49.9,32.7,32.6,36.9,30.3
20190801,48935,태양광,제주도,2019-08-01,23,135.240514,2019080123,8,20190801,summer,2019,184.0,제주,32.0,0.0,0.0,4.0,360.0,92.0,36.3,27.3,1011.1,1013.4,1.0,3.35,0.0,0.0,7.0,7.0,Sc,9.0,2000.0,0.0,0.0,50.9,32.9,32.8,37.6,30.5
20190802,48959,태양광,제주도,2019-08-02,23,151.109435,2019080223,8,20190802,summer,2019,184.0,제주,30.3,0.0,0.0,5.7,360.0,94.0,34.6,26.5,1010.5,1012.9,1.0,3.44,0.0,0.0,8.0,8.0,ScCi,69.0,2000.0,0.0,0.0,49.9,32.2,32.2,36.1,30.6
20190803,48983,태양광,제주도,2019-08-03,23,107.830168,2019080323,8,20190803,summer,2019,184.0,제주,31.5,0.0,0.0,5.7,360.0,92.0,33.8,26.1,1009.5,1011.9,1.0,2.7,0.0,0.0,10.0,10.0,ScCi,72.0,2000.0,0.0,0.0,41.0,30.5,30.5,33.0,30.6
20190804,49007,태양광,제주도,2019-08-04,23,129.386576,2019080423,8,20190804,summer,2019,184.0,제주,29.9,0.0,0.0,6.5,360.0,91.0,33.2,25.8,1008.5,1010.8,1.0,3.28,0.0,0.0,6.0,3.0,Sc,14.0,2000.0,0.0,19.0,47.9,30.9,30.9,34.8,30.3
20190805,49031,태양광,제주도,2019-08-05,23,150.478014,2019080523,8,20190805,summer,2019,184.0,제주,30.9,0.0,0.0,4.8,340.0,90.0,32.2,25.3,1008.7,1011.1,1.0,3.44,0.0,0.0,8.0,7.0,St,40.0,2000.0,0.0,19.0,49.7,31.6,31.4,35.6,30.3
20190806,49055,태양광,제주도,2019-08-06,23,153.31269,2019080623,8,20190806,summer,2019,184.0,제주,31.0,0.0,0.0,3.7,360.0,90.0,31.5,24.9,1006.0,1008.4,1.0,3.35,0.0,0.0,10.0,9.0,ScCi,28.0,2000.0,0.0,19.0,51.5,32.7,32.3,37.1,30.4
20190807,49079,태양광,제주도,2019-08-07,23,147.176658,2019080723,8,20190807,summer,2019,184.0,제주,33.9,0.0,0.0,4.2,360.0,78.0,32.2,25.3,1005.1,1007.4,1.0,3.31,0.0,0.0,4.0,4.0,CuCi,21.0,2000.0,0.0,0.0,52.2,33.4,33.1,38.2,30.7
20190808,49103,태양광,제주도,2019-08-08,23,145.487109,2019080823,8,20190808,summer,2019,184.0,제주,34.1,0.0,0.0,5.3,340.0,86.0,32.8,25.6,1006.0,1008.3,1.0,3.35,0.0,0.0,7.0,7.0,CuSc,14.0,2000.0,0.0,0.0,50.3,32.5,32.4,37.2,30.9
20190809,49127,태양광,제주도,2019-08-09,23,125.283293,2019080923,8,20190809,summer,2019,184.0,제주,32.8,0.0,0.0,5.5,110.0,89.0,33.4,25.9,1005.1,1007.4,1.0,2.33,0.0,0.0,10.0,9.0,ScAs,73.0,2000.0,0.0,0.0,44.1,31.8,31.6,35.6,31.0
20190810,49151,태양광,제주도,2019-08-10,23,93.409859,2019081023,8,20190810,summer,2019,184.0,제주,30.6,0.0,0.0,6.2,110.0,77.0,31.3,24.8,1003.2,1005.5,0.0,1.14,0.0,0.0,10.0,10.0,StNs,42.0,2000.0,0.0,1.0,34.9,30.2,30.1,32.0,30.6
20190811,49175,태양광,제주도,2019-08-11,23,24.527561,2019081123,8,20190811,summer,2019,184.0,제주,29.4,4.1,0.0,8.9,200.0,90.0,34.8,26.6,1000.5,1002.8,0.1,0.95,0.0,0.0,10.0,9.0,StNs,9.0,2000.0,0.0,1901.0,29.4,29.1,28.9,29.5,30.1
20190812,49199,태양광,제주도,2019-08-12,23,58.357183,2019081223,8,20190812,summer,2019,184.0,제주,33.2,4.5,9.0,4.9,360.0,96.0,35.0,26.7,999.8,1002.1,1.0,3.17,0.0,0.0,10.0,9.0,StNs,28.0,2000.0,0.0,4.0,39.6,31.2,30.9,34.1,29.6
20190813,49223,태양광,제주도,2019-08-13,23,133.896653,2019081323,8,20190813,summer,2019,184.0,제주,30.9,0.0,9.0,5.2,250.0,93.0,35.0,26.7,1000.5,1002.8,1.0,3.27,0.0,0.0,6.0,4.0,ScCi,26.0,2000.0,0.0,0.0,42.4,31.5,31.3,34.3,30.2
20190814,49247,태양광,제주도,2019-08-14,23,142.409108,2019081423,8,20190814,summer,2019,184.0,제주,31.2,1.2,0.0,4.0,360.0,94.0,34.2,26.3,999.9,1002.2,1.0,2.77,0.0,0.0,10.0,8.0,ScCi,12.0,2000.0,0.0,1901.0,43.7,31.9,31.7,34.8,30.5
20190815,49271,태양광,제주도,2019-08-15,23,109.596267,2019081523,8,20190815,summer,2019,184.0,제주,27.9,0.0,9.0,6.4,320.0,95.0,33.4,25.9,993.6,995.9,0.0,0.61,0.0,0.0,10.0,9.0,ScAs,10.0,2000.0,0.0,19.0,28.6,30.3,30.0,30.2,30.6
20190816,49295,태양광,제주도,2019-08-16,23,136.196671,2019081623,8,20190816,summer,2019,184.0,제주,30.1,3.5,9.0,6.4,290.0,92.0,30.9,24.6,1000.6,1002.9,1.0,3.39,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,0.0,1.0,36.9,30.3,30.2,33.1,29.8
20190817,49319,태양광,제주도,2019-08-17,23,147.343301,2019081723,8,20190817,summer,2019,184.0,제주,32.5,0.0,9.0,4.9,320.0,80.0,29.5,23.8,1003.5,1005.8,1.0,3.32,0.0,0.0,3.0,1.0,Sc,11.0,2000.0,0.0,0.0,44.9,30.9,30.7,34.2,29.7
20190818,49343,태양광,제주도,2019-08-18,23,93.191886,2019081823,8,20190818,summer,2019,184.0,제주,28.8,0.0,9.0,3.5,360.0,91.0,31.5,24.9,1006.4,1008.8,1.0,2.8,0.0,0.0,10.0,8.0,ScCi,69.0,2000.0,0.0,19.0,40.0,30.3,30.0,32.7,29.7
20190819,49367,태양광,제주도,2019-08-19,23,144.2596,2019081923,8,20190819,summer,2019,184.0,제주,28.5,0.0,0.0,3.6,360.0,88.0,29.3,23.7,1007.4,1009.8,0.9,2.67,0.0,0.0,8.0,7.0,ScCi,40.0,2000.0,0.0,0.0,40.6,29.9,29.6,32.2,29.7
20190820,49391,태양광,제주도,2019-08-20,23,93.672725,2019082023,8,20190820,summer,2019,184.0,제주,29.0,0.1,9.0,6.1,90.0,95.0,32.6,25.5,1007.1,1009.5,0.9,2.6,0.0,0.0,10.0,9.0,ScCi,10.0,2000.0,0.0,1904.0,40.5,29.6,29.3,32.1,29.5
20190821,49415,태양광,제주도,2019-08-21,23,84.867345,2019082123,8,20190821,summer,2019,184.0,제주,30.9,2.0,9.0,3.6,360.0,92.0,34.8,26.6,1006.8,1009.2,0.9,3.39,0.0,0.0,10.0,9.0,StNs,15.0,2000.0,0.0,1901.0,42.4,31.0,30.6,33.8,29.6
20190822,49439,태양광,제주도,2019-08-22,23,117.947573,2019082223,8,20190822,summer,2019,184.0,제주,30.7,3.5,9.0,6.1,340.0,96.0,35.2,26.8,1007.2,1009.6,1.0,2.81,0.0,0.0,10.0,7.0,ScAs,12.0,2000.0,0.0,19.0,36.6,30.4,30.1,32.4,29.7
20190823,49463,태양광,제주도,2019-08-23,23,114.742223,2019082323,8,20190823,summer,2019,184.0,제주,29.9,0.0,9.0,3.7,340.0,90.0,30.9,24.6,1009.3,1011.7,0.5,2.72,0.0,0.0,10.0,10.0,ScAs,40.0,2000.0,0.0,1901.0,34.5,29.8,29.6,31.9,29.6
20190824,49487,태양광,제주도,2019-08-24,23,91.29221,2019082423,8,20190824,summer,2019,184.0,제주,28.6,0.0,9.0,4.1,200.0,74.0,26.9,22.3,1010.8,1013.2,1.0,3.03,0.0,0.0,10.0,9.0,ScAcCi,58.0,2000.0,0.0,0.0,39.8,29.4,29.1,31.9,29.5
20190825,49511,태양광,제주도,2019-08-25,23,83.017242,2019082523,8,20190825,summer,2019,184.0,제주,27.4,0.1,9.0,4.5,230.0,76.0,25.6,21.5,1012.2,1014.6,0.1,1.42,0.0,0.0,10.0,10.0,StNs,30.0,2000.0,0.0,1.0,31.7,27.7,27.3,29.2,29.2
20190826,49535,태양광,제주도,2019-08-26,23,37.760996,2019082623,8,20190826,summer,2019,184.0,제주,28.1,0.1,9.0,5.1,360.0,91.0,30.9,24.6,1010.9,1013.3,0.4,1.4,0.0,0.0,10.0,9.0,StNs,17.0,2000.0,0.0,1.0,31.0,27.6,27.3,29.2,28.6
20190827,49559,태양광,제주도,2019-08-27,23,31.261797,2019082723,8,20190827,summer,2019,184.0,제주,30.4,37.9,9.0,5.1,270.0,98.0,34.0,26.2,1007.4,1009.8,0.1,0.88,0.0,0.0,10.0,9.0,StNs,12.0,2000.0,0.0,1904.0,28.5,27.1,26.9,28.2,28.1
20190828,49583,태양광,제주도,2019-08-28,23,60.476406,2019082823,8,20190828,summer,2019,184.0,제주,26.8,9.3,9.0,4.2,360.0,98.0,33.0,25.7,1007.6,1010.0,0.0,0.85,0.0,0.0,10.0,8.0,StNs,27.0,2000.0,0.0,190401.0,28.0,26.3,26.1,27.3,27.5
20190829,49607,태양광,제주도,2019-08-29,23,32.910644,2019082923,8,20190829,summer,2019,184.0,제주,24.8,14.2,9.0,4.0,320.0,98.0,27.7,22.8,1007.3,1009.7,0.0,0.87,0.0,0.0,10.0,10.0,StNs,72.0,2000.0,0.0,1901.0,25.8,25.4,24.9,25.1,27.1
20190830,49631,태양광,제주도,2019-08-30,23,175.445461,2019083023,8,20190830,summer,2019,184.0,제주,28.2,0.0,9.0,3.9,360.0,92.0,27.9,22.9,1011.3,1013.7,1.0,3.28,0.0,0.0,8.0,4.0,Sc,40.0,2000.0,0.0,19.0,37.2,27.5,27.2,31.1,26.4
20190831,49655,태양광,제주도,2019-08-31,23,160.345975,2019083123,8,20190831,summer,2019,184.0,제주,27.8,0.0,0.0,3.4,360.0,74.0,22.1,19.1,1014.1,1016.5,1.0,3.34,0.0,0.0,8.0,6.0,ScCi,73.0,2000.0,0.0,0.0,41.6,27.7,27.3,30.9,26.9
20190901,49679,태양광,제주도,2019-09-01,23,33.351476,2019090123,9,20190901,autumn,2019,184.0,제주,26.2,9.7,9.0,3.5,200.0,98.0,26.4,22.0,1015.3,1017.7,0.0,0.81,0.0,0.0,10.0,9.0,StNs,73.0,2000.0,0.0,1901.0,26.9,26.3,25.7,26.4,27.0
20190902,49703,태양광,제주도,2019-09-02,23,65.491907,2019090223,9,20190902,autumn,2019,184.0,제주,26.4,16.4,9.0,6.1,290.0,99.0,29.5,23.8,1014.2,1016.6,0.8,1.77,0.0,0.0,10.0,7.0,StNs,69.0,2000.0,0.0,1901.0,30.3,26.0,25.4,27.9,26.6
20190903,49727,태양광,제주도,2019-09-03,23,70.853473,2019090323,9,20190903,autumn,2019,184.0,제주,26.1,5.1,9.0,5.5,340.0,98.0,30.7,24.5,1013.1,1015.5,0.3,1.33,0.0,0.0,10.0,8.0,StNs,19.0,2000.0,0.0,190401.0,29.1,26.0,25.5,27.5,26.2
20190904,49751,태양광,제주도,2019-09-04,23,56.492774,2019090423,9,20190904,autumn,2019,184.0,제주,26.7,33.0,9.0,3.1,360.0,99.0,29.7,23.9,1011.8,1014.2,0.4,0.94,0.0,0.0,10.0,8.0,StNs,45.0,2000.0,0.0,401.0,25.6,25.5,25.0,25.8,26.3
20190905,49775,태양광,제주도,2019-09-05,23,74.228474,2019090523,9,20190905,autumn,2019,184.0,제주,29.7,2.2,9.0,3.2,320.0,96.0,33.6,26.0,1009.7,1012.1,0.6,1.95,0.0,0.0,10.0,9.0,StNs,40.0,2000.0,0.0,401.0,32.8,27.0,26.5,29.0,26.1
20190906,49799,태양광,제주도,2019-09-06,23,35.877478,2019090623,9,20190906,autumn,2019,184.0,제주,28.4,25.1,9.0,7.7,110.0,98.0,32.6,25.5,1007.6,1010.0,0.0,0.66,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,0.0,1901.0,27.6,26.1,25.6,27.1,26.3
20190907,49823,태양광,제주도,2019-09-07,23,95.000354,2019090723,9,20190907,autumn,2019,184.0,제주,30.1,12.1,9.0,11.2,290.0,93.0,32.8,25.6,1005.8,1008.2,1.0,3.24,0.0,0.0,10.0,8.0,StNs,10.0,2000.0,0.0,1901.0,35.3,27.3,27.0,30.2,26.4
20190908,49847,태양광,제주도,2019-09-08,23,48.709045,2019090823,9,20190908,autumn,2019,184.0,제주,26.1,7.1,9.0,4.1,200.0,99.0,30.4,24.3,1006.7,1009.1,0.0,1.16,0.0,0.0,10.0,8.0,StNs,12.0,2000.0,0.0,1901.0,29.0,26.4,26.1,27.6,26.6
20190909,49871,태양광,제주도,2019-09-09,23,84.499627,2019090923,9,20190909,autumn,2019,184.0,제주,28.5,12.3,9.0,5.2,270.0,99.0,33.4,25.9,1007.4,1009.8,0.5,0.97,0.0,0.0,10.0,8.0,StNs,14.0,2000.0,0.0,1901.0,28.5,26.3,26.0,27.7,26.6
20190910,49895,태양광,제주도,2019-09-10,23,137.333276,2019091023,9,20190910,autumn,2019,184.0,제주,29.3,0.0,9.0,3.6,360.0,95.0,30.6,24.4,1012.2,1014.6,1.0,2.9,0.0,0.0,10.0,8.0,ScCi,44.0,2000.0,0.0,19.0,36.5,28.2,27.8,31.3,27.0
20190911,49919,태양광,제주도,2019-09-11,23,111.959204,2019091123,9,20190911,autumn,2019,184.0,제주,28.5,3.2,9.0,3.2,360.0,99.0,31.5,24.9,1013.0,1015.4,1.0,3.03,0.0,0.0,9.0,9.0,ScCi,24.0,2000.0,0.0,1904.0,38.6,28.9,28.3,31.5,27.5
20190912,49943,태양광,제주도,2019-09-12,23,64.958723,2019091223,9,20190912,autumn,2019,184.0,제주,25.0,0.6,9.0,4.5,140.0,96.0,30.0,24.1,1013.2,1015.6,0.0,0.63,0.0,0.0,10.0,9.0,StNs,10.0,2000.0,0.0,1901.0,26.4,27.8,27.2,27.7,27.7
20190913,49967,태양광,제주도,2019-09-13,23,111.862525,2019091323,9,20190913,autumn,2019,184.0,제주,26.6,0.0,9.0,5.9,140.0,85.0,24.0,20.4,1011.7,1014.1,0.7,2.56,0.0,0.0,8.0,8.0,Sc,12.0,2000.0,0.0,0.0,34.6,26.9,26.5,28.9,27.3
20190914,49991,태양광,제주도,2019-09-14,23,175.534317,2019091423,9,20190914,autumn,2019,184.0,제주,26.3,0.0,0.0,3.6,290.0,88.0,25.3,21.3,1010.5,1012.9,1.0,3.08,0.0,0.0,9.0,3.0,Sc,35.0,2000.0,0.0,0.0,40.5,27.5,26.9,29.8,27.0
20190915,50015,태양광,제주도,2019-09-15,23,134.150554,2019091523,9,20190915,autumn,2019,184.0,제주,26.2,0.0,0.0,3.0,360.0,91.0,27.7,22.8,1009.8,1012.2,1.0,2.83,0.0,0.0,8.0,8.0,ScCi,10.0,2000.0,0.0,19.0,41.0,28.1,27.5,30.6,27.2
20190916,50039,태양광,제주도,2019-09-16,23,152.728975,2019091623,9,20190916,autumn,2019,184.0,제주,26.5,0.0,9.0,3.4,360.0,92.0,27.4,22.6,1009.1,1011.5,1.0,2.87,0.0,0.0,9.0,9.0,Sc,12.0,2000.0,0.0,4.0,40.7,28.2,27.6,30.6,27.4
20190917,50063,태양광,제주도,2019-09-17,23,130.257079,2019091723,9,20190917,autumn,2019,184.0,제주,25.4,0.0,9.0,4.8,200.0,84.0,25.2,21.2,1013.0,1015.4,1.0,2.36,0.0,0.0,9.0,9.0,ScAc,13.0,2000.0,0.0,0.0,36.2,26.8,26.2,28.7,27.5
20190918,50087,태양광,제주도,2019-09-18,23,176.381342,2019091823,9,20190918,autumn,2019,184.0,제주,27.3,0.0,0.0,3.9,360.0,81.0,24.7,20.9,1015.0,1017.4,1.0,2.97,0.0,0.0,7.0,7.0,ScCi,40.0,2000.0,0.0,0.0,42.6,27.3,26.7,30.3,27.3
20190919,50111,태양광,제주도,2019-09-19,23,174.39283,2019091923,9,20190919,autumn,2019,184.0,제주,25.2,0.0,0.0,6.3,320.0,81.0,22.4,19.3,1015.6,1018.0,1.0,3.18,0.0,0.0,7.0,7.0,ScCi,12.0,2000.0,0.0,0.0,41.8,26.1,25.5,28.7,27.0
20190920,50135,태양광,제주도,2019-09-20,23,148.392136,2019092023,9,20190920,autumn,2019,184.0,제주,24.6,0.0,9.0,6.7,140.0,83.0,22.5,19.4,1013.4,1015.8,0.6,2.21,0.0,0.0,10.0,10.0,StNs,23.0,2000.0,0.0,1.0,35.9,25.1,24.6,26.9,26.6
20190921,50159,태양광,제주도,2019-09-21,23,12.288419,2019092123,9,20190921,autumn,2019,184.0,제주,21.7,19.7,9.0,7.9,90.0,98.0,24.7,20.9,1012.8,1015.2,0.0,0.27,0.0,0.0,10.0,8.0,StNs,12.0,2000.0,0.0,1901.0,23.2,24.5,23.8,24.2,26.2
20190922,50183,태양광,제주도,2019-09-22,23,34.967533,2019092223,9,20190922,autumn,2019,184.0,제주,21.4,15.5,9.0,16.2,360.0,98.0,24.6,20.8,1005.5,1007.9,0.0,0.19,0.0,0.0,10.0,10.0,StNs,10.0,2000.0,0.0,1901.0,20.8,20.3,19.8,20.8,23.1
20190923,50207,태양광,제주도,2019-09-23,23,130.147813,2019092323,9,20190923,autumn,2019,184.0,제주,23.8,0.0,9.0,4.4,360.0,87.0,20.2,17.7,1015.7,1018.1,1.0,2.68,0.0,0.0,9.0,9.0,ScCi,14.0,2000.0,0.0,1.0,30.8,22.7,22.2,25.5,22.2
20190924,50231,태양광,제주도,2019-09-24,23,181.080814,2019092423,9,20190924,autumn,2019,184.0,제주,24.6,0.0,9.0,2.9,360.0,83.0,17.8,15.7,1018.1,1020.5,1.0,3.13,0.0,0.0,9.0,3.0,Sc,10.0,2000.0,0.0,0.0,33.9,23.1,22.4,25.6,22.7
20190925,50255,태양광,제주도,2019-09-25,23,134.407559,2019092523,9,20190925,autumn,2019,184.0,제주,24.7,0.0,0.0,5.4,180.0,80.0,20.6,18.0,1020.0,1022.4,1.0,2.85,0.0,0.0,8.0,8.0,ScCi,74.0,2000.0,0.0,0.0,34.2,23.2,22.6,26.0,23.0
