STATION_ID,STATION_NAME,YMDH,SO2,CO,O3,NO2,PM10,PM25
111121,junggu,2015072018,0.002,0.5,0.008,0.026,15,12
111121,junggu,2015072019,0.002,0.4,0.006,0.027,9,3
111121,junggu,2015072020,0.002,0.5,0.004,0.03,14,11
111121,junggu,2015072021,0.002,0.5,0.003,0.031,15,8
111121,junggu,2015072022,0.002,0.5,0.003,0.034,17,12
111121,junggu,2015072023,0.002,0.5,0.003,0.033,24,13
111121,junggu,2015072024,0.002,0.5,0.003,0.03,20,13
111121,junggu,2015072101,0.002,0.5,0.003,0.028,38,7
111121,junggu,2015072102,0.002,0.5,0.004,0.02,22,14
111121,junggu,2015072103,0.002,0.4,0.007,0.016,19,14
111121,junggu,2015072104,0.002,0.4,0.005,0.016,15,11
111121,junggu,2015072105,0.002,0.4,0.006,0.013,14,6
111121,junggu,2015072106,0.002,0.4,0.004,0.016,16,11
111121,junggu,2015072107,0.002,0.4,0.003,0.017,12,9
111121,junggu,2015072108,0.002,0.5,0.004,0.016,22,11
111121,junggu,2015072109,0.002,0.5,0.003,0.015,17,11
111121,junggu,2015072110,0.002,0.6,0.004,0.019,16,10
111121,junggu,2015072111,0.002,0.6,0.004,0.024,17,8
111121,junggu,2015072112,0.002,0.6,0.004,0.031,32,17
111121,junggu,2015072113,0.002,0.7,0.004,0.032,34,22
111121,junggu,2015072114,0.002,0.5,0.013,0.034,33,20
111121,junggu,2015072115,0.002,0.5,0.021,0.028,33,22
111121,junggu,2015072116,0.002,0.4,0.042,0.02,33,19
111121,junggu,2015072117,0.002,0.4,0.057,0.017,31,18
111121,junggu,2015072118,0.002,0.4,0.057,0.015,27,17
111121,junggu,2015072119,0.002,0.4,0.049,0.018,26,15
111121,junggu,2015072120,0.002,0.4,0.042,0.023,21,15
111121,junggu,2015072121,0.003,0.4,0.017,0.035,24,13
111121,junggu,2015072122,0.003,0.4,0.011,0.031,13,4
111121,junggu,2015072123,0.003,0.4,0.008,0.029,11,7
111121,junggu,2015072124,0.003,0.4,0.007,0.028,11,5
111121,junggu,2015072201,0.002,0.4,0.003,0.031,9,5
111121,junggu,2015072202,0.002,0.4,0.002,0.028,18,14
111121,junggu,2015072203,0.002,0.5,0.003,0.025,20,9
111121,junggu,2015072204,0.002,0.5,0.003,0.025,21,12
111121,junggu,2015072205,0.002,0.5,0.002,0.025,19,12
111121,junggu,2015072206,0.002,0.6,0.002,0.027,22,13
111121,junggu,2015072207,0.002,0.7,0.003,0.029,23,12
111121,junggu,2015072208,0.002,0.7,0.003,0.038,31,20
111121,junggu,2015072209,0.002,0.7,0.006,0.04,37,23
111121,junggu,2015072210,0.002,0.7,0.006,0.051,42,28
111121,junggu,2015072211,0.002,0.7,0.01,0.052,34,22
111121,junggu,2015072212,0.002,0.7,0.009,0.063,37,20
111121,junggu,2015072213,0.004,0.6,0.017,0.066,51,36
111121,junggu,2015072214,0.004,0.6,0.029,0.059,57,34
111121,junggu,2015072215,0.003,0.6,0.042,0.051,54,36
111121,junggu,2015072216,0.004,0.6,0.068,0.042,44,27
111121,junggu,2015072217,0.003,0.5,0.064,0.037,51,36
111121,junggu,2015072218,0.003,0.4,0.036,0.026,35,16
111121,junggu,2015072219,0.002,0.4,0.028,0.03,23,15
111121,junggu,2015072220,0.003,0.5,0.007,0.051,24,10
111121,junggu,2015072221,0.003,0.6,0.002,0.049,22,11
111121,junggu,2015072222,0.004,0.5,0.002,0.042,23,14
111121,junggu,2015072223,0.004,0.5,0.002,0.039,21,11
111121,junggu,2015072224,0.004,0.5,0.002,0.039,19,10
111121,junggu,2015072301,0.005,0.6,0.002,0.038,22,19
111121,junggu,2015072302,0.004,0.6,0.002,0.037,23,14
111121,junggu,2015072303,0.004,0.6,0.002,0.036,25,14
111121,junggu,2015072304,0.004,0.6,0.002,0.034,26,14
111121,junggu,2015072305,0.003,0.5,0.003,0.032,23,13
111121,junggu,2015072306,0.003,0.5,0.004,0.031,23,14
111121,junggu,2015072307,0.003,0.5,0.005,0.031,21,13
111121,junggu,2015072308,0.004,0.5,0.007,0.036,19,13
111121,junggu,2015072309,0.005,0.6,0.01,0.037,28,22
111121,junggu,2015072310,0.004,0.6,0.012,0.041,30,17
111121,junggu,2015072311,0.004,0.7,0.01,0.047,36,25
111121,junggu,2015072312,0.003,0.6,0.016,0.042,31,25
111121,junggu,2015072313,0.003,0.6,0.02,0.037,43,21
111121,junggu,2015072314,0.003,0.6,0.028,0.035,27,17
111121,junggu,2015072315,0.002,0.5,0.033,0.033,34,27
111121,junggu,2015072316,0.003,0.5,0.034,0.045,38,27
111121,junggu,2015072317,0.003,0.7,0.028,0.058,66,47
111121,junggu,2015072318,0.002,0.6,0.026,0.044,44,26
111121,junggu,2015072319,0.002,0.6,0.013,0.037,13,7
111121,junggu,2015072320,0.002,0.6,0.005,0.045,23,13
111121,junggu,2015072321,0.002,0.5,0.004,0.032,18,12
111121,junggu,2015072322,0.002,0.4,0.006,0.024,4,1
111121,junggu,2015072323,0.002,0.4,0.006,0.024,3,1
111121,junggu,2015072324,0.002,0.5,0.005,0.025,10,3
111121,junggu,2015072401,0.002,0.6,0.003,0.027,21,18
111121,junggu,2015072402,0.002,0.5,0.005,0.021,30,17
111121,junggu,2015072403,0.002,0.4,0.009,0.014,20,14
111121,junggu,2015072404,0.002,0.4,0.008,0.014,18,11
111121,junggu,2015072405,0.002,0.4,0.01,0.011,15,7
111121,junggu,2015072406,0.002,0.4,0.01,0.013,6,3
111121,junggu,2015072407,0.001,0.4,0.012,0.016,4,4
111121,junggu,2015072408,0.002,0.4,0.006,0.026,13,9
111121,junggu,2015072409,0.002,0.5,0.005,0.03,12,4
111121,junggu,2015072410,0.002,0.5,0.022,0.019,11,
111121,junggu,2015072411,0.002,0.6,0.017,0.029,5,
111121,junggu,2015072412,0.002,0.8,0.007,0.037,7,4
111121,junggu,2015072413,0.002,0.8,0.006,0.041,21,10
111121,junggu,2015072414,0.002,0.6,0.011,0.032,14,9
111121,junggu,2015072415,,,,,,
111121,junggu,2015072416,0.002,0.6,0.003,0.042,15,7
111121,junggu,2015072417,0.002,0.9,0.003,0.049,14,7
111121,junggu,2015072418,0.002,1,0.003,0.05,15,11
111121,junggu,2015072419,0.002,1,0.002,0.051,15,10
111121,junggu,2015072420,0.002,0.7,0.002,0.041,15,11
111121,junggu,2015072421,0.002,0.5,0.004,0.028,16,6
111121,junggu,2015072422,0.002,0.5,0.005,0.028,21,10
111121,junggu,2015072423,0.001,0.4,0.006,0.025,17,11
111121,junggu,2015072424,0.001,0.4,0.008,0.019,14,8
111121,junggu,2015072501,0.001,0.4,0.008,0.018,16,7
111121,junggu,2015072502,0.001,0.4,0.011,0.013,22,11
111121,junggu,2015072503,0.001,0.4,0.013,0.009,22,12
111121,junggu,2015072504,0.001,0.4,0.02,0.005,18,11
111121,junggu,2015072505,0.002,0.4,0.017,0.008,14,12
111121,junggu,2015072506,0.002,0.4,0.009,0.019,18,11
111121,junggu,2015072507,0.002,0.5,0.003,0.027,3,4
111121,junggu,2015072508,0.002,0.4,0.004,0.025,15,5
111121,junggu,2015072509,0.001,0.4,0.004,0.024,22,10
111121,junggu,2015072510,0.002,0.4,0.005,0.022,20,14
111121,junggu,2015072511,0.002,0.5,0.005,0.022,26,8
111121,junggu,2015072512,0.001,0.5,0.005,0.021,25,12
111121,junggu,2015072513,0.001,0.5,0.005,0.023,21,11
111121,junggu,2015072514,0.001,0.5,0.005,0.027,19,11
111121,junggu,2015072515,0.001,0.4,0.006,0.025,29,17
111121,junggu,2015072516,0.002,0.6,0.004,0.027,25,11
111121,junggu,2015072517,0.002,0.5,0.005,0.025,14,9
111121,junggu,2015072518,0.001,0.5,0.007,0.024,26,19
111121,junggu,2015072519,0.001,0.4,0.01,0.018,16,4
111121,junggu,2015072520,0.001,0.4,0.009,0.017,8,7
111121,junggu,2015072521,0.001,0.4,0.008,0.02,10,4
111121,junggu,2015072522,0.001,0.4,0.014,0.016,18,9
111121,junggu,2015072523,0.001,0.4,0.01,0.019,17,9
111121,junggu,2015072524,0.001,0.4,0.008,0.02,19,11
111121,junggu,2015072601,0.001,0.4,0.015,0.01,28,4
111121,junggu,2015072602,0.001,0.4,0.017,0.007,23,18
111121,junggu,2015072603,0.001,0.3,0.015,0.005,19,13
111121,junggu,2015072604,0.001,0.3,0.014,0.004,11,5
111121,junggu,2015072605,0.001,0.3,0.012,0.004,6,2
111121,junggu,2015072606,0.001,0.3,0.008,0.01,7,5
111121,junggu,2015072607,0.001,0.4,0.004,0.016,7,4
111121,junggu,2015072608,0.002,0.4,0.003,0.014,12,6
111121,junggu,2015072609,0.002,0.5,0.004,0.011,14,6
111121,junggu,2015072610,0.002,0.5,0.004,0.012,14,9
111121,junggu,2015072611,0.003,0.5,0.005,0.012,10,6
111121,junggu,2015072612,0.003,0.4,0.01,0.012,20,8
111121,junggu,2015072613,0.003,0.4,0.011,0.014,24,20
111121,junggu,2015072614,0.003,0.4,0.018,0.011,20,9
111121,junggu,2015072615,0.003,0.4,0.025,0.01,25,9
111121,junggu,2015072616,0.004,0.3,0.028,0.008,21,19
111121,junggu,2015072617,0.002,0.2,0.02,0.005,22,11
111121,junggu,2015072618,0.002,0.2,0.02,0.005,23,14
111121,junggu,2015072619,0.002,0.2,0.017,0.007,15,10
111121,junggu,2015072620,0.002,0.3,0.011,0.012,17,7
111121,junggu,2015072621,0.002,0.4,0.005,0.016,16,9
111121,junggu,2015072622,0.002,0.3,0.006,0.012,13,4
111121,junggu,2015072623,0.001,0.4,0.003,0.015,16,7
111121,junggu,2015072624,0.001,0.4,0.003,0.016,17,5
111121,junggu,2015072701,0.001,0.4,0.005,0.011,22,11
111121,junggu,2015072702,0.001,0.4,0.006,0.009,22,9
111121,junggu,2015072703,0.001,0.3,0.007,0.006,18,11
111121,junggu,2015072704,0.001,0.3,0.009,0.004,25,10
111121,junggu,2015072705,0.001,0.3,0.006,0.007,21,13
111121,junggu,2015072706,0.001,0.4,0.004,0.01,18,11
111121,junggu,2015072707,0.001,0.4,0.003,0.012,20,9
111121,junggu,2015072708,0.002,0.5,0.003,0.015,24,13
111121,junggu,2015072709,0.003,0.5,0.003,0.017,34,18
111121,junggu,2015072710,0.003,0.5,0.003,0.017,30,19
111121,junggu,2015072711,0.002,0.5,0.003,0.018,28,12
111121,junggu,2015072712,0.003,0.5,0.005,0.018,27,19
111121,junggu,2015072713,0.003,0.4,0.007,0.021,27,16
111121,junggu,2015072714,0.003,0.4,0.007,0.018,29,20
111121,junggu,2015072715,0.003,0.4,0.009,0.018,34,18
111121,junggu,2015072716,0.003,0.4,0.014,0.016,32,21
111121,junggu,2015072717,0.002,0.4,0.017,0.017,31,20
111121,junggu,2015072718,0.002,0.4,0.014,0.018,26,16
111121,junggu,2015072719,0.002,0.4,0.008,0.022,26,16
111121,junggu,2015072720,0.003,0.4,0.004,0.022,33,22
111121,junggu,2015072721,0.004,0.4,0.002,0.022,21,12
111121,junggu,2015072722,0.004,0.5,0.003,0.021,25,15
111121,junggu,2015072723,0.004,0.4,0.002,0.02,26,15
111121,junggu,2015072724,0.003,0.4,0.003,0.017,29,15
111121,junggu,2015072801,0.004,0.4,0.003,0.017,37,20
111121,junggu,2015072802,0.004,0.4,0.004,0.013,36,27
111121,junggu,2015072803,0.003,0.4,0.005,0.012,41,22
111121,junggu,2015072804,0.003,0.4,0.007,0.009,35,20
111121,junggu,2015072805,0.003,0.4,0.008,0.009,31,20
111121,junggu,2015072806,0.003,0.4,0.007,0.009,29,15
111121,junggu,2015072807,0.002,0.4,0.006,0.007,24,18
111121,junggu,2015072808,0.003,0.4,0.007,0.008,26,10
111121,junggu,2015072809,0.002,0.5,0.005,0.012,28,22
111121,junggu,2015072810,0.003,0.6,0.006,0.014,23,12
111121,junggu,2015072811,0.003,0.5,0.013,0.015,31,15
111121,junggu,2015072812,0.003,0.5,0.025,0.013,34,24
111121,junggu,2015072813,0.003,0.5,0.041,,42,28
111121,junggu,2015072814,0.003,0.5,0.056,,50,38
111121,junggu,2015072815,0.002,0.4,0.052,,44,30
111121,junggu,2015072816,0.002,0.4,0.04,,33,27
111121,junggu,2015072817,0.003,0.4,0.042,,34,21
111121,junggu,2015072818,0.003,0.4,0.044,,34,26
111121,junggu,2015072819,0.002,0.5,0.028,,35,23
111121,junggu,2015072820,0.002,0.5,0.025,,37,25
111121,junggu,2015072821,0.002,0.5,0.023,,37,25
111121,junggu,2015072822,0.003,0.5,0.02,,37,25
111121,junggu,2015072823,0.004,0.4,0.017,,30,22
111121,junggu,2015072824,0.004,0.4,0.017,,18,11
111121,junggu,2015072901,0.003,0.4,0.021,,10,2
111121,junggu,2015072902,0.004,0.4,0.021,,14,6
111121,junggu,2015072903,0.005,0.4,0.017,,11,9
111121,junggu,2015072904,0.004,0.4,0.018,,15,10
111121,junggu,2015072905,0.004,0.5,0.017,,19,9
111121,junggu,2015072906,0.004,0.5,0.013,,23,17
111121,junggu,2015072907,0.003,0.5,0.008,,35,19
111121,junggu,2015072908,0.002,0.6,0.01,,52,37
111121,junggu,2015072909,0.002,0.6,0.004,,37,23
111121,junggu,2015072910,0.002,0.6,0.009,,16,10
111121,junggu,2015072911,0.001,0.7,0.009,,10,5
111121,junggu,2015072912,0.001,0.7,0.013,,14,10
111121,junggu,2015072913,0.001,0.7,0.012,,24,19
111121,junggu,2015072914,0.002,0.8,0.018,,24,15
111121,junggu,2015072915,0.002,0.7,0.023,,30,22
111121,junggu,2015072916,0.002,0.7,0.024,,38,29
111121,junggu,2015072917,0.002,0.6,0.032,,42,30
111121,junggu,2015072918,0.002,0.6,0.033,,56,38
111121,junggu,2015072919,0.002,0.7,0.03,,68,47
111121,junggu,2015072920,0.002,0.7,0.026,,70,50
111121,junggu,2015072921,0.002,0.6,0.033,,76,50
111121,junggu,2015072922,0.002,0.6,0.029,,68,45
111121,junggu,2015072923,0.002,0.6,0.022,,64,47
111121,junggu,2015072924,0.002,0.6,0.029,,64,42
111121,junggu,2015073001,0.002,0.5,0.033,,62,42
111121,junggu,2015073002,0.003,0.6,0.033,,73,52
111121,junggu,2015073003,0.003,0.6,0.027,,58,49
111121,junggu,2015073004,0.003,0.7,0.021,,59,43
111121,junggu,2015073005,0.003,0.7,0.019,,58,33
111121,junggu,2015073006,0.003,0.7,0.019,,53,35
111121,junggu,2015073007,0.004,0.8,0.014,,60,45
111121,junggu,2015073008,0.004,0.7,0.02,,66,40
111121,junggu,2015073009,0.003,0.7,0.024,,71,56
111121,junggu,2015073010,0.003,0.7,0.036,,80,58
111121,junggu,2015073011,0.002,0.7,0.038,,84,55
111121,junggu,2015073012,0.002,0.8,0.047,,81,59
111121,junggu,2015073013,0.002,0.7,0.059,,86,60
111121,junggu,2015073014,,,,,86,63
111121,junggu,2015073015,,,,,78,49
111121,junggu,2015073016,,,,,88,53
111121,junggu,2015073017,,,,,79,48
111121,junggu,2015073018,0.004,0.5,0.056,,74,50
111121,junggu,2015073019,0.003,0.5,0.048,,66,41
111121,junggu,2015073020,0.003,0.5,0.046,,64,42
111121,junggu,2015073021,0.002,0.4,0.04,,58,41
111121,junggu,2015073022,0.003,0.5,0.036,,53,43
111121,junggu,2015073023,0.003,0.4,0.036,,54,42
111121,junggu,2015073024,0.003,0.4,0.039,,54,43
111121,junggu,2015073101,0.004,0.5,0.042,,68,50
111121,junggu,2015073102,0.004,0.5,0.043,,74,54
111121,junggu,2015073103,0.004,0.4,0.048,,65,48
111121,junggu,2015073104,0.004,0.6,0.042,,66,40
111121,junggu,2015073105,0.004,0.6,0.041,,62,43
111121,junggu,2015073106,0.004,0.6,0.027,,64,41
111121,junggu,2015073107,0.004,0.6,0.024,,51,35
111121,junggu,2015073108,0.004,0.6,0.02,,56,35
111121,junggu,2015073109,0.003,0.5,0.026,,57,40
111121,junggu,2015073110,0.002,0.5,0.037,,61,35
111121,junggu,2015073111,0.002,0.5,0.043,,59,38
111121,junggu,2015073112,,,,,68,47
111121,junggu,2015073113,,,,,71,47
111121,junggu,2015073114,0.003,0.5,0.078,0.02,73,53
111121,junggu,2015073115,0.003,0.5,0.079,0.021,72,53
111121,junggu,2015073116,0.003,0.5,0.067,0.019,80,51
111121,junggu,2015073117,0.003,0.4,0.059,0.019,62,35
111121,junggu,2015073118,0.004,0.4,0.052,0.021,51,32
111121,junggu,2015073119,0.003,0.4,0.038,0.023,56,34
111121,junggu,2015073120,0.002,0.4,0.032,0.022,43,24
111121,junggu,2015073121,0.002,0.4,0.022,0.03,43,26
111121,junggu,2015073122,0.002,0.5,0.015,0.033,37,21
111121,junggu,2015073123,0.002,0.5,0.013,0.036,35,25
111121,junggu,2015073124,0.003,0.5,0.012,0.036,32,16
111121,junggu,2015080101,0.005,0.7,0.011,0.032,50,37
111121,junggu,2015080102,0.004,0.6,0.015,0.023,39,26
111121,junggu,2015080103,0.004,0.6,0.02,0.019,39,26
111121,junggu,2015080104,0.004,0.6,0.024,0.015,52,33
111121,junggu,2015080105,0.004,0.6,0.03,0.014,50,33
111121,junggu,2015080106,0.003,0.5,0.031,0.022,56,39
111121,junggu,2015080107,0.002,0.5,0.036,0.024,56,36
111121,junggu,2015080108,0.002,0.5,0.041,0.02,63,38
111121,junggu,2015080109,0.002,0.5,0.041,0.017,57,40
111121,junggu,2015080110,0.002,0.6,0.034,0.023,51,34
111121,junggu,2015080111,0.002,0.6,0.034,0.025,53,34
111121,junggu,2015080112,0.002,0.5,0.043,0.02,52,38
111121,junggu,2015080113,0.002,0.6,0.052,0.016,55,39
111121,junggu,2015080114,0.003,0.6,0.058,0.016,61,42
111121,junggu,2015080115,0.003,0.5,0.053,0.02,55,42
111121,junggu,2015080116,0.002,0.5,0.058,0.017,48,34
111121,junggu,2015080117,0.002,0.4,0.055,0.014,43,34
111121,junggu,2015080118,0.002,0.4,0.044,0.015,39,25
111121,junggu,2015080119,0.002,0.3,0.034,0.016,39,25
111121,junggu,2015080120,0.002,0.3,0.03,0.016,28,16
111121,junggu,2015080121,0.002,0.4,0.026,0.015,27,19
111121,junggu,2015080122,0.002,0.4,0.021,0.016,38,21
111121,junggu,2015080123,0.002,0.4,0.013,0.023,36,17
111121,junggu,2015080124,0.002,0.4,0.013,0.023,33,21
111121,junggu,2015080201,0.003,0.6,0.018,0.018,34,31
111121,junggu,2015080202,0.004,0.5,0.022,0.011,47,28
111121,junggu,2015080203,0.002,0.4,0.045,0.004,35,24
111121,junggu,2015080204,0.001,0.4,0.04,0.004,15,8
111121,junggu,2015080205,0.001,0.4,0.031,0.008,18,14
111121,junggu,2015080206,0.001,0.4,0.025,0.013,18,10
111121,junggu,2015080207,0.001,0.4,0.018,0.017,15,12
111121,junggu,2015080208,0.001,0.5,0.013,0.023,12,7
111121,junggu,2015080209,0.002,0.5,0.012,0.025,17,13
111121,junggu,2015080210,0.002,0.6,0.024,0.015,19,15
111121,junggu,2015080211,0.001,0.5,0.029,0.013,20,20
111121,junggu,2015080212,0.001,0.5,0.034,0.012,27,17
111121,junggu,2015080213,0.002,0.4,0.044,0.01,27,19
111121,junggu,2015080214,0.002,0.4,0.046,0.01,23,16
111121,junggu,2015080215,0.002,0.4,0.037,0.017,26,24
111121,junggu,2015080216,0.002,0.5,0.037,0.015,26,22
111121,junggu,2015080217,0.002,0.4,0.042,0.014,29,25
111121,junggu,2015080218,0.002,0.4,0.03,0.02,42,25
111121,junggu,2015080219,0.002,0.5,0.019,0.027,41,28
111121,junggu,2015080220,0.002,0.5,0.022,0.022,46,30
111121,junggu,2015080221,0.001,0.5,0.028,0.017,49,33
111121,junggu,2015080222,0.002,0.5,0.019,0.022,46,29
111121,junggu,2015080223,0.004,0.5,0.016,0.018,33,23
111121,junggu,2015080224,0.004,0.6,0.016,0.016,30,19
111121,junggu,2015080301,0.005,0.6,0.016,0.014,25,17
111121,junggu,2015080302,0.005,0.5,0.017,0.011,41,24
111121,junggu,2015080303,0.006,0.5,0.017,0.011,33,19
111121,junggu,2015080304,0.007,0.6,0.015,0.012,34,20
111121,junggu,2015080305,0.005,0.4,0.016,0.01,35,22
111121,junggu,2015080306,0.004,0.4,0.013,0.014,27,20
111121,junggu,2015080307,0.003,0.4,0.009,0.017,26,14
111121,junggu,2015080308,0.003,0.4,0.006,0.021,26,16
111121,junggu,2015080309,0.003,0.5,0.009,0.019,26,15
111121,junggu,2015080310,0.002,0.5,0.008,0.022,29,18
111121,junggu,2015080311,0.003,0.5,0.012,0.019,30,17
111121,junggu,2015080312,0.003,0.5,0.016,0.021,27,16
111121,junggu,2015080313,0.002,0.5,0.021,0.023,31,21
111121,junggu,2015080314,0.002,0.5,0.027,0.025,34,25
111121,junggu,2015080315,0.003,0.6,0.03,0.027,38,24
111121,junggu,2015080316,0.004,0.5,0.034,0.017,36,26
111121,junggu,2015080317,0.004,0.5,0.025,0.02,34,17
111121,junggu,2015080318,0.005,0.4,0.021,0.015,30,17
111121,junggu,2015080319,0.004,0.4,0.011,0.019,24,14
111121,junggu,2015080320,0.004,0.5,0.007,0.019,26,10
111121,junggu,2015080321,0.004,0.5,0.005,0.02,17,12
111121,junggu,2015080322,0.004,0.4,0.005,0.017,21,10
111121,junggu,2015080323,0.004,0.4,0.004,0.018,16,6
111121,junggu,2015080324,0.006,0.5,0.003,0.019,16,9
111121,junggu,2015080401,0.007,0.6,0.003,0.018,19,9
111121,junggu,2015080402,0.007,0.5,0.007,0.014,20,12
111121,junggu,2015080403,0.005,0.4,0.014,0.008,18,10
111121,junggu,2015080404,0.004,0.4,0.015,0.007,16,8
111121,junggu,2015080405,0.004,0.4,0.013,0.01,18,13
111121,junggu,2015080406,0.003,0.3,0.009,0.014,19,11
111121,junggu,2015080407,0.003,0.4,0.007,0.016,21,15
111121,junggu,2015080408,0.002,0.4,0.008,0.017,19,13
111121,junggu,2015080409,0.002,0.4,0.008,0.018,19,8
111121,junggu,2015080410,0.002,0.5,0.009,0.017,25,11
111121,junggu,2015080411,0.002,0.5,0.012,0.018,30,19
111121,junggu,2015080412,0.002,0.5,0.011,0.021,30,19
111121,junggu,2015080413,0.002,0.5,0.015,0.021,32,16
111121,junggu,2015080414,0.002,0.5,0.018,0.02,28,19
111121,junggu,2015080415,0.004,0.5,0.023,0.015,36,23
111121,junggu,2015080416,0.004,0.5,0.022,0.02,34,17
111121,junggu,2015080417,0.003,0.4,0.027,0.016,34,18
111121,junggu,2015080418,0.002,0.4,0.022,0.016,36,26
111121,junggu,2015080419,0.002,0.4,0.015,0.019,36,18
111121,junggu,2015080420,0.002,0.4,0.01,0.025,30,20
111121,junggu,2015080421,0.003,0.5,0.012,0.022,36,17
111121,junggu,2015080422,0.005,0.6,0.012,0.019,29,17
111121,junggu,2015080423,0.005,0.6,0.018,0.017,38,25
111121,junggu,2015080424,0.004,0.6,0.02,0.016,40,27
111121,junggu,2015080501,0.004,0.6,0.019,0.017,53,28
111121,junggu,2015080502,0.004,0.5,0.026,0.011,47,30
111121,junggu,2015080503,0.003,0.4,0.029,0.006,48,30
111121,junggu,2015080504,0.002,0.3,0.031,0.004,42,29
111121,junggu,2015080505,0.002,0.4,0.028,0.007,40,22
111121,junggu,2015080506,0.002,0.4,0.016,0.016,44,28
111121,junggu,2015080507,0.002,0.4,0.009,0.021,44,25
111121,junggu,2015080508,0.002,0.5,0.01,0.022,41,29
111121,junggu,2015080509,0.002,0.4,0.017,0.018,44,29
111121,junggu,2015080510,0.002,0.4,0.024,0.015,25,16
111121,junggu,2015080511,0.002,0.4,0.034,0.014,16,16
111121,junggu,2015080512,0.002,0.4,0.032,0.022,29,21
111121,junggu,2015080513,0.002,0.4,0.041,0.016,22,14
111121,junggu,2015080514,0.002,0.3,0.049,0.013,22,16
111121,junggu,2015080515,0.002,0.3,0.051,0.013,15,9
111121,junggu,2015080516,0.003,0.3,0.056,0.013,19,9
111121,junggu,2015080517,0.004,0.3,0.062,0.017,35,25
111121,junggu,2015080518,0.003,0.3,0.056,0.017,23,22
111121,junggu,2015080519,0.002,0.3,0.049,0.019,26,18
111121,junggu,2015080520,0.002,0.3,0.04,0.022,25,16
111121,junggu,2015080521,0.002,0.4,0.03,0.025,20,10
111121,junggu,2015080522,0.003,0.4,0.015,0.025,30,13
111121,junggu,2015080523,0.003,0.4,0.008,0.025,29,19
111121,junggu,2015080524,0.003,0.4,0.005,0.024,42,22
111121,junggu,2015080601,0.003,0.4,0.002,0.024,26,25
111121,junggu,2015080602,0.003,0.5,0.002,0.021,33,18
111121,junggu,2015080603,0.003,0.5,0.002,0.02,28,16
111121,junggu,2015080604,0.003,0.5,0.002,0.016,22,14
111121,junggu,2015080605,0.003,0.5,0.002,0.016,27,16
111121,junggu,2015080606,0.003,0.5,0.002,0.019,26,14
111121,junggu,2015080607,0.002,0.6,0.003,0.023,33,13
111121,junggu,2015080608,0.006,0.6,0.004,0.016,31,16
111121,junggu,2015080609,0.005,0.5,0.006,0.016,29,12
111121,junggu,2015080610,0.004,0.5,0.009,0.016,21,20
111121,junggu,2015080611,0.005,0.6,0.011,0.017,28,22
111121,junggu,2015080612,0.004,0.4,0.02,0.015,30,19
111121,junggu,2015080613,0.003,0.4,0.025,0.017,31,26
111121,junggu,2015080614,0.003,0.4,0.04,0.017,34,20
111121,junggu,2015080615,0.002,0.4,0.059,0.017,38,28
111121,junggu,2015080616,0.004,0.4,0.078,0.015,52,34
111121,junggu,2015080617,0.003,0.3,0.08,0.014,43,33
111121,junggu,2015080618,0.002,0.3,0.081,0.013,46,29
111121,junggu,2015080619,0.002,0.3,0.084,0.009,40,28
111121,junggu,2015080620,0.002,0.3,0.066,0.01,40,24
111121,junggu,2015080621,0.002,0.3,0.052,0.014,33,23
111121,junggu,2015080622,0.002,0.4,0.025,0.023,29,18
111121,junggu,2015080623,0.002,0.3,0.018,0.016,28,18
111121,junggu,2015080624,0.001,0.4,0.007,0.023,20,13
111121,junggu,2015080701,0.001,0.4,0.009,0.02,21,16
111121,junggu,2015080702,0.001,0.4,0.012,0.017,32,18
111121,junggu,2015080703,0.001,0.4,0.017,0.014,32,17
111121,junggu,2015080704,0.001,0.4,0.023,0.011,31,21
111121,junggu,2015080705,0.001,0.5,0.016,0.016,34,23
111121,junggu,2015080706,0.002,0.5,0.006,0.026,41,25
111121,junggu,2015080707,0.002,0.5,0.004,0.027,44,24
111121,junggu,2015080708,0.002,0.6,0.007,0.027,43,24
111121,junggu,2015080709,0.002,0.6,0.011,0.027,37,29
111121,junggu,2015080710,0.002,0.6,0.022,0.03,42,22
111121,junggu,2015080711,0.002,0.5,0.038,0.025,43,31
111121,junggu,2015080712,0.002,0.5,0.063,0.022,48,34
111121,junggu,2015080713,0.002,0.4,0.083,0.015,48,33
111121,junggu,2015080714,0.001,0.4,0.086,0.017,39,31
111121,junggu,2015080715,0.002,0.4,0.092,0.013,51,34
111121,junggu,2015080716,0.001,0.4,0.076,0.02,50,34
111121,junggu,2015080717,0.001,0.6,0.037,0.04,44,34
111121,junggu,2015080718,0.001,0.5,0.047,0.025,17,8
111121,junggu,2015080719,0.001,0.6,0.031,0.038,26,19
111121,junggu,2015080720,0.001,0.8,0.005,0.055,39,19
111121,junggu,2015080721,0.001,0.7,0.004,0.047,41,24
111121,junggu,2015080722,0.001,0.7,0.003,0.041,37,18
111121,junggu,2015080723,0.001,0.7,0.002,0.038,37,16
111121,junggu,2015080724,0.001,0.8,0.002,0.033,43,22
111121,junggu,2015080801,0.001,0.7,0.002,0.029,45,25
111121,junggu,2015080802,0.001,0.7,0.002,0.026,42,26
111121,junggu,2015080803,0.001,0.7,0.002,0.023,41,23
111121,junggu,2015080804,0.001,0.6,0.002,0.023,41,19
111121,junggu,2015080805,0.001,0.6,0.002,0.021,37,23
111121,junggu,2015080806,0.001,0.6,0.003,0.022,41,23
