pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DT3 4NX","DT3  4NX","DT3 4NX","199712","","0","365032","0080470","1","E00104033","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020514","E02004280","E33049603","E38000045","E34999999","E35999999","D1","1B2",50.622878,-2.495687,"E37000009","","E23000039",26048,"E56000016","E54000041"
"DT3 4NY","DT3  4NY","DT3 4NY","199906","","0","361316","0082466","1","E00104009","E99999999","E99999999","E06000059","E05012689","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012689","E99999999","E01020512","E02004280","E33049605","E38000045","E34999999","E35999999","E1","1B2",50.640581,-2.548423,"E37000009","","E23000039",14016,"E56000016","E54000041"
"DT3 4NZ","DT3  4NZ","DT3 4NZ","200506","","0","364754","0080733","1","E00104021","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","8C2",50.625226,-2.499642,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4PA","DT3  4PA","DT3 4PA","199806","","0","365129","0080480","1","E00104033","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020514","E02004280","E33049603","E38000045","E34999999","E35999999","D1","1B2",50.622974,-2.494316,"E37000009","","E23000039",26048,"E56000016","E54000041"
"DT3 4PB","DT3  4PB","DT3 4PB","199912","","0","365007","0080113","1","E00104026","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020514","E02004280","E33049600","E38000045","E34004617","E35001009","C1","5A1",50.619666,-2.496006,"E37000009","","E23000039",26048,"E56000016","E54000041"
"DT3 4PD","DT3  4PD","DT3 4PD","199912","","0","365072","0080089","1","E00104027","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020515","E02004280","E33049600","E38000045","E34004617","E35001009","C1","8A1",50.619454,-2.495085,"E37000009","","E23000039",24602,"E56000016","E54000041"
"DT3 4PH","DT3  4PH","DT3 4PH","200112","","0","360241","0085932","1","E00104014","E99999999","E99999999","E06000059","E05012689","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012689","E99999999","E01020512","E02004280","E33049606","E38000045","E34000321","E35999999","E1","1B2",50.671676,-2.563998,"E37000009","","E23000039",14016,"E56000016","E54000041"
"DT3 4PJ","DT3  4PJ","DT3 4PJ","200205","","0","364122","0080776","1","E00104019","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","1B3",50.625574,-2.508580,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4PL","DT3  4PL","DT3 4PL","200206","","0","364361","0080624","1","E00104019","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","1B3",50.624222,-2.505187,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4PP","DT3  4PP","DT3 4PP","200401","","0","365421","0079071","1","E00104017","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020515","E02004280","E33049602","E38000045","E34004617","E35001241","C1","1B3",50.610321,-2.490057,"E37000009","","E23000039",24602,"E56000016","E54000041"
"DT3 4WA","DT3  4WA","DT3 4WA","200206","200701","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4WB","DT3  4WB","DT3 4WB","200206","","1","367823","0078932","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609198,-2.456096,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YA","DT3  4YA","DT3 4YA","200006","200402","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YB","DT3  4YB","DT3 4YB","199101","199405","1","364200","0080600","8","E00104020","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","5B3",50.623996,-2.507460,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4YD","DT3  4YD","DT3 4YD","199109","199405","1","364200","0080600","8","E00104020","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","5B3",50.623996,-2.507460,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4YE","DT3  4YE","DT3 4YE","199201","199707","1","367827","0078925","8","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YF","DT3  4YF","DT3 4YF","199201","199501","1","364200","0080600","8","E00104020","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","5B3",50.623996,-2.507460,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4YH","DT3  4YH","DT3 4YH","199308","199412","1","364200","0080600","8","E00104020","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","5B3",50.623996,-2.507460,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4YJ","DT3  4YJ","DT3 4YJ","199612","200501","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YL","DT3  4YL","DT3 4YL","199412","199612","1","364200","0080600","8","E00104020","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","5B3",50.623996,-2.507460,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4YN","DT3  4YN","DT3 4YN","199501","199512","1","364200","0080600","8","E00104020","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020513","E02004280","E33049604","E38000045","E34004617","E35001009","C1","5B3",50.623996,-2.507460,"E37000009","","E23000039",22260,"E56000016","E54000041"
"DT3 4YP","DT3  4YP","DT3 4YP","199706","199912","1","363161","0081539","6","E00104033","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020514","E02004280","E33049603","E38000045","E34999999","E35999999","D1","1B2",50.632375,-2.522242,"E37000009","","E23000039",26048,"E56000016","E54000041"
"DT3 4YQ","DT3  4YQ","DT3 4YQ","199906","201812","1","367823","0078932","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609198,-2.456096,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YR","DT3  4YR","DT3 4YR","199906","200009","1","363161","0081539","6","E00104033","E99999999","E99999999","E06000059","E05012690","E18000010","E40000006","E92000001","E12000009","E14001031","E15000009","E24000034","E30000046","E16000142","E05012690","E99999999","E01020514","E02004280","E33049603","E38000045","E34999999","E35999999","D1","1B2",50.632375,-2.522242,"E37000009","","E23000039",26048,"E56000016","E54000041"
"DT3 4YS","DT3  4YS","DT3 4YS","199912","201207","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YT","DT3  4YT","DT3 4YT","199912","200402","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YU","DT3  4YU","DT3 4YU","200206","200302","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4YW","DT3  4YW","DT3 4YW","200012","200402","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 4ZX","DT3  4ZX","DT3 4ZX","200208","200602","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 5AA","DT3  5AA","DT3 5AA","198001","","0","368070","0081210","1","E00104287","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020560","E02004282","E33049612","E38000045","E34004617","E35001241","C1","6A3",50.629707,-2.452805,"E37000009","","E23000039",30248,"E56000016","E54000041"
"DT3 5AB","DT3  5AB","DT3 5AB","198001","","0","367803","0081046","1","E00104289","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020560","E02004282","E33049612","E38000045","E34004617","E35001241","C1","6B2",50.628218,-2.456566,"E37000009","","E23000039",30248,"E56000016","E54000041"
"DT3 5AD","DT3  5AD","DT3 5AD","198001","","0","368026","0081223","1","E00104287","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020560","E02004282","E33049612","E38000045","E34004617","E35001241","C1","6A3",50.629822,-2.453429,"E37000009","","E23000039",30248,"E56000016","E54000041"
"DT3 5AE","DT3  5AE","DT3 5AE","198001","","0","367740","0081061","1","E00104289","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020560","E02004282","E33049612","E38000045","E34004617","E35001241","C1","6B2",50.628349,-2.457458,"E37000009","","E23000039",30248,"E56000016","E54000041"
"DT3 5AF","DT3  5AF","DT3 5AF","198001","","0","367740","0081181","1","E00104289","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020560","E02004282","E33049612","E38000045","E34004617","E35001241","C1","6B2",50.629428,-2.457468,"E37000009","","E23000039",30248,"E56000016","E54000041"
"DT3 5AG","DT3  5AG","DT3 5AG","198001","","0","367624","0081118","1","E00104290","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020561","E02004282","E33049612","E38000045","E34004617","E35001241","C1","5B3",50.628855,-2.459103,"E37000009","","E23000039",17159,"E56000016","E54000041"
"DT3 5AH","DT3  5AH","DT3 5AH","200803","","0","367101","0084502","1","E00104343","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.659257,-2.466799,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5AJ","DT3  5AJ","DT3 5AJ","198001","","0","366814","0082707","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.643088,-2.470695,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AL","DT3  5AL","DT3 5AL","200611","","0","367045","0082735","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.643364,-2.467433,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AN","DT3  5AN","DT3 5AN","198001","","1","366933","0082683","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.642890,-2.469012,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AP","DT3  5AP","DT3 5AP","198001","201307","1","366826","0082047","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.637164,-2.470468,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AQ","DT3  5AQ","DT3 5AQ","201005","","0","367065","0084533","1","E00104343","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.659533,-2.467311,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5AR","DT3  5AR","DT3 5AR","198001","","0","366909","0081989","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.636648,-2.469289,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AS","DT3  5AS","DT3 5AS","198001","","1","366882","0082068","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.637356,-2.469678,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AT","DT3  5AT","DT3 5AT","198001","","0","366996","0081821","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.635142,-2.468044,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AU","DT3  5AU","DT3 5AU","198001","","0","366832","0082015","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.636877,-2.470381,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AW","DT3  5AW","DT3 5AW","198001","","0","366833","0082344","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.639836,-2.470396,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AX","DT3  5AX","DT3 5AX","198001","","0","367084","0081837","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.635291,-2.466801,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AY","DT3  5AY","DT3 5AY","198001","","0","367080","0081947","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.636280,-2.466868,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5AZ","DT3  5AZ","DT3 5AZ","198001","","0","367005","0082074","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.637417,-2.467940,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BA","DT3  5BA","DT3 5BA","198001","","0","366962","0082229","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.638809,-2.468562,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BB","DT3  5BB","DT3 5BB","198001","","0","366912","0082194","1","E00104402","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6B4",50.638491,-2.469265,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BD","DT3  5BD","DT3 5BD","198001","","0","367130","0082171","1","E00104401","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6A3",50.638297,-2.466181,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BE","DT3  5BE","DT3 5BE","198001","","0","367185","0081932","1","E00104401","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6A3",50.636151,-2.465382,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BG","DT3  5BG","DT3 5BG","198001","","0","367115","0082101","1","E00104401","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6A3",50.637666,-2.466387,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BH","DT3  5BH","DT3 5BH","200106","200402","1","367827","0078925","1","E00104265","E99999999","E99999999","E06000059","E05012708","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012708","E99999999","E01020554","E02004284","E33046473","E38000045","E34004617","E35001241","C1","2C1",50.609146,-2.456042,"E37000009","","E23000039",1673,"E56000016","E54000041"
"DT3 5BJ","DT3  5BJ","DT3 5BJ","199806","","0","367596","0081608","1","E00104392","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5B3",50.633250,-2.459539,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BL","DT3  5BL","DT3 5BL","198001","","0","366802","0082178","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.638341,-2.470819,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BN","DT3  5BN","DT3 5BN","198001","","0","366773","0082407","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.640399,-2.471250,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BP","DT3  5BP","DT3 5BP","198001","","0","366740","0082904","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.644866,-2.471762,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BQ","DT3  5BQ","DT3 5BQ","198001","","0","367233","0081900","1","E00104401","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","6A3",50.635866,-2.464700,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BS","DT3  5BS","DT3 5BS","198001","","0","366789","0082941","1","E00104399","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.645202,-2.471072,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BT","DT3  5BT","DT3 5BT","198001","","0","366745","0083227","1","E00104342","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.647771,-2.471720,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5BU","DT3  5BU","DT3 5BU","198001","","0","366771","0083209","1","E00104337","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020571","E02004281","E33049609","E38000045","E34004617","E35001241","C1","8A1",50.647600,-2.471348,"E37000009","","E23000039",12114,"E56000016","E54000041"
"DT3 5BW","DT3  5BW","DT3 5BW","198001","","0","366762","0082637","1","E00104400","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020579","E02004283","E33049619","E38000045","E34004617","E35001241","C1","6B4",50.642466,-2.471426,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5BX","DT3  5BX","DT3 5BX","198001","","0","366758","0083392","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.649245,-2.471548,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5BY","DT3  5BY","DT3 5BY","198001","","0","366788","0083357","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.648932,-2.471121,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5BZ","DT3  5BZ","DT3 5BZ","198001","","0","366819","0083693","1","E00104342","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","1B2",50.651966,-2.470715,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DA","DT3  5DA","DT3 5DA","200302","","0","367225","0081233","1","E00104392","E99999999","E99999999","E06000059","E05012711","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012711","E99999999","E01020579","E02004283","E33049618","E38000045","E34004617","E35001241","C1","5B3",50.629867,-2.464754,"E37000009","","E23000039",24233,"E56000016","E54000041"
"DT3 5DB","DT3  5DB","DT3 5DB","198001","","0","366825","0083541","1","E00104347","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","6B2",50.650599,-2.470617,"E37000009","","E23000039",21241,"E56000016","E54000041"
"DT3 5DD","DT3  5DD","DT3 5DD","198001","","0","366854","0083717","1","E00104346","E99999999","E99999999","E06000059","E05012723","E18000010","E40000006","E92000001","E12000009","E14000936","E15000009","E24000034","E30000046","E16000142","E05012723","E99999999","E01020570","E02004281","E33049609","E38000045","E34004617","E35001241","C1","5B3",50.652183,-2.470222,"E37000009","","E23000039",21241,"E56000016","E54000041"
