pcd,pcd2,pcds,dointr,doterm,usertype,oseast1m,osnrth1m,osgrdind,oa11,cty,ced,laua,ward,hlthau,nhser,ctry,rgn,pcon,eer,teclec,ttwa,pct,nuts,park,lsoa11,msoa11,wz11,ccg,bua11,buasd11,ru11ind,oac11,lat,long,lep1,lep2,pfa,imd,calncv,stp
"DG7 2WA","DG7  2WA","DG7 2WA","200106","200306","1","276487","0562417","1","S00097651","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007537","S02001415","S34000887","S03000005","S99999999","S99999999","4","8C2",54.941076,-3.929612,"S99999999","S99999999","S23000009",3351,"S99999999","S99999999"
"DG7 2WB","DG7  2WB","DG7 2WB","200909","201812","1","259964","0556266","1","S00097526","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000072","S03000005","S31000480","S99999999","S01007522","S02001413","S34000850","S03000005","S99999999","S99999999","7","1B3",54.881476,-4.184351,"S99999999","S99999999","S23000009",3690,"S99999999","S99999999"
"DG7 2YA","DG7  2YA","DG7 2YA","199906","199912","1","261258","0558124","6","S00098310","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000072","S03000005","S31000480","S99999999","S01007521","S02001413","S34000819","S03000005","S99999999","S99999999","7","1A3",54.898521,-4.165092,"S99999999","S99999999","S23000009",4850,"S99999999","S99999999"
"DG7 2YB","DG7  2YB","DG7 2YB","200006","200009","1","261258","0558124","6","S00098310","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000072","S03000005","S31000480","S99999999","S01007521","S02001413","S34000819","S03000005","S99999999","S99999999","7","1A3",54.898521,-4.165092,"S99999999","S99999999","S23000009",4850,"S99999999","S99999999"
"DG7 2YD","DG7  2YD","DG7 2YD","200012","200707","1","276487","0562417","1","S00097651","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007537","S02001415","S34000887","S03000005","S99999999","S99999999","4","8C2",54.941076,-3.929612,"S99999999","S99999999","S23000009",3351,"S99999999","S99999999"
"DG7 2YE","DG7  2YE","DG7 2YE","200101","200101","0","262015","0564367","5","S00098313","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007523","S02001413","S34000804","S03000005","S99999999","S99999999","7","1A3",54.954793,-4.156294,"S99999999","S99999999","S23000009",3108,"S99999999","S99999999"
"DG7 2YF","DG7  2YF","DG7 2YF","200205","200308","1","276487","0562417","5","S00097651","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007537","S02001415","S34000887","S03000005","S99999999","S99999999","4","8C2",54.941076,-3.929612,"S99999999","S99999999","S23000009",3351,"S99999999","S99999999"
"DG7 2YH","DG7  2YH","DG7 2YH","200207","201106","1","276487","0562417","1","S00097651","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007537","S02001415","S34000887","S03000005","S99999999","S99999999","4","8C2",54.941076,-3.929612,"S99999999","S99999999","S23000009",3351,"S99999999","S99999999"
"DG7 2YL","DG7  2YL","DG7 2YL","200209","200310","1","276487","0562417","5","S00097651","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007537","S02001415","S34000887","S03000005","S99999999","S99999999","4","8C2",54.941076,-3.929612,"S99999999","S99999999","S23000009",3351,"S99999999","S99999999"
"DG7 3AA","DG7  3AA","DG7 3AA","198001","","0","281387","0564385","1","S00097359","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","6","1A1",54.959942,-3.853981,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3AB","DG7  3AB","DG7 3AB","199606","","0","273175","0566853","1","S00097356","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","8A2",54.980084,-3.983242,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AD","DG7  3AD","DG7 3AD","200112","","0","272963","0566846","1","S00097355","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1B1",54.979967,-3.986549,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AE","DG7  3AE","DG7 3AE","198001","","0","276660","0564481","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.959663,-3.927795,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3AF","DG7  3AF","DG7 3AF","198001","","0","276408","0565031","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.964533,-3.931971,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3AG","DG7  3AG","DG7 3AG","198001","","0","277329","0565525","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.969204,-3.917800,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3AH","DG7  3AH","DG7 3AH","198001","","0","276703","0565960","1","S00097373","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.972950,-3.927766,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AJ","DG7  3AJ","DG7 3AJ","198001","","0","276065","0567137","1","S00097373","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.983369,-3.938229,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AL","DG7  3AL","DG7 3AL","198001","","0","276537","0565733","1","S00097373","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.970870,-3.930260,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AN","DG7  3AN","DG7 3AN","198001","","0","275145","0566561","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.977966,-3.952346,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AP","DG7  3AP","DG7 3AP","198001","","0","273356","0566385","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.975927,-3.980209,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AQ","DG7  3AQ","DG7 3AQ","198001","","0","276728","0565354","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.967514,-3.927115,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3AR","DG7  3AR","DG7 3AR","198001","","0","273609","0566002","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.972552,-3.976090,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AS","DG7  3AS","DG7 3AS","198001","","0","272857","0567064","1","S00097355","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1B1",54.981898,-3.988301,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AT","DG7  3AT","DG7 3AT","198001","","0","273124","0566601","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.977808,-3.983927,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AU","DG7  3AU","DG7 3AU","198001","","0","272925","0566960","1","S00097354","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1B1",54.980981,-3.987193,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AW","DG7  3AW","DG7 3AW","198001","","0","274019","0566138","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.973877,-3.969748,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AX","DG7  3AX","DG7 3AX","198001","","0","273126","0566697","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.978670,-3.983938,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AY","DG7  3AY","DG7 3AY","198001","","0","273277","0566716","1","S00097356","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","8A2",54.978880,-3.981589,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3AZ","DG7  3AZ","DG7 3AZ","198001","","0","273341","0566792","1","S00097356","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","8A2",54.979578,-3.980623,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BA","DG7  3BA","DG7 3BA","198001","","0","273346","0566752","1","S00097356","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","8A2",54.979220,-3.980527,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BB","DG7  3BB","DG7 3BB","198001","","0","274077","0566940","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.981101,-3.969188,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BD","DG7  3BD","DG7 3BD","198001","","0","273993","0567733","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.988195,-3.970856,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BE","DG7  3BE","DG7 3BE","198001","","0","274874","0568464","1","S00097357","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.994982,-3.957416,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BF","DG7  3BF","DG7 3BF","200807","","0","273202","0566962","1","S00097355","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1B1",54.981070,-3.982869,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BG","DG7  3BG","DG7 3BG","198001","","0","272819","0567731","1","S00097374","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000483","S99999999","S01007549","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",54.987878,-3.989191,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BH","DG7  3BH","DG7 3BH","198001","","0","271880","0569005","1","S00097374","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000483","S99999999","S01007549","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",54.999085,-4.004419,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BJ","DG7  3BJ","DG7 3BJ","198001","","0","272846","0569398","1","S00097374","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000483","S99999999","S01007549","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.002856,-3.989510,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BL","DG7  3BL","DG7 3BL","198001","","0","273380","0566626","1","S00097356","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","8A2",54.978097,-3.979941,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BN","DG7  3BN","DG7 3BN","198001","","0","273058","0566697","1","S00097354","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1B1",54.978653,-3.985000,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BQ","DG7  3BQ","DG7 3BQ","198001","","0","272284","0568817","1","S00097374","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000483","S99999999","S01007549","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",54.997501,-3.998024,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BU","DG7  3BU","DG7 3BU","198001","","0","277377","0566416","1","S00097358","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007538","S02001415","S34000797","S03000005","S99999999","S99999999","6","1A3",54.977212,-3.917438,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3BX","DG7  3BX","DG7 3BX","198001","","0","277186","0567106","1","S00097373","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.983362,-3.920717,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BY","DG7  3BY","DG7 3BY","198001","","0","276922","0568209","1","S00097373","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000484","S99999999","S01007549","S02001418","S34000797","S03000005","S99999999","S99999999","7","1A3",54.993203,-3.925314,"S99999999","S99999999","S23000009",3593,"S99999999","S99999999"
"DG7 3BZ","DG7  3BZ","DG7 3BZ","198001","","0","277664","0567759","1","S00097361","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",54.989344,-3.913531,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3DA","DG7  3DA","DG7 3DA","198001","","0","277183","0568953","1","S00097366","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007548","S02001418","S34000800","S03000005","S99999999","S99999999","6","1A3",54.999949,-3.921556,"S99999999","S99999999","S23000009",3375,"S99999999","S99999999"
"DG7 3DB","DG7  3DB","DG7 3DB","198001","","0","276617","0570495","1","S00097371","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.013658,-3.931064,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DD","DG7  3DD","DG7 3DD","198001","","0","276340","0571090","1","S00097371","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.018933,-3.935651,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DE","DG7  3DE","DG7 3DE","198001","","0","276394","0572016","1","S00097371","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.027268,-3.935201,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DF","DG7  3DF","DG7 3DF","198001","","0","275923","0572237","1","S00097372","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.029130,-3.942667,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DG","DG7  3DG","DG7 3DG","198001","","0","277099","0573670","1","S00097372","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.042292,-3.924898,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DH","DG7  3DH","DG7 3DH","198001","","0","276541","0575741","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.060753,-3.934522,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DJ","DG7  3DJ","DG7 3DJ","198001","","0","275798","0575302","1","S00097372","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.056625,-3.945956,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DL","DG7  3DL","DG7 3DL","198001","","0","276018","0575951","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.062509,-3.942797,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DN","DG7  3DN","DG7 3DN","198001","","0","275854","0576370","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.066231,-3.945545,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DP","DG7  3DP","DG7 3DP","198001","","0","275362","0576067","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.063386,-3.953112,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DQ","DG7  3DQ","DG7 3DQ","198001","","0","276855","0574858","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.052901,-3.929227,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DR","DG7  3DR","DG7 3DR","198001","","0","275482","0577287","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.074373,-3.951768,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DS","DG7  3DS","DG7 3DS","198001","","0","274691","0578667","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.086572,-3.964749,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DT","DG7  3DT","DG7 3DT","198001","","0","276532","0576732","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.069656,-3.935085,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DU","DG7  3DU","DG7 3DU","198001","","0","276628","0579503","1","S00098229","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007547","S02001418","S34000919","S03000005","S99999999","S99999999","6","1A3",55.094561,-3.934791,"S99999999","S99999999","S23000009",3831,"S99999999","S99999999"
"DG7 3DW","DG7  3DW","DG7 3DW","198001","","0","275239","0576723","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.069247,-3.955324,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DX","DG7  3DX","DG7 3DX","198001","","0","274879","0580635","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.104289,-3.962679,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DY","DG7  3DY","DG7 3DY","198001","","0","274323","0581770","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.114341,-3.971890,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3DZ","DG7  3DZ","DG7 3DZ","198001","","0","271458","0580725","1","S00097377","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","6","1A3",55.104222,-4.016304,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3EA","DG7  3EA","DG7 3EA","198001","","0","270099","0579082","1","S00097376","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.089118,-4.036831,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3EB","DG7  3EB","DG7 3EB","198001","","0","272184","0578653","1","S00097376","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.085802,-4.004001,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3ED","DG7  3ED","DG7 3ED","198001","","0","273523","0577447","1","S00097376","S99999999","S99999999","S12000006","S13002882","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000055","S03000005","S31000483","S99999999","S01007551","S02001418","S34000780","S03000005","S99999999","S99999999","7","1A3",55.075314,-3.982501,"S99999999","S99999999","S23000009",3399,"S99999999","S99999999"
"DG7 3EE","DG7  3EE","DG7 3EE","200508","","0","276982","0563408","1","S00097360","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","4","6A2",54.950099,-3.922315,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
"DG7 3EF","DG7  3EF","DG7 3EF","200509","","0","277056","0563518","1","S00097360","S99999999","S99999999","S12000006","S13002883","S08000017","S99999999","S92000003","S99999999","S14000013","S15000001","S09000004","S22000053","S03000005","S31000485","S99999999","S01007538","S02001415","S34000771","S03000005","S99999999","S99999999","4","6A2",54.951105,-3.921207,"S99999999","S99999999","S23000009",3784,"S99999999","S99999999"
