time,n_v count,e_v count,w_v count,s_v count,n_avg speed,e_avg speed,w_avg speed,s_avg speed,timestamp
36.0,6.0,0.0,0.0,39.0,16.861197199502104,0.0,0.0,2.8723845127718666,1617061135.1371827
37.0,10.0,0.0,0.0,46.0,11.607218602794608,0.0,0.0,4.139467719653677,1617061135.1371827
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617064214.8217442
39.0,6.0,0.0,0.0,19.0,11.857445818511009,0.0,0.0,9.452076262894009,1617064214.8217442
40.0,9.0,0.0,0.0,27.0,9.564072427351958,0.0,0.0,6.073044076363497,1617064214.8217442
41.0,12.0,0.0,0.0,37.0,7.9073692308414065,0.0,0.0,5.247889389354164,1617064214.8217442
42.0,18.0,0.0,0.0,39.0,8.758199103406056,0.0,0.0,5.161787065517499,1617064214.8217442
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617067268.7115507
44.0,3.0,0.0,0.0,8.0,10.091764387071702,0.0,0.0,5.60031365064437,1617067268.7115507
45.0,3.0,0.0,0.0,19.0,10.091764387071702,0.0,0.0,2.452405694411452,1617067268.7115507
46.0,8.0,0.0,0.0,32.0,15.286692120185547,0.0,0.0,2.6154871345061244,1617067268.7115507
47.0,9.0,0.0,0.0,48.0,14.244715547295147,0.0,0.0,2.919290020516812,1617067268.7115507
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617070317.5039878
49.0,4.0,0.0,0.0,15.0,2.22495432875012,0.0,0.0,2.902033816917624,1617070317.5039878
50.0,5.0,0.0,0.0,22.0,8.036154664681835,0.0,0.0,6.584683170934555,1617070317.5039878
51.0,15.0,0.0,0.0,31.0,12.482962803936127,0.0,0.0,5.483042488615844,1617070317.5039878
52.0,21.0,0.0,0.0,56.0,11.365809149468326,0.0,0.0,5.177081895394202,1617070317.5039878
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617073573.3672333
54.0,7.0,0.0,0.0,21.0,7.077848062601761,0.0,0.0,2.416958957704145,1617073573.3672333
55.0,9.0,0.0,0.0,27.0,6.287288984270287,0.0,0.0,2.7454605828789163,1617073573.3672333
56.0,11.0,0.0,0.0,31.0,9.21816276670742,0.0,0.0,2.939001748098763,1617073573.3672333
57.0,14.0,0.0,0.0,40.0,8.066759697857803,0.0,0.0,2.2616383839628247,1617073573.3672333
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617076751.237408
59.0,3.0,0.0,0.0,17.0,10.938648833478595,0.0,0.0,8.51963117051904,1617076751.237408
60.0,8.0,0.0,0.0,33.0,7.344096776578986,0.0,0.0,5.915375238583328,1617076751.237408
61.0,12.0,0.0,0.0,39.0,9.178960164450466,0.0,0.0,5.2072328557938885,1617076751.237408
62.0,16.0,0.0,0.0,45.0,9.582004368157376,0.0,0.0,5.157983920137392,1617076751.237408
63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617080670.1447082
64.0,2.0,0.0,0.0,20.0,7.47912583762968,0.0,0.0,2.993444109836201,1617080670.1447082
65.0,7.0,0.0,0.0,33.0,7.34023481708973,0.0,0.0,3.141568741452431,1617080670.1447082
66.0,14.0,0.0,0.0,46.0,4.81906619867648,0.0,0.0,2.981697922335528,1617080670.1447082
